,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.489125318320034,0.230435423063986,0.0191611925994268,0,0,0,0,0.0547763958563163,-0.0775687014479591,0.110102141706872,0,0,-0.0377971518536159,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0212990755203086,0,0,0,0,0.00652563806860879,0,0,0,0,0,0,0,0,0,-0.0830030204263806,0,0,0,0,0,0,0,0.0613670525414543,0.0659152559272268,0
X601939.CH.EQUITY,0.447361669740941,0,0,0.110728434690799,0,0,0,0,0,0.0170772720101253,0.169075512156993,0,0,0,-0.0706663125407756,0,0,0,0,0,0,-0.0355594980265964,0,0,0.195121176758692,0,0,0,0,0,0,0,0,0,0,0,0,-0.00232689134333866,0,0,0,0,0,0,0,-0.00872027623937368,0,0,0.0698107245689682,0,0
X601318.CH.EQUITY,0,0,0,-8.67361737988404e-19,0.296518956332311,0.0910833762851233,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00420568989982934,0,0,0,0,0,0,0.188651564187955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822736163837994,0,0,0.1052234340155,0,0,0,0.123793350124623,0,0,0,0,0
X601288.CH.EQUITY,0.309377768462561,0.0594401037327275,0,0,0.186917958646628,0,0,0,0,0,0,0,0,0.194032547545023,0,0,0,0,0,0.0508249956996341,0,0,0,0,0,0,0,0,0.00594414722715644,0,0,0,0.119251918826002,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0
X601988.CH.EQUITY,0,0,0.0385746103643251,0.479243140000059,0,0,0,0,0,0.232539070237223,0,0,0,0,0,0.237019147382156,0.0720576008023573,0,0,0,0,0,0,0,0,0,0,0.0752076477419252,0,0,0,0,0,0,0,0,0,-0.582644204969764,0,0,0,0,0,0,0,0,0,0,0,0,-0.160795768730858
X600036.CH.EQUITY,0,0.0741927555232455,0,0,0,0,0,0,0,0,0,0,0.180549386588568,0,0,0,0,0,0,0.00466423152036457,0,0.270919377517974,0,0.00670902965180176,0,0,0,0,0,0,0,0.285034679478944,0,0,0,0,0,0,0,0,0.0724720407446535,0,0.0447939914942802,0.028906193245194,0,0,0,0.0929262867830447,-3.46944695195361e-18,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240067952555734,0,0,0,0.480603103460644,0,-3.46944695195361e-18,0,0,0.0271431449126059,0,0,0.0767680328399743,0,0,0,0,0,0,0,0,0,0,0,0,0.111903824852306,0,0,0,0,0,0,0.0325087659354165,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.405983271261681,0,-0.248371755763174,0,0,0,0,0,-0.00301909749667644,0,0,0.33442157372316,0.770638677612514,-0.0368298390444321,0,0,0.256225413068177,0,0,0,0,0,0.389642015728058,0,0,0,0,0,0,0,0,-0.243649057654908,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0974589191548073,0,0,0,0,0,-0.164208391517342,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.299690121623927,0,0,0.031190467356045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223900570762223,0,0,0,0,0,0,0.200211714841995,0,0,0
X601658.CH.Equity,0,0,0,0.164066351613336,0.178727948609074,0,0,0,0,0,0,0,0,0.120213953555019,0,0,0,0,0,0,0,-0.0819303716954481,0,-1.38777878078145e-17,0,0,0,0.0301122136798638,0.0970249281541313,0,0,0,0,0,0,0,0.281622462416337,0,0,0,0,-0.00654772598667326,0,0,0,0,0,0,0.434116391942499,0,0
