,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.12418307196641,0,0,0,-0.179374503646682,0.253284859785335,0,0,0.0928462728151602,0,0,0,0.282897800820474,0,0,0,-0.128539152233933,0,0,0,-0.141253909710294,0,-0.198814633862986,0,0,0,-0.221877014064757,0,0,0.83208408490219,0,-0.0528769619663838,0,-0.0818492844085193,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0698427713709161,0,0.179923800702475,0,0,0,0,0.128248972505048,0,0,0,0,0.128695669265296,0.0490760364700236,0.118085018594804,0,0,0,0,0,0,0,0,-0.0282461055065527,0,0.0402259677173886,0,0.0578557260044166,0.0948621158325314,0,0.242926806427537,0,0,0.015860082156022,0,0.0139351724986507,0,0,0,0,0,0,1.73472347597681e-18,0
X601939.CH.EQUITY,0,-0.0642238750637858,0,0,0,0,0,0,0,0,0.24894994024001,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0260112515524663,0,-0.20523201293258,0,0,0.203942635838251,0,0.0589779635707673,0.527234876912397,0,-0.0273643488557069,0,0,0,0.0351690190734714,0,0,0,-0.132910426340328
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.540769310816942,0.117007871481662,0.47953785866257,0,0,0,0,0.396329835698168,-0.40403045642286,0.359680862986551,0,0,-0.265375659246464,0,0,0,0,0,0,0,0,0,0,0,0,-0.410967766726715,0,0,0,0,0,0.011445281865143,0,0,0,0,0,0.111640980877312,0,0.395982281175514,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145657822637202,0,0.131844716316167,0,0.0702171462543479,0,0,-0.000734621193005428,0,0.16621933116738,0,0,0.116344007239084,0.00559302847223439,0,0,0.0517257566058348,0,0,0,0,0,0,0,-0.0145925426516096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925693013410637,0,0,0,0.201876783926557,0,0
X601988.CH.EQUITY,-0.0574965094500982,0,0,-0.00884754711975428,0.514145070297175,0,0,0,0,0,0,0,0,0,0.169872374637381,0,0,0,0,-0.0954413888113265,-0.152025503206628,0,0.272083634161182,0,0,0,0,0,0,-0.323245308178867,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0890234522988975,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.426915050983442,0.270172835983054,0,0,-0.0706222453776914,0,0,0,0,0.147912549649593,0,0,0,0,0,0,0,0.0429996709381825,0,0,0,0,0,-0.0876977357259798,0,0,0,0,0,0,0,0.11419223337896,0,0,0,0,0,0,0,-0.223617342576163
X1299.HK.EQUITY,0,0,0,0,0.238558330742579,0,0,0,0,0,0,-0.117294406813117,0,0,0,0,0.0342952153565468,0,0,0,0,0,0,0,0,0.162203477962685,0.091068259097984,0,0.0737750859102203,0,0.0988277058681429,0,0,0.0125620524674056,0,0,-0.0128369036387594,0,0,0,0,-0.106473059758504,0,0,0,0,0,0,0,0.0313126878655464
X601628.CH.EQUITY,0,0.180030729700303,0,0.0420379460830421,0,0,0,0,0,0.105306642903146,0,0,0,0.234345459260803,0,0,0,0,0,0,0,0,0.0509241086693009,0,0,0,0,0,0,0,0,0,0,0,0.011434566153915,0.128269880092142,0,0,0,0,0,0.189364620633109,0.224168914275975,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0296532472710931,0,0,0.223525947049358,0,0,0.14302472329293,0,0.0231986304964623,0,0,0.163011161816089,0,0,0,0,0,0,0,0,0.142353879830006,0,0,0,0,0,0,0,0.0292618708969881,0,0,0.247427568593731,0,0,0,0,0,0,0,0,-0.155657581346442,0,0,0,0,0,0,0,-0.140182002628962,0
