,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.168513772161355,0,0.194436375089682,0,0.156812300496011,0,0,-0.0554571831245393,0,0,0,0,0,0,0,0,0.0753881167225757,0,0,0.138214037751755,0,0,0,0,0,0,0,0,0,0,0,0.0698200966360197,0,0,0,0,0.0316616308237203,0,0,0,0,0,0,0,0,0.174745432301272,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.178033043675738,0,0,0.0552248122996814,0,0.0487483601822781,0,0.0780213437705599,0,0,0,0,0,0,0.461053615797154,0,0,0,0,0,0,0,0,0.0972562211560674,0,0.118682584793775,0,0,0,0,0,0,0.0643015919333364,0,0,0,0,0,0,0,0,0,0,0.0221622206532922,0,-0.156838872198178
X601939.CH.EQUITY,0,0,0,0,0.132717590675776,0,0.28612261971756,0,0,0.0642590847849849,0.0274692039070151,0,0,-0.122305960940449,0.0278278165032444,0,0,0,0,0,0.0765887320081495,0,0.460007096918835,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195326074121273,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0776082177606918,0,0,0,0,0,0,0,0,0,0,0.203678236237519,0,0,0,0,0,0,0.126788491578279,0,-0.179228176199703,0,0,0.132144744912957,0,0,0,0,0.248525731243565,0.365382592399791,0,0,0,0,0,0,0,0,0,0,0.0650768287276457,0,0,0,0,-0.120582378071478
X601288.CH.EQUITY,0.163112175924384,0.00124434858479247,0,0,0,0,0.0936600640374262,0,0,0.0438965671461314,0,0,0,0,0,0.321849433444513,0,0,0,0,0.110242423813787,0,0.214966971390914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101153000108553,0,0,0,0,0,0,-0.0514683584344257,0,0.026997279192545,0,0,-0.0481932265656812,0,0
X600036.CH.EQUITY,0.179177866152457,0.110236928829712,0,0.127032009888313,0,0,0.0264285600965032,0.0678638854934039,0,0,0,0,0.301272049686871,0,0,0,0,0,0,0,0,0,0,0,0.217457743588443,0,0,0,0.0487055314667969,0,0,0,0,0,0,0,0,0,0,0,0.0489915917025063,0,0,0,0,0,0,0,-0.0275014486816033,0,0
X601988.CH.EQUITY,0,0.184458577624614,0,0,0.294929795784126,0.278101958803277,0,0,0,0,0,0,0.0412617500888763,0,0,0.0990543440612829,0,0,0,0,0.15306174431933,0,0,0,0,0,0,-0.0398654023208916,0,0,0.0888676493356182,0,0,0,0,0,0,0,0,0,0,0,0,-0.149331024815178,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.183632159783947,0,0,0,0,0.336050481771302,0,0,0,0,0,0,0,0.131467679911769,0,0,-0.0294106404667751,0,0,0,0.0492640358392855,0,0.424897580271429,0.127027985185292,0.0983379292421894,0,0,0,0,0,0,0,0,0.00173087622675298,0,0,0,0.0486527606495829,0.0110793576540684,0,0,0,0,0,0,0.028025991866139,-0.0613686655877497
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.121743621987309,0,0,0,0,-0.0671269113003412,0,0,0,0,0,0,0,0,0.43352139393159,0.0842650249160393,0,0.0368973560921035,0,0,0.135639059282564,0,0,0,-0.00208841098057078,0,0,0,0,0,0.306906764984714,0,0.183711903803083,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.129799398617741,0,0,0,0,-0.00244951129749209,0,0,0,0.0801380229413732,0,0,0,0,-0.111868429212302,0,0,0,0,0,0.465567909802358,0,-1.73472347597681e-18,0.109884810502748,0.0353188202947643,0,0,0,0.346671518023591,0,-0.0307279550670062,0.399182533254696,0,0,0,0.12961350492894,0,-0.0783894872559631,0.155093065549118,0,0,-0.408535423155818,0.0688012760615106,0,0,0,0,-0.105806591335612
