,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.123312413492332,0,0,0,-0.187592629392143,0.251898027080189,0,0,0.0923347212183883,0,0,0,0.273952342582254,0,0,-0.126315166205936,0,0,0,0,-0.136114033889222,0,-0.194825464413393,0,0,0,-0.223819292100042,0,0,0.823801200986805,0,-0.0510983548450732,-0.0807783348297353,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0501972751561188,0,0.157396556644288,-4.33680868994202e-19,0,0,0,0.12065150236583,0,0,0,0,0.0966223361598047,0,0,0.140140491073551,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0597746125715155,0,0.00629008371325914,0.0976039945728225,0,0.241986284690604,0,0,0,0,0,0,0.0204107887700646,0,0,0,0,-0.0310447569988423,0
X601939.CH.EQUITY,0.0798330845166703,0,0,0,0,0,0,0,0,0.225633854791025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142158023566536,0,0,0.109789330136955,0,0,0,0.459624042979886,0,0,0,0,0,0,0,0.0112952127318738,-0.0758846959328815
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.83461193209067,0,0.139828607543696,0.263550263507905,0,0,0,0.410434691349824,-0.00013152515041339,0.338166949761393,0,0,-0.566622204958777,0,0,0,0,0,0,0,0,0,0,0,0,-0.449719578569092,0,0,0,0,0,0.0636791626736045,0,0,0,0,0,0,0,0.618456793854801,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.147230838095579,0,0.213164384698052,0,0,0.022700084188434,0,-0.0132997515778417,0,0.103036961882541,0.0569650254026013,0,0.0104315136872719,0.0432991796158407,0,0.0524810837454665,0,0,0,0,0,0,0,0,-0.0278803549938435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117556406385057,0,0,0,0.213003749832174,0,0
X601988.CH.EQUITY,0,0,0,0,0.486165939579666,0,0,0,0,0,0,0,0,0,0.12219447078961,0,0,0,0,-0.125089813587561,0,-0.0639187690577327,0,0,0.210866300300628,0,0,0,0,-0.34811193330816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096930344816468,0,0,0.0254908019166501,0
X600036.CH.EQUITY,0,0.146660822899569,0,0,0,0,0,-0.072377461902492,0,0.565179630187875,0,0.0645880994714157,0,0,-0.0831768379179638,0.0844168576661756,0,0,0,0.198522167901374,0,0,0,0,0,0,0,0.0709259306900013,-1.73472347597681e-18,0,0,0,0.00705149873540459,-0.172959659032301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148408429404814
X1299.HK.EQUITY,0,0,0,0,0.18151373922472,0,0,0,0,0,0,0,0,0,0,0,0,0.0400420511919076,0.0388207621516881,0,0,0,0,0,0,0.266339674371739,3.46944695195361e-18,0,0,0.114367771297246,0.0385519791780986,0,0,0.0761809121657685,0,0,0,0,0,0,0,0,-0.110221946348459,-0.0585614278656114,0,0,0,0,0,0.0433254807570565
X601628.CH.EQUITY,0,0.247417798597933,0,0.0786519341626564,0,0,0,0,0,0,0,0,0,0.207356881279212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130883437589663,3.46944695195361e-18,0,0.0940793972966629,0,0,0,0.174161136645885,0.1833907625081,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.293995627538047,0.0255898555967751,0,0,0.649824253883264,0,0,0,0,0,0,0,0,-0.224886511974505,0,0,0,0.294928323143944,0,0,0,0,0,0.371679080064439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.561214812061974,0,0.000346369559795856,-0.135014434830643,0.122454923846681
