,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.235779042509342,3.46944695195361e-18,0,0.0872991353315609,0,0.241271366184799,0,0,0,0,0,0.128012907954043,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0383326754578847,0,0,0,0,0.0942245903828684,0,0,0,0,0,0.022621855333309,0,0,0,0,0,0,0.107194472405047,0,0,0,0,0
X601318.CH.EQUITY,0.13176921947467,0,0,0,0,0,0,0,0.184579513764486,0,0,0,0,0,0,0,0.241286563728763,0.0451868166611919,0,0,0,0,0,0,0.0316428580697162,0,0,0,0,0,-0.0596682287944291,0.148664724594469,0,0,0,0.122615450889343,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0557397824783551,0,0.048694567287873,0,0.0893002267379703,0,0
X601939.CH.EQUITY,0.0607825787003062,0,0,0.268674462200392,0,0.0503180164828977,0,0,0,0,0,0,0,0.422959459571821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437490547710682,0,0.0660227270296251,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29978323219798,0,0.102301445614689,0,0,0.352282080787298,0,0,0,0,0,0,0,0,0.0250455536104066,0,0,0,0,0,0,0.00569740038988997,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462202654320795,0,0,0,0.0597031087886285,0,0,0,0.106445744308003,0.00772091686662445,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0749998461717739,0,0,0,0.0683010080966468,0,0,0,0,0,0.0971295418028646,0.144938351229871,0,0,0.554009326376378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352165995179411,0
X601988.CH.EQUITY,0.22378287383446,0,0.0103367926973863,0,0,0,0,0,0,0,0,0.195686946494181,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.168227112000547,0,0,0,0,0,0.0548626960814337,0,0,0,0,0,0,0,0,0.286672625736588,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.409744093959335,0,0,0,0,0.195852022605912,0,0,0,0,0,0,0,0,0,0,0,0.00232238899481285,0.0153258113010975,0,0.106723170762226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113980253401182,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378698500373406,0,0,0.1708194370826,0.0133312694754793,0.0714922020806363,0,0,0,0,0,0,0,0,0.272650666080458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0624074554711118,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0260098364694651,0,0,0,0.133755362692448,0,0,0,0,0.22964246922419,0.0886051403245477,0,0,0,0,0,0,0,0.112432857092074,0,0,0,0,0,0,0,0,0,0,0.17868611072162,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.166208397448932,0,0,0,0,0,0.321728526723558,0,0,-0.376973175359692,0,0,0,0,0,0,0,0,0,0,0,-0.165391668848473,0,0,0.166810607175892,0,0,0,0,0,0,0,0,0,0.295127661567985,-0.681339803253935,0,0,-0.211671484469549,1.07071708154019,0.271543109578939,0,-0.208581047902116,-0.0519753269843415,-0.405903809885548
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712857952397214,0,0,0,0,0,0,0,0,0,0.140631091238162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967936208975728,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0624399084813324,0,0.185180502246978,0,0,0,0,0,0,0,0,0,0.290641325495157,0,0,0,0,0,0,0,0.00202885934630357,0.0298256653628541,0,0,0,0.26438095108519,0,0,0,0.00846362971588206,0,0,0,0,0,0,0,0,0,0.0279485976590695,0,0.123410165925534,0,0,0,0,0
X000002.CH.EQUITY,0.149620957964223,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00225544082021442,0,0.048618944738146,0,0,0,0,0,0,0,0,0,0,0.025793461332995,0.501583946396277,0.0133996995307844,0,0,0,0,0,0.22178126249462,0,0,0,0,0,0,0,0,-0.1524999128573,0,0,0,0
