,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.360916631555961,0,0.310465615065663,0,0,0,0,0,0.0477118607969394,0,0,0,0,0.0513351065803715,0,0,0,0,-0.0444495598632978,0,0,0,0,0,0,0,0.0441613115344684,0,0,0,0,0,0,0,0,0,0,0,0,0.090206148613083,0,0,0,0.0582176338534258,0,0,0,0,0,0
X601318.CH.EQUITY,0.108477184662594,0,0,0,0,0,0,0,0.179219686503108,0,0,0,0,0,0,0,0.179214359280894,0,3.46944695195361e-18,0,0,0,0,0,0.0678332563546176,0,0,0,0,0,-0.0561989189866793,0.136484523925629,0,0,0.0316612855973008,0.156517709349751,0,0,0,0,0.0391610318547184,0,0.0204911489709345,0,0,0,0.0582829309025366,0,0,0.136092258888883,0
X601939.CH.EQUITY,0,0,0,0.340430498056684,0,0.0711657455850361,0,0,0,0,0,0,0.434311947622869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544509284114662,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.38694461542205,0,0,0,0,0.257951985294844,0,0,0,0,0,0,0,0,0.035101273030421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208708604093625,0,0,0.011200881514578,0,0,0,0.0255358275092618,0.0870842074092263,-0.0118220599186036
X5.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0.193424283681383,0,0,0,0,0,0,0,0,0,0.528741201926256,0.0228358059419072,0,0,0.0380314706005448,0,0,0,0,0.176132042792366,0.0488765868454435,0,0,0,0,0,0,0,0,0,-0.046336312183253,0,0,0,0,0,0,0,0,0,0.0872100986516138,0,0
X601988.CH.EQUITY,0.386292157685833,0,0,0.00306301584397362,0,0,0,0,0,0,0.0657806074199082,0,0,0,0,0,0,0,0.014815448620511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162134452773205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330868259523937,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.143141796940727,0,0,0.015819153124228,0,0,0,0,0,0.573493486198622,0,0,0,0,0,0,0,0,0,0,0.0717267906520787,0,0,0,0.0621451446424459,0,0,0,0.065942492646703,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0125586415357679,0,0.0516729239775007
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0750562981147343,0,0,0,0.428390836800533,0,0,0,0.12044958270922,0.0536391810782477,0,0,-2.77555756156289e-17,0,0,0,0,-0.0349385411229972,0.406735063260171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.257051984410818,0,0,0,0,0.0609400907998239,0,0,0,0,0.0128899281809575,0,0,0,0,0,0,0,-0.0798844139090015,0.0981812791294269,0,0,0,0.156856657792676,0,0,0,0,0.151980503733248,0,0,0,0,0,0,0.0712079592706034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663695162857201,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214724261056698,0,0,0,0,0,0,0,0,0,0.347862953578158,0,0,0,0,0.0275197609620782,0,0,0,0,0,0,0,0,0,0,0,-0.869867393161706,0.227355162244418,0,0,-0.367573418464172,0.6127955480552,0.39413412141566,0,-0.102204143034024,-0.113415429024398,-0.394684642952843
X601166.CH.EQUITY,0,0,0,0,0,0,0.262974789298256,0,0,0,0,0,0,0,0,0,0.202570115464722,0,0,0,0,0,0,0.0966508110422476,0.015472163875608,0.111101393769867,0,0,0,0.269643603861068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236168204495691,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.441945765166381,0,0,0,0,0,0,0,0,0,0,0.157070173383825,0.145584916754406,0,0,0,0,0,0,0,0,0.115740206157038,0,0,0,0,0,0,0,0.00708577082785632,0.122401604620437,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.440184431192604,0,0,0,0,0.207210833888203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606322324104558,1.73472347597681e-18,0,0,0,0,0.17513654805501,0,0,0.0328957140526303,6.93889390390723e-18,0.00156992117657214,0.122876974544956,0.0375025320995979
X000002.CH.EQUITY,0.195533950021201,0,0,0,0,0,0,0,0,0,0.0159220440318177,0,0,0,0,0,0,0.0497713154918168,0,0.018997300417463,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.51316427229287,0,0,0,0,0,0,0,0.20860830561226,0,0,0,0,0,0,0,-0.166722849945547,0,0.00387184979037822,0,0
X388.HK.EQUITY,0,0,0,0.0541846079475054,0,0,0.0439356023179875,0.0480641501690388,0.127995116667944,0,0,-0.195559302442547,0,0,0,0.0821276878620409,0,0,0,0,0,0,0.600163306377446,0,0,0,0.0296223879066106,0.010197855650148,0,0,0.0904755662994616,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0938530438375269,0,0,0,0,0.125318779278053,0,0,0,0,0,0,0,0.184008945778038,0,0,0,0.0253545426148521,0,0,0,0,0.201613543287243,0.176600046449922,0,0.130592892466394,-0.0263221694313213,0,0,0,0,0,0,0,0,0,0,0,0,0.0532656404658163,0.148751336302557,0.0272450077738957
