,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.214907982460482,-0.0659209920389442,0,0,0,0,0,0,0.414618074629287,0,0,-0.240496163254557,0,0,0,0,0,-0.0778544161751406,0,0,0,0,0,0,0,0,0,0,0.730946073315775,0,-0.0194532573465501,0,0,0,0,0,0,-0.018938586184817,0.0442695502382737
X601318.CH.EQUITY,0,0,0,0,0,0,0.0932788967336849,0.0480533870168148,0.149218744412433,0,0,0,0,0.106135743907157,0,0,0,0,0.091300050606221,0,0.102730122596267,0,0,0,0,0,0.0119922519530519,0,0,0,0.0460696238584457,-0.0145259857879099,0,0.0313806088791991,0.0685976836792414,0,0,0,0,0.1979396902775,0.0713757225035602,-5.42101086242752e-20,0,0,0.0676532740322857,0,0,0,0,0
X601939.CH.EQUITY,0.402389492151058,0,0,0,0,0,0,0,0,0.0140855349401895,0,0,0,0,-0.0827778676220566,0,-0.00514510284879975,0.0560970072551552,0,0,0,0,0.159446792616972,0,0,-0.382301079139635,0,0,0,0,-0.0917952106503118,0,0,0,0,-0.124802521287241,0,0,0,0.0825428284743082,0.788599015493515,0,8.67361737988404e-19,0,-0.117354215888807,0,0,0,0,-0.0981543515715997
X601288.CH.EQUITY,0,0,0,0,-0.233879241030937,0,0,0,0.153956380953153,0,0.503615478073196,0,0,0,0.0664675800852478,0,-0.168602676483142,0,0,-0.124378592184468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0990975516678077
X5.HK.EQUITY,0,0,0,0,0,0.147325864299056,0,0.16639936658136,0,0,0.153939951963182,0,0,0,0.21590697056617,0,0,0.0933226752353526,0,0,0,0,0,0,0,0,0,-0.174583724845229,0,0,0,0,0,0,0,0,0,0.147775536766228,0,0.0681950964359351,0,0,0,0,0,-0.075677564084907,0,0,0.148994571462265,0
X601988.CH.EQUITY,-0.0443133760071363,0,0,-0.0581253335351217,0.408887879402309,0,0,0,0,0,0,0,0,0,0,0,0,0.0349293302127632,0,-0.185988437344188,0,0,0,0,0.344760914519975,0,0,0,0,0,0,-0.373728246468361,0,0,0,0,0,0,0,0,0,0,0,0,0.0430806352355057,0.132783736227901,0,0,0,0.00288829920382327
X600036.CH.EQUITY,0,0.268514983145614,-0.0603241130810083,0,0,0,0,-0.127886029812009,3.46944695195361e-18,0.501573146843508,0,0,0,0,0,0,0.0907036642686074,0,0,0.27929615495921,0,0,0,0,0,0,0,0,0.108531048927323,0,0,0,0,-0.134441666686901,0,0,0,0,0,-0.0616145290907598,0,0,0.229148885034848,0,0,-0.0768111324563128,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.252594460920348,0,0,0,0,0,0,0,0,0,0,0.0467275926263086,0,0.110454623460236,0,0,0,0,0,0,0,0.230539776992844,0,0,0,0.0331580051470481,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636831825461953,0,-0.145569540702894,0,0,0.0661247629884263,0,0.0910792618623174
X601628.CH.EQUITY,0,0.121165193675054,0.0164569772945391,0.071976731863848,0,0,0,0,0,0,0,0,-0.0397143403175742,0.298592804052093,0,0,-0.0264371913740673,0,0,0,0,0,0,0,0.143228163051762,0,0,0,0,0,0,0,0,0,0,0.205499390115121,0,0,0,0,0,0.188626553547822,0.0173373403871472,0,0.059890077318226,0,0,0,0.0421030637571049,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.668855347080088,0,0,0,0,0,0,0,0,0.0864256231235787,0,0,0,0.204388981413366,0,0,0,0,0,0.119706465382682,0,0,0,0,0,0,0,0,0,-0.031254694015441,0,-0.0882119612580864,0,0,0,0.0234241134368697,0.0283155101684022,0,0,-0.213419736791264,0,0,0,0
