,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.482794786699196,0.131735477301209,0.110540966855089,0,0,0,0,0,-0.0935915907757681,0.00730219806774168,0,0,-0.0328114196414752,0,0,0,0,0,0,0,0,-0.0337819524695372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871219890914612,0.119841664605737,-0.00924074319099752
X601939.CH.EQUITY,0.202073283617316,0,0,0.296701528122276,0,0,8.67361737988404e-19,0,-0.0461898946185569,0,0.0857361793502519,0,0,0.152626147411455,-0.114093516377905,0,0,0,0,0,0,0,0,0.211525249787621,0,-0.0423219257094373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242109384937585,0,0,0,0.142316627400983,0,0
X601318.CH.EQUITY,0,0,0,0,0.304738784913059,0.0831699950297301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18194567148926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760916599528725,0.10838344611901,0,0,0.0119512319558201,0.14347595220323,0,0,0,0,0,0
X601288.CH.EQUITY,0.377119862217052,0,0,0,0.214127968988926,0,0,0,0,0,0,0,0,0.146974869473025,0,0,0,0,-8.67361737988404e-19,0.0913951294345321,0.0343445571737942,0,0,0,0,0,0,0,0,0,0,0,0.0843207488758269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.535080078293241,0,0,0,0,0,0.268501925327684,0,0,0,0,0,0.0912325974945875,0.110719250683564,0,0,0,0.0325686233845599,0,0,0,0,0,0.078864911073273,0,0,0,0,0,0,0,0,-0.538709131082464,0,0,0,0,0,0,0,0.176714629291184,0,-0.0588593638458521,-0.0828915560500301,0,0,0,0
X600036.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.167119598242896,-0.0282212948881834,0,0,0,0.184705405540726,0,0,0.0429704429241603,0,0.149371461330283,0.0272628166084971,0,0,0.0138690686985877,0,0,0,0,0,0.293894423448955,0,0,0,0,0,0,0,0.130702431761815,0.0204271655925447,0.0279061550627075,0,0,0,0.0827470741022612,0,6.93889390390723e-18,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0353277337274559,0,0,0,0,0,0.034806629049905,0,0,0.187237235975351,0,0,0.034161337842874,0.502058952635756,0,0,0,0,0.115532170526591,0,0,0,0,0,0,0.0173686888284048,0,0,0,0,0,0,0,0,0,0.0849993450489697,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0239631427098979,0,0,0,0,0,0,0,0,0,0,0,0,-0.151583461309665,0,-0.150085219767007,0,0,0,0,0,0.453866869136454,0,-0.210852134701514,0,0,0.760688658974385,0,0,0,0,0,0,0,0,0,0.377649492402346,0,0,0,0,0,0,-0.265366385085946,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0304959918548251,0,0,0,0,0,0,-0.170286951138311,0,0,0,0,0,0,0,0,0.246514312982011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325666944787752,0,0,0,0,0,0.216019904282597,0.111733309106124,0,0
X601658.CH.Equity,0,0,0,0.150357256127934,0.147171417752558,0,0,0,0,0,0,0,0,0.128484658995502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168872114889612,0,0,0,0,0,0,0,0,0.214404737392904,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.334555326960356,0,0
