,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.341256865064711,0,0,0,0,0,0.261043560902767,0,0,0,0.177755508283903,0,0,0,0.103756211550523,0,-0.0918448363914076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260160345877889,0,0,0,0,-0.0415005131072004,0,0,-0.072874069180865,-0.0251027798039017
X601318.CH.EQUITY,0,0,0,0,0,0,0.0215980835238639,0,0.176797854666661,0,0,1.73472347597681e-18,0,0,0,0,0.0311229650862911,0,0.0705901027135261,0.0498057524160976,0.00627405408979986,0,0,0,0,0.142728374018548,0,0.0613189844059553,0,0,0,0,0,0,0,0.20112242383668,0,0,0,0.0958775472704034,0.122986226926648,0,0,0.129018743720701,0,0,-0.0546404295929601,0,0,0
X601939.CH.EQUITY,0.364775322649232,0,0,0,-0.0133883358148584,0,0,0,0,0.0238890651391261,0,-0.0674764281418517,0,0,0,0,0,0.0852028143498826,0,0,0,0,0,0.119198679398701,0,0,-0.325275875237244,0,0,0,0,0,-0.0857974329064482,0,-0.0455084276814568,0,0,0,0,0.6712372556459,0.0684152114395864,0,0,-0.092786210548842,0,0,0,0,0,-0.0918216929547789
X601288.CH.EQUITY,0,0,0,0,-0.350514407923197,0,0,0,0,0,0.819979716351668,0,0,0,0,-0.162003201877766,0,0,0,0,-0.19234787221575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341518943459977,0,0,0,0,0,0,0,0,0,0.0132316949099909,0,-0.089040527933699
X5.HK.EQUITY,0,0,0,0,0,0.12510407490888,0.380324108991681,0,0,0,0,0.179658630991091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380026287867322,0.00131911467809288,-0.138129651313949,0,0,0,0,0,0,0,0,0,0.0920188906066577,0,0,0.219067788934056,0,0,0,0,0,-0.140366415941345,0,0.0963310735038383,0
X601988.CH.EQUITY,0,0,0,0,0.179754828776977,0,0,0,0.0274325871930015,0,0.000401921158024207,0.163868690427672,0,0,0,0,0,0,0,-0.00658120364792829,0,0,0,0,0,0,0,0,0,0,-0.182608812900868,0,0.300107681536462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.28308001361265,0,0,0,0,0,0,0,0,0,0,0,0,0.125240408980064,0,0.0657568914302754,0,0,0,0,0,0.067242562134178,0,0.120710448201317,0,0.0923531268582271,0,0,0,0,0,0,0,0.305671635968049,0,0,0,0,0,0,-0.199905441057204,0,0,0,0,0.00610885045316425
X600036.CH.EQUITY,0,0.393811665870994,0,0,0,0,-0.0712852691131922,0,0,0.433152870982696,0,0,0,0,0,0.0592253201007196,0,0,0,-0.026179513652814,0.271881413974532,0,0,0,0,0,0,0,0.145077685340627,0,0,0,0,-0.209953509631243,0,0,-0.159265696540165,0,0,0,-0.00725622743570267,-0.0970930558284192,0,0,0.246151219078983,0,0,0,0,-0.0473860668605987
X601628.CH.EQUITY,0,0.20157589776197,0.0310282205077511,0.0888181441371804,0,0,0,0,0,0,0,0,0,0,0,0,0.225186224385244,0,0,0,0,0,0,0,0.026227671301814,0,0,0,0,0,0,0,0,0,0.257915550718401,0.00537623550985151,0,0,0,0,0,0.0332638574604897,0,0.0835578019083802,0.0810405898990199,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.795841659681278,0,0,0,0.0212641594065682,0,0,0,0,0,0,-0.0744201946127003,0,0.109349433236938,0,0.0104753632780796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402162197326511,0,-0.215881152911277,0,0,-0.0446405598316899
