,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.196672282481613,0,0,0,0,0,0.315743394765362,0,0,1.38777878078145e-17,0,0,-3.46944695195361e-18,0,0,0,0.00898169445856408,0,0,0,0,0.137811241952915,0,0,0,0,0.161939955781851,0,0.306574710042742,0,0,0,0,0,0,-0.136561602872705,0,0,0,-0.101300659885353,0,0,0,0,0,0,0.0297156136979594,0.0140954274396225,-0.125714226689625,0
X601939.CH.EQUITY,0.435875928436428,0,0,0.302551943810789,0,0,0,0,0,0,0,0,0,0.0583027996463209,-0.187688084072133,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0210724691030268,0.185135408102234,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0556212556466965,0.066814315213842,0,0
X601318.CH.EQUITY,0,0,0,0,0.152115166501465,0.160675004362274,0,0,0,0,0,0,0.0309731349727221,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.136964652411634,0,0,0,0,0,0.0569381609425964,0,0.0308150399255032,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296464801781347,0.0946658806784981,0,0,0.174298996485824,0,0,0,0,0,0,0,0,0.184993847222408,0,0,0,0,0.0447165716476114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119213313985405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.483268976080111,0,0,0,0,0,0.309373869222482,0,0,0,0,0,0.190020177968338,0,0.142579979556272,0,0,0.0541149846274325,0,0,0,0.0378493456405464,0,0,0,0,0,0,0,0,0,0,0,0,-0.52830660101917,0,0,0,0,0,0,0,0,0,0,0,0,-0.258417684429002
X600036.CH.EQUITY,0,0.0497459943134816,0,0,0,0,0,0,0,0,0,0,0.16993924003737,0,0,0,0,0.0286796851882681,0,0,0,0,0.207921225323879,0.0133052109270226,0,0,0,0,0,0,0,0,0.357873042325411,0,0,0,0,0,0,-3.46944695195361e-18,0,0.112141317410142,0,0.142477462901705,0,0,0,0.00287167139180083,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.212712225115564,0,0,0.434887920551538,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0708877243005617,0,0,0,0,0,0,0,0,0,0,0.0405805293098921,0,0.0777521349194106,2.16840434497101e-19,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0564516151215021,0,0,0.0997933682173815,0,0,0,0,0,-0.160662628648734,0,0,0,0,0,0,0,0,0,0.260390155237441,0.163632726165333,0,0,0.065515494797509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101870913741478,0,0,0,0,0,0.257537788235548,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363041620748175,0,0,-0.0781773693335529,0,0,0,-0.405456192643432,0,0.629779554417928,0,0.0661278580007786,0,0.695753463613482,0,0,0,0,0,0,0,0,0,0,0.0433631222816394,0,0,0,0,0,0,-0.135913218946036,0,0.257831407142272,0,0,0
X601658.CH.Equity,0,0,0,0,0.0832428523031048,0,0,0,0,0,0,-0.0971873121846419,0,0.189831877937371,0,0,-0.209073742762698,0.125363675297361,0,0,0.230004910099036,0,0,0,0,0,0,0,0,0.106527516684037,0,0,0,0,0,0.477427961484406,0,0.16345417645222,0,-0.171488695092488,-0.145742836733831,0,0,0,0,0,0,0,0,0,0
