,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.114880919285177,0,0.400628582182453,0,0,0.0165594915733392,0,0.219330780628439,0.0119312143867263,-6.93889390390723e-18,0.14388878855635,0,0,0,0,0,0.0747964288340111,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0640940328765186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.351734288199442,0,0,0.0304878569955744,-1.38777878078145e-17,0,0,-0.052513464444895,0,0.0236402715415829,0,0,0.550149005791391,0,0,0,0,0,0,0,0,0,0,0,-0.034255474577466,0,0,-0.0145718540192196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323639832860073,-0.0755635779335531
X601318.CH.EQUITY,0,0,0,0,0.0324388065721539,0,0,0,0,0,0,0.371883879549605,0,0,0,0,0,0,0,0,0,0.0384685223737831,0,0,0,0,0.000549811522243127,0,0,0,0,0,0,0,0.062347392314614,0,0,0,0.0538207930958597,0.153518852648204,0,0,0,0,0,0.128541084738964,0.0542187151152333,0,0,0,0
X601288.CH.EQUITY,0.390728131643339,0.00415929480903279,0,0,0.3470876840123,0,0,0,0,0,0.100337293699991,0,0,0,0,0.0583964976632983,0,0.0620905618936739,0,0,0,0,0,0,0,0,0,0,0,0.0136189094601481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378534161690677
X601988.CH.EQUITY,0,0.0303061891914819,0,0.341781649840323,0,0,0,0,0,0,0.195137424088484,0.0807143994145336,0,0.105291963815286,0,0,0,0.168632905740673,0,0,0,0,0,0,-0.0290890893523432,0,0,0.0388909535356921,0,0,0,0,0,0,0,-0.011789523851192,0,0,0,0,0,0.0715928306773524,0,0,0,0,0,0,0.0329423935935604,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0391916163882125,0,0,0,0,0,0.102021610662903,0,0,0,0,0.569909113069378,0,0.0437275921064337,0,0,-0.381930896702232,0.467262415745959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245117851002978,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0322149072180895
X600036.CH.EQUITY,0,0,0.0422979845052656,0,0,0,0,0,0,0,0,0.413459539791141,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0520738805915823,0,0,0,0,0.123572922489505,0,0,0,0,0,0,0,0,0.108067459821836,0,0.00954871408838396,0,0,0.053137151018997,0,0,0,0,0,0,0,0.238546734693751,0.0198262952114398
X1299.HK.EQUITY,0.0521984022159597,0,0,0,0,0,0.0563835548127534,0,0.0128433248149244,0,0,0,0,0,0.242276131090775,0.178700814162477,0,0,0,0,0.17361727449609,0,0.0759543152296409,0,0,0.127569131815603,0,0,0,0,0,0,0,0,0.0640316950876119,0,0,0,0,0,0.0429380115636954,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0237804334377253,0,0,0,0,0,0.106586967211785,0,0,0,0.262306080208482,0,0.296371889448948,0,0,0,0,0,0,0,0,0,0,0,0.0575747877018706,0,0,0,0,0.126778039117382,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0
X601658.CH.Equity,0,0,0,0.225823488847099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.342467648683372,0.619596562026796,0,0,0,0,0,0,0,0,0,0,0,-0.0185286329737276,0,0,0,0,0,0.215819431340948,0,-0.562136529200742,0,0
