,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.199465378152322,0,0.368169301916439,0,0,0,3.46944695195361e-18,0.238781472819199,0,0.142617729750247,0,0,0,0,0,0,0,0,0,0,0.0377886602745395,-0.159478269986572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493071291412042,0,0,0,0,0,0.0624077385636016,0,0.0672147567295103,0,0
X601939.CH.EQUITY,0.352676911803717,0,0,0.28581670574238,0,0,-0.0959250352315728,0,0,0,0.00277771426222498,0,0.139763468523502,-0.0642825419456411,0,0,0,0,0,0,0,0,0,0,0,0.0315877499767918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201213544472399,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141663750611138,0,0,0,0,0,0,0,0,0,0,0.0219239708283778,0,0,0,0.382654876916686,0,0,0,0,0,0,0,0.100822211304804,0,0,0,0.244498186915112,0,0,0,0
X601288.CH.EQUITY,0.463509605676141,0,0,0,0.251246916011191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993787125930331,0,0,0,0,0,0,0,0,0,0,0.0244335877632141,0,0.0318270182491186,0,0,0,0,0,0.0135534615001796,0,0.0720839016111369,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0870861234112152,0,0.414258325307805,0,0,0,0,0,0.266492015118523,0,0,0,0,0,0.111655663405423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152931378885103,0,0,-4.33680868994202e-19,4.33680868994202e-19,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.023278194448777,0,0,0,0,0,0,0,0,0.342908293149415,0,0,0.0423723147259597,0,0,0,0,0,0,0,0,0,0.115426013189465,0,0,0,0,0.0295373116315477,0,0,0,0.0315184992737457,0,0,0,0,0,0.039626937284895,0,0.0816169506047742,0,0,0,0,0,0,0.279657940137051,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.118026829578085,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0471608114699752,0.203736944018335,0,0,0.0586808189129613,0,0,0,0.19513283576095,0,0,0,0,0,0,0,0,0,0,0,0.197601732655206,0,0,0
X5.HK.EQUITY,0,-0.0356362906111457,0,0,0,0,0,0,0,0,0,0,0,-0.188305694309669,0.13617061661787,0,0,-0.265286200515068,0,0,0,0,0.490744845079377,-0.328680701017902,0,0,0.909382080179044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4462914993449,0,0,-0.451553302526267,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.190312678749294,6.93889390390723e-18,0,0,0,0,0.242091390632974,0,0.00806066911710628,0,0,0,0,0,0.138897052397872,0,0,0.00910381642393198,0,0,0,0,0,0,0,0.0660320467048476,0,0,0,0,0,0.142888155492267,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0984709804148388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324946190322296,0,0,0,0,0,0,0.364284801119972,0,0,0,0.132487353233368,0.059400710196167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
