,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.281979476468144,0.03547146135845,0,0,0,0.311583757974359,0,0,0,0.0794959464135293,0,0,0.0355640203754468,0,0,0,0,0,0,0,0,0.157614003217628,0,0,0.00927106342774661,0,0,0,0,0,0,0,0,0,0,0.120709071365042,0,0,0,0,0,0,0,0,0,0,0,-0.0274746807250572,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.407221398152809,0.157862457826071,0,0,0,0,0,0.122963093869908,0,0,0,0,0,0,0.141652788109369,0,0.0655373426468338,0,0,-0.171597667658113,0,0,0,0,0.152541803765837,0,0,0,0,0.189194558729678,0,0,0.232392585750716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106547440765008,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.261804570540521,0,0,0,0,0,0,0.161410555401119,0,0.0527771218371022,0,0,0.194181323501516,0,0,0,0,0.0340390924369399,0.00246676163795264,0.441986205370641,0,0,0,0,0.0192421037408073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593678043563868
X601288.CH.EQUITY,0,0,0,0,0,0,0.0162493463777368,0.495922538015773,0,-0.0834536857412766,0,0.0934125825530348,0,0,0,0,0,0.0210840384904865,0,0,0,0,0.0638661557070011,0.123006101636506,0,0,0,0,0,0.0881960677873478,0,0,0.0404717671157623,0,0,0,0,0,0,0,0,0,0,0,0,0.0481481970500175,0,0,0,0.0117812054952646,0
X1299.HK.EQUITY,0,0,-0.0476082266790033,0,0,0,0,0,0,0.110946952820985,0,0,0,0,0,0,0,0,0,0,0,0.0370261352837266,0.133436233829117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136980103473992,0,0.230534308666139,0.155715894344977,0.0795678791987224,0,0,0,0,0,0,0.239854243835333,0
X601628.CH.EQUITY,0.141801996696894,0,0,0,0,0.0199540625235798,0,0,0,0,0,0,0,0,-0.221659880136606,0,0,0,-8.67361737988404e-19,0.203039373169298,-0.0711227194704124,0,0,0,0.0160651205992578,0,-0.15555008023042,0,0,0,0,-1.73472347597681e-18,0,0,0.611723131887721,-0.0127984378480848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0581875832109264,0.02180313287336,0.477949339483436,0,0,0,0,0.0168074365010051,0,0,0.0803176903277528,0,0,0,0.209755063383608,0,0,0,0,0,0,0,0,0,0.0359551871249702,0.0137310336740678,0.0615333857250518,0,0,0,0,0,0,0,0.00131555335428343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.241529077227244,0,0,0,0,0,0,0,-0.0198394481339184,0,0.0195299360804553,-0.0541545493100901,0,0,0,0,0,0,-0.189697522973871,0,0,0.128857402640217,0,0,0.0516581525191397,0.125408093179116,0,0,0,0,0,0.129135990320943,0,-0.053519948021586,0,0,0,0,0,0,0.0976839408061716,0.175143506680852,0,0,0.105317804754037,0,0,0,0.0164674551139641,0
X388.HK.EQUITY,0,0,0,-0.247925326061413,0,0.171094188649454,-0.0246198908128912,0,0,0,0.075512259721691,0,0,0,0.123190142079993,-0.0285992788918498,0,0,0.115251369080673,0.525559435225322,0,-0.0283495099034332,0,0,0,0,0,0.00868564998364528,0,0,0,0,-0.0301689152348522,0,0,0,0,0,0,0.234402194680814,0,0,0,0,0,0,-0.370633260528445,0.0643354055720933,0,0.05396465527175,0
