,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.095458048044161,0,0.402434714373508,0,0,0,0,-0.00951189317833337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294690417603539,0,0,0,0,0,0.0526450518892077,0,0,0,0.188951531337295,0,0,0,0,0,0,0,0,0,0.0752096146657917,0.249771747125563,0.0405790238359788,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0549758174700743,0.04168918701555,0.111134225023486,0.00833319294694813,0,0,0,0.022515060428643,0,0,0,0,0.220662257673748,0,0.240799501230324,0,0,0,0,0,0,0.0815978980686833,0,0,0,0,0,0.10701659423727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132383455241497
X601939.CH.EQUITY,0,0,0,0,0.33366415722042,0,0,0.039652611381927,0,0,-0.0684351998673494,0,0,0,0.0185536140913269,0,0,0,0,0.0756433581175006,0,0,0,-0.141133949665641,0.464131405673366,0,0.157409377074028,0.0311108154278793,0,0,0,0,0,0,0,-0.126800172405225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.187130445948299,0,0,0,0.0726157591579166,0,0.0940981364191835,0,0,0,0,0,0.217394231670456,-8.67361737988404e-19,0,0,0,0,0,0,0.0320431756526421,0,0,0,0,0,0,0.33314371655569,0.110436995961912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.242810086066243,2.16840434497101e-19,0.0631873320103738,0,0,0,-0.0180584089031204,0.0799142904475169,0.0802049495469012,0,0,-0.039319704299785,0,0,-0.0649045164576211,0.233159550910514,0.0424747115201907,0,0,0,0,0,0,0,0.133922955580542,0,0,0,0,0,0,0,0,0,0,0,-0.0716811893758832,0,0,0,0,0,0,0,0,0.210499550260356,0,0,0,0,0
X601628.CH.EQUITY,0.094109151458877,0,0,0,0,0,0,0,0,0,0.0239067980872326,0,0,0,0,0,0.184839866564726,0,0,0,0,0,0,-0.0567366886013293,0,0.146090850176541,0,0,-0.0864204737371317,0,0,0.00638586467245211,0.0935402293439485,0,0,0,0,0.645482497978202,0,-0.054108893031139,0,0.13086793075185,0,0,0,0,0,0,0,0,-0.0462544884123183
X1299.HK.EQUITY,0,0,-0.210532922803133,0,0,0,0,0,0.0158449248191362,0,0.166643373670918,-0.0402215116686643,0,-0.0596405108209163,-0.045453048171987,0,0,0.117482991828501,0,-0.00805782988045905,0,0,0.183233223515341,0,0,0,0,0,0,-0.0379277975429667,0,0,0,0,0,0,-0.0476349413493189,0,0.145722145408739,0.184221467811929,0,0.105074154346462,0.171699007707796,0.212478747681824,0,0,0,0.019833095682914,0,0,0
X601988.CH.EQUITY,0.162901597964469,0.0501674981604528,0.0221256700862095,0.344892459830232,0.099034708663342,0,0,0,0,0,0,0,0,0,0,0.141508012493662,0,0,0,0,0,0,0,0,0,0,0,0.0800091013181117,0,0.00829319894498715,0,0,-0.135119863284716,0.228857355533008,0,0,0,0,-0.0774707288834643,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18
X5.HK.EQUITY,0,0.112690712782293,0,0,0,0,0,0,0,0,0,0,0,0,0.00435969209849683,0,0,0,0,0.111244481799655,0,1.73472347597681e-18,0.152686652734925,0.0379163631072108,0,0,0.0281756889640387,0,0,0,0,0,0,0,0,0,0,0,0.283177478415148,0,-0.0501647872772926,0.261552587501105,0.184813614405099,0,0,0,-8.67361737988404e-19,0,0,0,0
X601658.CH.Equity,0,0,0.0306026765907476,0,0,0,0,0.134410131708718,0,0,0,0,0,0.132107847459524,0.12939469225766,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128483302728584,0,0,0,0,-0.00382957331754322,0,0,0,0,0,-0.0144955443806999,-0.0533752209654815,0,0.154844986138431,0,0,0
