,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.455326812471548,0,0.0797050481730086,0.11940975723738,0.0449235278190565,0.0821977748675679,0,0,0,0,0,0.0316686055319386,-0.0195155375066286,0,0,0,0.0641309362573476,0.0159791547973667,0,0,0,0,0,0,0.0907080026192969,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0131792288119703,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0914409021159894,0,0,0.313103748804734,0,0.320732546321338,0,0,0,0,0.0540891629552839,0,0,0,0,0,0,0,0,0,0.0818105271773908,0,0,0,0,0,0.00823100619275554,0,0,0,0,0,0,0.0599675705209892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192014327754487
X601318.CH.EQUITY,0,0.0860142702827651,0,-1.38777878078145e-17,0,0,0,0,0.00711072975982909,0.0591621603127143,0,0,0,0,0,0,0,0.114063940667684,0.0256168041404635,0,0,0,0,0,0,0,0,0,0,0,0,0.0887726838482587,0,0.167777707191176,0.0316731291877221,0,0,0,0.109687908175426,0,0,0,0,0,0,0.219715183603998,0,0,0,0
X601288.CH.EQUITY,0.126917751602929,0.319670538439501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881825015049695,0,0,0,0.0620524826838214,0,0,0.0236870221395371,0,0,0.0944904072749139,0,0,0,0,0,0,0,0,0,0,0.0697622343987563,0,0,0,0,0,0,0.125360510315581,0,0,0,-0.100031730231339
X5.HK.EQUITY,0,0,0,0,0,0.391605591927611,0,0.231400385441042,0,0,0,0,0,0,0.535613953200156,0,-0.364906733595958,-0.266732447881207,0,0,0.11878611208708,0,0,0,0.0976357022534249,0,0,0,0,0.158960407877656,0,-0.138996100116618,0,0.473940995676899,0,0,0,0,0,0,0,0,0,0,-0.611420496127148,0,0,0,-0.0955938683416414,0
X601988.CH.EQUITY,0.110852291893462,0.116234356276854,0,0,0.0466594164360637,0,0,0,0.180155416010914,0,0,0.10594261796314,0.0597383878054624,0,0,0,0,0.100846364936729,0,0,0,0,0.406264694130036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0136608128995126,0,0,0,0,-0.00215707149904322,0,0,0,0,0.0477073727737909,0,0,0,0,0,0,0.731060088695915,0,0,0,0.139067216048739,0.00315994353095007,0,0,0,0,0,0,0,0,0,-0.00173547053739587,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.182992056192911,0,0,-0.101400727927508,0,-3.46944695195361e-18,0.090472009300648,0,0.0874803146924385,0,0,0,-0.118794681083928,0,0.270301859778337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325293621414146,-0.0220447438124075
X601628.CH.EQUITY,0,0,0.144559677283433,0.0728674477002816,0,0,0,0,0,0,0.0492384287875961,0,0,0,0,0,0.0666370773772526,0.0941909376141256,0,0,0,0,0,0,0,0.0812920906626344,0,0,0,0,0,0,0,0.0349447981331727,0,0.230250948620308,0,0,0,0,0,0,0.133116202386052,0,-0.0404753151289308,0.084853758998335,0,0,0,-0.0017268764766094
X601328.CH.EQUITY,0,0,0.0665001102837784,0,0.000896341874022835,0,0.0468478599759252,0.00578706823456695,0,0,0,0.116053012468356,0,0,0,0,0,0,0,0,0.0128691277266012,0.200603208724243,0,0,0,0,0,0,0,0,0,0.150595548789654,0,0,0,0,0,0,0.170694336569813,0.267140388421914,0,0,0,0,0,0,0,0,0,0
