,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.419260087817693,0,0,0,0.115139622220932,0,0,0.120018971084796,0.0368475692321315,0,0,0.211574880780359,-0.0389015923588797,0,0,0.0868890749825073,0,0,0,0,0,0,0,0,0,0,0,0,0.0333722446875793,0,0,0,0,0,0,-0.0279769160688923,0,0,0,0,0.0244959969123013,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0293819499637627,0.0982992457867919,0.265117138380099,0,0,0,0,0,0,0.0531210438831544,0,0.325176806934293,0.0889710900613006,0,0.064834591341192,0,0,0,0,0.0250941855825635,0,0,0,-0.0396394875886043,0,0,0,0,0,0,0,0,0,0.0508054306524646,0,0.0019488727351645,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.151749077682332,0,0,0.464817420139089,0.0706921353887324,0.0784757749720557,0,0,0,0.0843792450248279,0,0,0,0,0,6.93889390390723e-18,0,-0.0231954275936679,0,0,0,0,0,0,0,0,0,0.181849682085283,0,-0.0280774152408478,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105318696459151,0,0,-0.0488980184304071
X601288.CH.EQUITY,0,0,0.159513964692358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288777565862048,0,0,0.124274583652802,0,0,0,0.076795814944694,0,0,0,0.0533224925998931,0,0,0,0,0,0,0.0855274978512579,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565553240608709,0,0,0.206144440696945,0,0.206667618567764,0,0,0,0.211962369171708,-0.00846214391863326,0,0,0,0,0,0.195452710876203,0,-0.242524401126025,0,0,0,0,0.0447033746745943,0,0,-0.0597722028014807,0,0,0,0,0,0.196421583385996,0,0,0,0,0.0805531686349968,0,0,0,0,0,0,0.171781953801663,-0.00758568993447009,0,0
X601988.CH.EQUITY,0,0,0,0,0.420412915282731,0,0,0,1.73472347597681e-18,0,0.0628958735290472,0,0,0,0,0.195859362092528,0,0,0,-0.200042440566538,-0.104487044224153,0,0,0,0.316702435011673,0,0,0,-0.0990103654428849,-0.259515591716776,0,0,0,0,0,0,0,0,0,0,0,0.0509858692248344,0,0,0,0,-0.0403084956706799,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00875387412451476,-0.0701868037590554,0,0,0.0778553038703678,0,-0.136466375590978,0,0,0.0558991747017413,0,0,0.518805535977638,0,0,0.0528839149885206,0,0,0.11062970209117,0,0,0,0,0,0.0619334045801956,0,0,0,0,0.0312912843531983,0.249963046818795,0,0,0,0.127275895379053,0,0,-0.0322624785311
X1299.HK.EQUITY,0,0,0,0,0.0770677839058457,0,0,0,0,0,0,0,0,0,0,0,0.205956128787269,0,0,0,0,0,0,0,0,0.138969461109324,0.045807250845148,0,0.0772281025922392,0,0,0,0,0,0.174785613852043,0,0,0,0,0,0,0,0,0,-0.0582465958176931,0.102488629908615,0,0,0,0.117163489417071
X601628.CH.EQUITY,0,0.162451844247259,0,0.109628624589513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747604559604884,0,0,0,0,0,0,0.0516954630830059,0,0,0,0,0,0,0,0,0.0514212727292973,0,0,0.359399689270641,0,0,0,0.080813261756597,0,0.097358408850483,0,0.0295737115461517,0,0,0,0,-0.0255339547223015
X601328.CH.EQUITY,0,0,0.360030982110868,0.0316830596917095,0,0,0,0,0,0,0,0.416142378625016,0,0,0,0,0,0,0,0,0.0228673806363042,0.0859896258379958,0.127812340004072,0,0,0,0,0,0,0,-0.0117399583844544,0,0,0,0,0,0,0,0,0.0688824697705406,0,-0.0786844221567754,0.217134982096147,0,0,0,0.0813923300124126,0,0,0
