,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.711699343945542,0,0,0,0,0,0,0.0611035841806925,0,0,0.0906681787703717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125724476612792,0,0,0,0,-0.0121161666199015,0,0,0,0,0.0640177349323134,0,0,0,-0.024991959137311,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0649219728628454,0.179104681656589,0,0,0,0,0.0714779138309605,0,0,0,0,0,0,0.0488396085348232,0,0.161460088812198,0,0.0139504399413091,0,0,0,0,0,0,0,0,0.0994322237256789,0,0,0,0.0288860463419941,0,0,0,0,0,0,0,0.164300750323451,0,0,0,0.0249059567368857,0.0588633921773584,0.0612819778815801,0,-1.73472347597681e-18,0
X601939.CH.EQUITY,0.147416682945327,0,0,0.324515659777881,0,0.242422480917512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110138470549415,0,0,0,0,0,0,0,0.134817189863894,0,0,0,0.0689184188392811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023083501768836,0,0,0
X601288.CH.EQUITY,0.124038013725187,0,0.313603217533682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905655781392293,0,0,0,0.0616507814990122,0,0,0.0237413853123144,0,0,0.0941868808666866,0,0,0,0,0,0,0,0,0,0,0,0,0.0707394074431995,0,0,0,0.128912312670783,0,0,0,0,-0.0996892830729253
X5.HK.EQUITY,0,0.111818927550079,0,0,0,0.100709874118534,0,0.518958582313802,0,0,0,0,0,0,-0.26798382179697,0,0.193317714469534,-0.0653175755830308,0.237914886205941,-0.0683829795511085,0,0,0,0,0,0,-0.162104733464128,0,0,0.191889731218875,0,0,0.274112556188044,0,0,0,0,0,0,0,0,0,0,0,0.0430539633245229,-0.641974507769966,-0.233249281306743,0,0,0
X601988.CH.EQUITY,0.16684415396776,0,0.134978537371946,0,0.0277295828668025,0,0,0,0.111742175045796,3.46944695195361e-18,0,0,0.0473673516531483,0.137365213673148,0,0,0,0.065884920768424,0,0,0,0,0.386612806683246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306694622372819,0
X600036.CH.EQUITY,0,0.0133417129514774,0,0,0,0,0,0,0.0363089590973524,0,0,-0.00447865454743833,0,0,0,0,0,0.0208327357230879,0,0,0,0,0,0,0,0.761574718419762,0,0,0,0.110933201257962,0.00143004350023451,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0228638462330407,0,0,0,0,0,0,0,0,0,0.231641041647745,0,0,0,0.221715721874583,0,0,0,0.156364132317014,0,0,0.0215172231286854,0,0,0,0,0,0,0,0.0401786215163491,0,0,0,0,0,-0.0186556788495057,0,0,-0.0087800894493157,0,0,0,0,0
X601628.CH.EQUITY,0,0.130730351506467,0,0.0921748890107955,0,0,0,0,0,0,0,0,0,0,0,0.0396371405274852,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.360316827927459,0,0,0.0456160253969148,0,0,0.0801793063501725,0,0.105936613628038,0,0,0,0.0339937780701398,0
X601328.CH.EQUITY,0,0,0.0784676480161548,0,0,0,0.172232663639822,0,0,0,0.00843025780755522,0,0,0.147953934513775,0,0,0,0,0,0,0,0.269947922459993,0,0,0,0,0,0,0.0219800183180808,0,0,0,0,0,0,0,0,0,0,0.0790896949543109,0.221230310397348,0.0282890120654284,0,0,0,0,0,0.00518412290338312,0,0
