,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.146017764430007,0,0.650516900140578,0,0,0.000408100708093465,0,0,0,0,0,0,0,0,0,0,0.110437847467151,0,0,0,0,0,0,0.011467846881309,0,0,0,0.0696033864456389,-0.0229530969754212,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.140590171101797,0,0,0,0,0,0.473352464591733,0,0,0,0,0,0,0,0,0,0,0,0.036078660030765,0,0,0,0,0,0.0882344443091586,0,0,0,0,0,0.0678141964668381,0,0,0,0,0.00403565795049772,0,-0.115650175031368
X601939.CH.EQUITY,0,0,0,0,0.216441391190189,0,-6.93889390390723e-18,0,0,0.119995132936441,0.144441093730559,0,0,0.023097311178892,-0.0189879202868529,0.172614518442867,0.163514729332932,0,0,0,0,0,0,0,0,0.0348698520367864,0,0,0,0,0,0,0,0,0,0,0,0,0.120381596391455,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0476208337385169
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.148510461125239,0,0,0.240565115599956,0,0,0,0,0.347095939178371,0,0,0,0.166311548687524,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00889264489612704,0,0,0,0.063763804991491,0,0,0,0,0,0,0,0.0752279432785497,0,0,0.1544048470146,0,0,0,0
X601288.CH.EQUITY,0.161165040788644,0,0.00244639672492021,0,0,0,0,-0.0483086806094531,0,0.0156458516150906,0,0,0,0.0211190948474928,0,0,0.621487297046959,0,0,0,0,0,0,0,0,0,0,0,0.0239557285585348,0,0,0,0,0,0,0,0.0688559457079816,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.0411587274155229,0,0,-0.0493935192336952,0
X600036.CH.EQUITY,0,0.247150588042726,0,0,0,0,0,0.0488699795856213,0,0,0,0,0,0.266660668678163,0,0,0,0,0.121978212611666,0,0,0,0,0,0,0.253508835826549,0.000782197138209388,0.056494260571018,0,0.081663529533699,0,0,0,0,0,0,0,0.00910078100931154,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0817504634743903,0,0,0.24509431298001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403364022016103,0,0,0,0,0,0,0,0,-0.0406247252995725,0,0,0.0111023165809226,-0.0672015049471494,0,0,-0.00448238762652739,0,0,-0.0752662314215977,0,0,0,-0.0567864360409817,0,0,0,0,-0.135228048983923,0.896906082591741,0,0
X1299.HK.EQUITY,0,0,-0.0893786510915281,0,-0.100826390494958,0,0,0,0,0.313835314797321,0,0,0,0,0.0306937995706836,0,0,0,0,0,-0.049958007854486,0,0,0,0.115998915229027,0,0.303865688173392,0.0565464807436141,0,0,0,0,0,0,0,0,0.111919421876349,0.0496228861897447,0,0,0,0.0410089882783999,0.0471000490871088,0,0.155100187330664,0,0,0,0,0,-0.11096208576456
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.270492627801866,0,0,0,0,0,-0.121811013887779,0,0,0,0,0.180262108379116,0,0,0,0.0314695777344439,0,0,0.373479853740993,0.0450714358710649,-0.0784866954599659,0,0,0,-0.0894901817130317,0,0.107025272569331,0,0,0,0,0.195292439002914,0.0193822376321976,0.187414701116476,0,0,0,0,0.140666435181603,0
X388.HK.EQUITY,0,0,0,0.136770708249181,0,0,0,0.0584296819684216,0,0,0,0,0,0.0600466147906366,0,0,0,0,0,0,0.0653689417667451,0.121931691170592,0,0,0.0786255379076186,0,0,0,0,0,0.178994157822961,0,0,0,0,0,0.0702869696554904,0.102180695190695,0.185245274937994,0,-0.302934750204758,0,0,0,0.0342564056194412,0,0.254910597313345,0,0,0,0
