,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.226535928882742,0,0,0,0,0,-0.187328292751312,0,0,0,0,0,0,0,0,0,0,0,0.457915186899596,0.458582024608097,-0.0251197844133235,0,0.112388092083951,0,0,0,0,0,-0.0836194823125151,0,-0.185935760366418,0,0,0,-0.616324157051248,0,0,-0.0697810295466996,0,0.0301666546751131,0,0,0.0278114879553025,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.386367778532967,0.0722441559653987,0,0,0,0,0,0,0,0,0,0,0,0,0.164384812070415,0.0490155759514522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154385537457668,0,0,0,0,0,0,0,0.0532641689805236,0,0
X601939.CH.EQUITY,0.0511090402450881,0,0,0.207225100669169,0,0,0,-4.33680868994202e-19,0.0406213650508073,0,0,0.396483540225037,0.154031406453822,0,0,0,0,0,0,-0.0330343551990281,0,0,0,0.0128360850608334,0,0,0,0,0,0,-0.0424763466009083,0,0,0,0,0,-0.0375187804795191,0,0,-0.00415004469997772,0,0,0,0,0,0,0.0370718002769629,0.251183337037142,0,0,-0.093817114294042
X601288.CH.EQUITY,0,0,0.21934404474446,0,0.401008319287378,0,0,0.0619807083280163,0,0,0.0169867308755923,0,0.140343252939495,0,0.0539952650430756,-0.0150855668635254,0,0,0.0593115569714448,0,0,0.0183517992844651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735548286992043,0,0,0,0.0263696464966206
X601988.CH.EQUITY,0,-6.93889390390723e-18,0.352949506724053,0,0,0,0,0,0,0.221661377110399,0,0,0,0,0,0,0.205902000324364,0,0.0616231788676049,0,0,0.0439862011442505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.407401566592723,0,0,0.0374192972643019,0,0,0,0,0,0,0,-0.139566895385788
X600036.CH.EQUITY,0,0.00729674322136089,0.0910737294663526,0,0,0,0.0312558004868141,0.0623228848114649,0,0,0,0.105322500411221,0,0,0,0,0,0,0,0.127914566077538,0,0,0,0,0.00969584511353689,0,0,0,0,0,0,0,0,0.390355202868295,0,0,0,0,0,0,0,0,0,0,0,0.0782675012890179,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.293151498115181,0,0,0,0,-0.0677914587230955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377698852678785,0,0,0,0,0,0,0,0,0,0,0.0820835418789768,0.189207089174859,0,0,0.140728198191716,0.0510234826338215,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.178898138608381,0,0,0,0,0,0.0356607432894097,0,0,0.116169407880469,-0.00316782190175011,0,0,0,0.318784388708551,0,0,-0.0608932219286831,0,0,0,0,0,0,0.0622495777308354,0,0,-0.0818904757409663,0,0,-6.93889390390723e-18,0,0,0,0,0.0750853656569477,0,0,0,0.415976858954424,0.0813847783023201,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0703193777226685,0,0,0,0,0,0,-0.558311695876112,0.782572025135762,0,0,0.149070033547587,0.624107621778661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042387604305172,0,0,0,0,0,0.139736691491592,0
X601658.CH.Equity,0,0,0,0.0168237201096614,0.0445553163743357,0,0,0,0,0,0,0,0,0,0,0,0,0.221109650415865,0.150957043623047,0,-0.129470968727992,0,-0.00638095968290858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264081117051371,0,0.290868768753532,0,0,0,-0.0258684440046151,0,0,0,0,0
