,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00582103891678858,0.357423167199719,0,0,0.0816164147257466,0,0,0,0,0,0,0,0,0.0392479929951288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03195280757607,0,0,0.203884156814717,0,0,0,0.0252412699436958,0,0,0,0,0,0,0,0,0.206238542626088,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.028733175777982,0.0497581779566296,0,0.1236717528037,0,0.0757523904287815,0,0.0373117867969156,0,0,0,0,0,0.208703875810529,0,0.273092849273052,0,0,0,0,0,0,0,0,0.0980530392282483,0,0,0,0,0,0,0,0.0533238902876118,0,0,0,0,0,0.0306379464807787,0,0,0,0,0,0,-0.124640392476124
X601939.CH.EQUITY,0,0.0865509847800499,0,0.168566399563806,0,0,0,0,0,-0.0162405489137211,0,0,0,0,0,0,0,0,0,0.0362442488984119,0,0.856689651083397,0.0459192887606708,-0.230676101979919,-0.169253600082088,4.33680868994202e-19,0,0,0,0.0366956577743264,0,0,-0.0196936240040454,0,0,-0.0442142593358897,0,0,-0.0310332255663416,0,-0.0894405740191846,0,0,0,0,0,0,0,0,0,0.0845252085678153
X601288.CH.EQUITY,0.219488113239414,0,0.049177739686601,0,0.0448861203339033,0,0.14125798485892,-0.00862540571679214,0,0,0,0,0,0,-0.0387688710940017,0.176315639372269,0,0,0,0,0,0.161304746259186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10691852768076,0,0,0,0,0,0,0.218700355002901,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114391796306733,0,0,0,0,0.17152680469077,0.420362413521372,-0.030620682451764,0,0,0,0,0,0.0104327192551739,0,0.378769837461621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768434008249354,0,0,0,-0.0683223389204559
X600036.CH.EQUITY,0,0.173306352872948,0,0,0.100824656002552,0,0.0680499423000864,0.0816229181522708,0,0,0,0,0.267422729692106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258284403942414,0,0,0,0.0362570892397858,0.0885643677869095,0,0,0,0,0,0,0.105387028726176,0,0,0,0,0,0,0,0.0273826763654562,0,-0.0484653959654544,0,0
X601988.CH.EQUITY,0.252253784255078,0,0.00199188865405533,0,0,0.353997856071818,0,0,0,0,0,0,0.0516993672085604,0,0,0,0,0,0,0.0268105223412591,0,0,0,0,0,0,0,-0.000865473008723785,0,0.158159758072134,0,0,-0.0683929807731994,0,0,0,0,0,0,0,0,-0.0916373234232939,0,0,0,-0.0265813761858265,0,0,0,0.328138999392633,3.46944695195361e-18
X1299.HK.EQUITY,0,0,0,-0.0149084218170285,0,0.0240708468035047,0,0,0,0.301467885652044,0,0,0,0,0,0,0.0955298486488458,0,0,-0.029682405280549,0,0,0,0,0,0.114619322107855,0,0.0570047410943406,0,0,0.0106350336571044,0,0,0,0,0,0,0,0,0,0.136114815174553,0,0.119454881207378,0,-0.0720838414686596,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837821667899672,0,0,0,0,0.153228080497226,0,0,0,0,0.641846436704585,0.0638492747808699,0,0,0,0,0.0133748955849723,0.0704366958060773,0,0,0,0,0,0,0,0,0.141788356974581,0.0646094782931617,-0.156504134942637,0,0.119933475429932,0,0.0895108060779218,0,0.211213806228533,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0494620257957101,0,0,0,0,0,0,0,0,-0.0272496244850004,0,0,-0.128706566140916,0,0,0,0.45230612352982,0.291463987780212,0,0,0,0,0,0,0.177039509860238,0.306514886845464,0,0,0,0,0.207868385289187,0,0,0.0110574541996535,0,1.73472347597681e-18,-3.6717585873515e-05,-0.43133580300549,0,0.0247148632265159,0,0,0,0
X601658.CH.Equity,0.126504475623167,0,0.128706814522493,0,0,0,0.0694950908326355,0,0,0,0,0.0600275975550055,0.00634905196881463,0,0,0,0,0,0.435392624562402,0,0,0,0,0,0,0,0,0.0166988295217823,0,0,0,0,0,0,0,0,0,0,0.0372708508416905,0,0,-0.133937408750127,0,-0.0555147374063245,0,0,0.0043375017423128,0,0.0935738984615594,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.111572882726411,0,0.0584189820761335,0,0,0,0,0.0528795669083552,0,0,0,0,0,0.0806064967050227,0,0,0,0.0175972492560424,0.193799772204892,0,0,0,0.0458766164277779,0,0,0.0979006828843696,0,0,0,0,0,0,0,0,0.258704012151271,0.0179346043961492,0,0,0,0.0341038081353484,0
X000001.CH.EQUITY,0,0,0.0109824615968758,0,0,0.537940983315232,0,0,0,0.0248467485354511,0,0,0,0,0,0.0705119422938636,0,0,0,0,0,0,0,0,0.0899152005324519,0,0.209247703042351,0,0,-0.227859908953548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570729276702743,0
