,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0594140245668253,0,0.131884561451784,0.17036300395307,0,0.348054769012784,0,0,0,0.00235481101965188,0,0.133310023388049,0,0,0,0,0,0,0,0,0,0.0110363319766148,0,0.0047363281906769,0,0,0.11223145554219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.13964337698636,0,0,0,0,0,0,0,0.314895214546125,0,0,0,0,0,0.0152248338005113,0.358824639204735,0,0,0,0.00995168094233586,0,0,0,0,8.67361737988404e-19,0.124808649317283,0.0239799312770207,0,0,0,-0.127729013071245,0,0,0.122128393953739,0,0,0.0661836988055844,0,0,0.011640015391222,-0.0457386403773683,0,0,0,0,0.004522347926684,0,0,0,0,0
X601939.CH.EQUITY,0.267989263013059,0,0,0,0,0,0,0,0,0,0,0,0,0.414932143155105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19453351131874,0,0.108782777934358,0,0,0.00680045157567556,0,0,0,0,0,0,0.00387763993485495,0,0
X601288.CH.EQUITY,0.343776456668042,0,0.0424301146742393,0,0,0.468770691085213,0,0,0,0,0,0,0,0,0.0357273636118187,0,0,0,0,-0.0109510362229368,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112840120864949,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.247470842844016,0,0,0,0,0.27866250300909,0,0,0,0,0,0,0,0,0.0135218551906208,0.634912416130527,-6.93889390390723e-18,0,0,0.0981342504842971,0,0,0,0,0,0,0.135880873369711,0,0,0,0,0,-0.0631533713713257,-0.24787866036572,0,0,0,0,0,0,0,0,0,-0.0324066399553176
X601988.CH.EQUITY,0.134460943052033,0.055688299529461,0,0,0,0,0,0,0.113652659621161,0,0.0704947254186557,0,0,0.115520424773473,0,0,0,0,0.0684232210016811,0,0.158374228214266,0,0,0.115099445083272,0,0,0,0,0,0.023089158014338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111026242857855,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.197053032225869,0,0,0.229187169618895,1.38777878078145e-17,0,0,0,0.17708507180078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149006549287833,0,0.00530075179158916,0.152876065621842,0,0,0.0961322658963247,0,0,0,0,-3.46944695195361e-18,0,0,0.0374014412283254,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.146685977269368,0,0,0,0,0,0,0,0.358921378155377,0.0238588041708426,0,0,1.73472347597681e-18,0,0.180207044494966,0.266885326496767,0,0,0,0,0,0,0.268725038543813,0,0,0,0,0,0,0,0.009670731937598,0,0,0,0,0,0,0,0,0,0,0,0.0744824513480999,0,0
X601628.CH.EQUITY,0.306115250744378,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,-0.0171384961375717,0,0,0,0,0.0823781517715766,0,0,0,0.0730168954014885,0,0.267095191930024,0,0,0,0,0.177793416373598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200962960425445,0,-0.0309509335905786,0,0.261076385370897,0,0,0,0,-0.70628514405256,3.46944695195361e-18,0.666068618461781,0.243714670154654,0,0,0,0,0.307819361545071,-0.518956936631491,0,-0.419108683515846
