,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0441172946214561,0.376796999943548,0,0,0,0,0,0,0,0,0,0,0.0446060263374319,0,3.46944695195361e-18,0,0,0,0,0.0364986025748423,0,0.081644246813595,0,0,0,0,0,0.0683152770540584,0,0,0,0,0,0,0.0911010048809182,0,0,0,0,0.0377680197271515,0,0,0.000551558070049462,0.0338162565326738,0,0,0,0
X601318.CH.EQUITY,0,0,0.00407871307224286,0.155031995599337,0,0,0,0,0.152474419897867,0,0,0,0.0392573611354024,0,0.0341267394211239,0,0,0,0,0.181551378565812,0,0,0,0,0,0,0,0,0.0744391454127311,0,0,0.117308570457583,0,0,0,0,0,0.0731461793666951,0,0,0,0,0,0,0,0,0,0,0.049342004066777,0,-0.0923472530840585
X601939.CH.EQUITY,0,0,0,0,0.11751428969952,0,-0.0601469889885077,0,0,0,0,0.118127314224254,0,0,0.00657001189734337,0,0,0,0.0605329985229371,0,0.017137450067074,-0.0487879951364333,0.632166768091381,0.00527353392971674,0,0.135133576194728,0,0,0.0725053169468762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0273148542618922,0,0,0,0,0.242225971543588,0.0238540767460756,0,0,0,0,0.260350508608739,0,0,0.175347296228055,0,0,0,0,0,0,0.170746169383903,0,0.259334575928415,0,0,0,0,0.032984160234053,0,0,0,0,0,0,0,0,0,0.0908232285001121,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.181502046336099,0.0461895472658012,0.118166805466796,0,0,0.0337614940856641,0,0.334238980965107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.124705763638721,0,0,0,0,0,0,0,-0.0265203411236621,0,0,0,0,0,0,0,0,0,0,0,0.108558172710919,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171895465844988,0,0,0.0615674271310538,0,0,0.165948893140135,0,0,-0.130751139462088,0,0,0,0,0,0,0,0,0.604256376817593,0.0808968081020393,-0.0488347263422293,0,0,0,0,0,0,0.0933079037895029,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.193585131126202,0.0704717129038885,0,0,0,0,0,0,0.199994371627424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995190009912816,0,0,0,0,0,0.102389752026804,0,0,0,0,0,0,0.0857855694370956,0.0963902424658917,0,0.125531715738478,0.274588681824765,0.0865755765725932,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.202433751869201,0.70027734513054,0,0,0,0,0,0,0,0.0299144033206143,0,0,0,0.0341262899653721,0.0460770165675728,0,0,0.0645704146794434,0,0,0,0.0927479815891579,0,0,0,0,0,-0.127312148350005,0.094613536975485,0.0265881223320551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0736285083017559,0,0,0,0,0.043713912857325,0,0,-0.0919943261389368,0,0,0,0,0,0.170407033230691,0,0,0,0.0933876124809363,0,0,0.181708502059877,0,0.0126353234808509,0,0,0,0,0,0,0,0,0.0127595807895261,3.46944695195361e-18,0.309422380732745,0,0,0,0.211952545284884,0,0,0,0,0.116518667210275,0,0
X601166.CH.EQUITY,0,0,0.0565757163242585,0.153819006212692,0,0,-0.00782891521644419,0,0,0,0,0.0621949612729099,0.10266627667127,0,0,0.037862721793653,0,0,0,0,0,0,0,0,0.155692494273301,0,0,0.337540134248953,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19
