,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.244646749803762,0,0.133303097178927,0,0.0386259516929335,0,0,0.25096022445384,0.0713476103351854,0,0.107797937014861,0,0,0,0,0,0,0,0.0600056405467536,0,0,-0.0879435293788398,0,0,0,0,0,0,0,0,0,0,0,0,0.0590959570265297,0,0,0,0,0,0,0,0,0,0.0520156348994949,0.0131787815196838,0,0,0,0
X601939.CH.EQUITY,0.483677743011412,0,0,0,0,0,-0.0479970349555087,0,0,0.0165500137464611,0.19230241871941,0,0.229776984035833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00150646164023326,0
X601318.CH.EQUITY,0,0,0,0,0.0805869534163651,0,0,0,0,0,0,0.211831663525676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113484704146676,0,0,0.156845004583899,0,0.147433256622641,0.14110223321146,0,0,0,0
X601288.CH.EQUITY,0.346498637854431,0.0458710342341677,0,0,0.402143439482878,0,0,-0.0315598460097094,0,0,0.0627244602139688,0,0,0,0,0.11445214942967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210879736344468,0,0,0,0,0,0,0,0,0,0,0.0134858615897938,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0988243645349191,0,0.272024057188984,0,0,0,0,0,0,0.249587934243214,0,0,0.0969218352987496,0,0,0,0,0,0.142413446103071,0,0.0697491048615178,0,0,0,0,0,-0.00968910163035634,0,0.0148324792998283,0.00992282825205697,0,0,0,0,0,0,0,0,0.0570962340269365,0,0,0,0,0,0,0,0.0517748470229595,0,0,0
X600036.CH.EQUITY,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0.411344444837843,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.126443798391761,0.0523347399657583,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0833242399998119,0.059642864826389,0.00130541562506508,0,0,0,0,0,0,0,0,0.264347201019873,0
X1299.HK.EQUITY,0,0,0,0,0,0.09852649612587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998443896358728,0,0,0,0.0419307713851373,0,0.179236969856052,0,0,0.118133768477698,0,0.208422269975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142167065698439,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379611418462364,0,0,0,-0.524797552639775,0,0.119298416283014,0.813511943795329,0,-0.816304763021313,0,0,0.643596269776319,0,0,0,0,0,0,0,0,0,0,0.00481314681331998,0,0,0.249338503500966,0,0,0,0,0,0,0,0.0216134717788449,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.208937376970331,-6.93889390390723e-18,0,0,0,0,0,0,0,0.199627406804748,0,0,0.0369642736458694,0,0.211485180836571,0,0,0.0278339373957849,0,0,0,0,0,0,0.0475384069891831,0,0,0,0,0,0.111227351512171,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,-0.117788382104347,0.303661766489108,0,0,0,0.0989895557480609,0,0,0,0,0,0,0,-0.274346802429468,0,0,0,0,0,0,0,0,0,0,0,-0.0803991445585041,0.798846389808665,-0.0837560219974657,0,0,-0.0913478923277908,0,0,0,0,0,0.0534312771021295,0,0,-0.1880854553881,0,0,0,0.841544877654471,0.00424352623986309,0,0,-0.102568973635685,0.166667678672328
