,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.555717893164232,0,0.21463345065932,0.0143415265866651,0,0,-0.0796387089894915,0,0,0,0,0,0,0,0.0112265625948017,0,0,-0.0679034228458317,-0.00785381034297323,0,0,-1.73472347597681e-18,0.0233212952092204,0,0,0,0,0,0,0,0.125262448337389,0,0,0,0,0,0,0,0,0,0,0.36518175934772,0,-0.038222223224554,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-7.71461653160232e-05,0,0,0,0.0240371403299142,0,0.14575053110499,0,0,0,0.332186960929498,0,0,0,0,0,0,0,0,0.0668192641223163,0,0,0,0,0,0.0218262558880621,0.315878216089996,0,0.0543936923078717,0,0,0,0,0,0,0,0,0,0,0,0,-0.155182981135333
X601939.CH.EQUITY,0,0,0,0.701619038694161,0,0,0,0,0,0.0685502866008169,0,0.27772694677372,0,-0.0347160170201319,0,0.0344581382797696,0,8.67361737988404e-19,0,0,0,0,0.0357002264936584,0,0,0.00224164591324961,0,0,0,0.0032967955577336,0,0,0,0,0,0.0421907096107421,0,0,0,0,0,0,0,-0.0271435469657649,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.175220879482252,0,0.813086472302425,0,0,0,0,-0.0783758398561222,0,0,0,0,0,0.00312671062315803,0,0,0.00793667494001498,0,0,0,0.0168652812351298,0,0,0.0962301008829825,0,0,0,0,0,0,0.0320959685836118,0,0,0,0.0680546453005134,-0.0440207713335311,0,0,-0.0374057148337839,0.00216928185049834,0,0,-0.157467282549134,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0898532906297254,0.179822169653305,0,0,0,0,0,0,0,0.0597034117145544,0,0,0,0.0927649175334334,0,0.0360527372159103,0,0,0,0,0,0,0.165793019300726,0,0,0.280120663393639,0,0,0,0,0,0,0,0,0,0,0,0.0215963546689756,0.0557739326612051,0,0,0
X600036.CH.EQUITY,0.241855138745668,0.0429046199652718,0.222412112594661,0,0,0,0,0,0,0,0,0,0,0,0,0.187765653988845,0,0.0187805928749376,0,0,0,0,0,0,0,0,0,0,0,0.215059207213162,0,0,0,0,0,0,0,0,0,0,0,0.00974392519403631,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.00824559901626981,0,0,0,-0.0666900585457268,0.0858623699214375,0,0,0,0,0,0,0,0,0,0.115530868309491,0,0,0,0,0.0261935707734358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887037001452159,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.111439816633204,0,0,0,0,0,0,0,0,0,0,0,0.275522647485556,0,0,0,0,0,0,0.0302554497151358,0.0587566145701527,-0.092939764373887,0,0,0,0,0,0.0998058178644641,0.0407710959058015,0,0,0,0,0,0.203858713876437,0,0,0,0,0,0,-0.0909977366274009
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.210059991306021,0,0,0,0,0,-0.0475070938028647,0,0,0,0,0,0,0.0494719853066357,0.306070131986508,0,0,0,0.0872688114581758,0,0,0,-0.137829072783116,0,0,0.0745728682159991,0,0,0.0881721497045635,0,0,0.304368508563131,0.113834992129943,0,0.0115132031775606,0,0,0.0584601379327752,0.00607374303003402
X388.HK.EQUITY,0,0,0,0,0.258564824899467,0,0,0.0696976594275429,0,0,0,0,0,0,0,0.0442837305485418,0,0,0,0,0.0608794252998976,0.286961362632344,0,0,0.0338707333528264,0,0.0544527235220792,0,0,0,0,0,0,0,0,0,0,0.088755968287251,0.255770658787836,0,0,0,-0.31881820613694,1.73472347597681e-18,0,0,0.108681327228374,0,0,0,0
