,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.00243404413857853,0,0.223286802434477,0,0,0.110576360121846,0,0.24361576299032,0,0,0,0,0,0.127861862008427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103895528773636,0,0,0,0,0,0,0,0,0,0,0,0,0.0479559501226313,0,0,0.0771548327292917,0
X601318.CH.EQUITY,0.14488887758028,0,0,0,0,0,0,0,0.312096828196625,0,0,0,0,0,0,0,0.338207775354162,0,0.0232245832261007,0,0,0.0171991544391817,0,0,0,0.10597714718413,0,0.0222151895951745,0,0,-0.12334370665208,0,0,0.112874505370425,0.0811417009237243,0,0,0,0,-0.0286734365506738,0.0262884659358548,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.28514175026214,0,0.0754633376668749,0,0,0,0,0,0,0,0.423869477637996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562315324027773,0,0,0,0.0735019242164757,0,0,0.00953722410414821,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.333422628806153,0,0.0166440936372739,0,0,0.502890541770979,0,0,0,0,0.0138514335125144,0,0,0,0.043428433577219,0,-6.93889390390723e-18,0,0,0,0,-0.0200785350334149,0,0,0,0,0,-0.0139615502193113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104134413311082,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0953729001439143,0,0,6.93889390390723e-18,0,0,0.012979974745033,0,0,0,0.40205947912509,0,0,0,0,0.0678914623880412,0.15875322904614,0,0,0.353783121904951,0,0,0,0,0,0,0,0.017191946250691,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.398454460340934,0,0.00831607647263331,-8.67361737988404e-19,0,0,0,0,0,0,0.0633775965820284,0,0,0,0,0,0,0,0.0390496300633281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152117744082034,0.0102446151868575,0,0,0,0,0,0,0,0,0,0,0.29198811397105,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.205108614575272,0,0,0.284678172399112,-1.38777878078145e-17,0,0,0,0,0.12789974137813,0,0,0,0,0,0,0,0,0,0,0,0,0.131816076781841,0,0.157409092695654,0.0918944374508568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997199537862244,0.0547267504821965,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.060190691755993,0,0,0,0.470734738308036,0,0,0,0.124967823613494,0.106207263307091,0,0,0,0,0,0,0,0,0.26854464528631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.265984877246979,0.0413144925196225,0,0,0,0,0,0,0,0,0,0,0,0.0498986056935187,0,0,0,0,0,0.0927136489050136,0,0,0,0,0,0,0,0,0.0802817383544837,0.272937929842222,0,0,0,0,0.0554059124387297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.31074823519954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285351708257519,0,0,0,0,0,0,0,0.31286664705433,0,0,0,1.38777878078145e-17,-0.813474565579464,0.50623839114103,0,0.366384944149691,0,0,0.391994667789462,-0.599467841161022,0,0,-0.445466301949179
