,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.113834696907277,0,0.0858229400178789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41229092855274,0,0.499639262835516,0,0,0.151185609454364,0,0,0,0,-0.148871489859863,0,0,0,0,-0.166676569090535,0,0,0,0,-0.808348236511589,0,0,0,0,0,0,0.0905783054695079,0,0
X601939.CH.EQUITY,0,0,0,0.224937093379586,0,0,0,0,0.0291028830228984,0,0,0.0978540558945145,0,0.341176317949344,0,0,0,0,0,0,0,0,0,0,0,0,-0.12074038882899,0,0,0,0,0,0,0,0,0,-0.0665635074564715,-0.121019023543258,0,0.0214716541866798,0,0,0,0,0,0.386785035569241,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0666042971926443,0.295227985586818,0,0,0,0,0,0,0,0,0,0,0,0,0.0494320888387505,0,0.129325706754132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328769269963805,0,0,0,0.026416964607932,0,-8.67361737988404e-19,0.0745015036197217,0,0,0
X601288.CH.EQUITY,0,0.615299494663794,0,0,0,0,0,0,0,0.0458917444980864,0,0.0139056774165618,0.125882820826546,0.0479162247700782,0,0,0,0,0,0,0,0.036080415147329,0.182147784065942,0,0,0,0,0,0,0,0,0,0,-0.10277665371048,0,0,0,0,0,0,0,0,0,-0.0567018036037653,0,0,0,0,0,-0.0727474844576091,0
X601988.CH.EQUITY,0,0,0,0.388648670235703,0,0,0,0,0,0,0.230022447125991,0,0,0,0,0,0.224295177369595,0,0,0.137441831053909,0,0,0,0,0,0.0656598533039977,0,0,0,0,0,0,0,0,0,0,0,-0.542441888317728,0,0,0,0,0,0.0881370591024837,0,0,0,0,0,0,-0.29213394395977
X600036.CH.EQUITY,0,0.123311520470798,0.00874185305952958,0,0,0,0,0.121218412390816,0,0,0,0,0.0787892792305182,0,0,0,0,0,0.0358866936123722,0.0418409237635911,0.0842448009858984,0,0,0,0,0,0,0,0,0,0,0,0,0.361196210628103,0.103632785679861,0,0,0,0,0,0,0,0,-0.0613624229719545,0.0450661033231213,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.185539327938955,0,0,0.13624108889698,0,0,0,0.271538837061363,0,0,0,0,-0.131507830018763,0.0664615319976156,0.0752315073362513,0,0,0.0268977298364175,0.0164668533436677,0,0,0,0,0,0,0,0,0,0.00696248279209648,0,0,0,0,0.301236252591728,0.0595288587752092,0,0,0,0.0573203303985227,0
X601628.CH.EQUITY,0,0,0,0,0,0.339586617052824,0,0,0,-0.161410214137757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0339328882020955,0,0,0,0,0,0,0,0,0.0678669243507686,0.168503411828539,0,0.0973728774040024,0,0.130085921906768,0.0707587616479733,0,0,0,0.138541259522991,0,0,0,-0.0605993284530193,0,-0.00439727614340878
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457179493546438,0,0,0,0,0,0,0.0419324928423812,0.536722888006997,-0.338883198857031,0,0.593093595564895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469947336719544,0,0.213740086715891,0
X388.HK.EQUITY,0,0,0.273874106393021,0.0279690057034725,0,0,0,0,-0.0291757802120437,0,0,0.0103690163745886,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.196086871702137,0,0,0,0,0,0,0,0,0,0,0,0,0.142218074599963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
