,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.360930494876957,0,0.308947280412164,0,0,0,0,0,0.0476976466059584,0,0,0,0,0.0514681413007355,0,0,0,0,-0.0444632583265611,0,0,0,0,0,0,0,0.0431110958652187,0,0,0,0,0,0,0,0,0,0,0,0,0.0900603630267375,0,0,0,0,0,0.0588024942434887,-6.93889390390723e-18,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0
X601939.CH.EQUITY,0,0,0,0.283393010842105,0,0.0676928841004354,0,0,0,0,0,0,0,0.459185911195612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0732401463620709,0,0,0.0127569630809284,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.355187638141751,0,0.00689453589238548,0,0,0.502549887532427,0.0229816035038258,0,0,0,0,0,0,0,0.0332194631211016,0,0,0,0,0,0,-0.034990318811648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125651321537826,0,0,0,0,0.0922185775598247,0,0.00297006347845118,0.00679762385914411,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0844780412592214,0,0,0,0,0,0,0,0,0,0.131451394352527,0,0,0,0,0,0,0,0,0,0.0797545694703327,0.267023358732958,0,0,0.374298599042423,0,0,0.0199794649894516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714341071237611,0
X601988.CH.EQUITY,0.408360634735982,0,0.0659739003574231,0,0,0,0,0,0.0417252339326705,0,0,0,0,0,0,0,0,0.0874775674589239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161204655492091,0,0,0,0.030978318588616,0,0,0,0,0,0,0,0,0,0,0.202624252778312,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.199489411021674,0,0,0,0.26749796899792,0.0489895037016875,0,0,0,0.210648311280223,0,0,0,0,0,0,0,0,0,0,0.0202264482303001,0,0.0449106094432322,0,0.0313489742602413,0,0,0,0,0.0499737195034188,0,0,0,0,0,0,0,0,0,0,0,0,0.0557301354893745,0.0198114071105697
X1299.HK.EQUITY,0,0,0,0,0,0,0.101051809588752,0,0,0,0,0,0,0,0.42503817476341,0,0,0.133198467891499,0,0.13152098107914,0,0,0,0,0,0,0,0,0.241858157548678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.298423755003652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700021986248814,0,0,0,0,0,0,0,0,0.0416592425631545,0,-0.0031025895653302,0,-0.813430119104483,0.367093433304379,0,0,0.53527230755799,0.710588204278207,-0.491061406340098,0,-0.174299377141382,-0.0192983834191391,-0.458925940850749
