,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.384503352582203,0,0.178923748153871,0.0144277178609098,0,0,-0.0351583599432839,0,0,0,0,0,-8.67361737988404e-19,0,0.0113872126040562,0,0,-0.0481638186454318,0,-0.0196874053559823,0,0,0,0,0,0.0249709626549993,0,0,0.0615040609268401,0,0,0,0,0.0141746474145884,0,0,0,0,0,0,0,0.291251005591176,-0.0111445043822735,0,0,0,0,0
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0629347621118818,0,0,0.0800215618932955,0,0.021558578230302,0.25216651218913,0,0,0,0,0,0,0,0,0,0,0.0246453328401197,0,0,0,0,0.31258306367072,0,0.0335113117142982,0,0,0,0,0,0,0,0,0,0,0,0,-0.135849302921871
X601939.CH.EQUITY,0,0,0,0.776139172473919,0,0,0,0,0,0,0.101651579706203,0,0,0,0,0,0.112288539179868,0,0,0,0,0,0,0,0.00971849826905657,0,0,0,0.0674962406294754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579506549223716
X601288.CH.EQUITY,0,0,0.801142781930628,0,-0.00870577680526267,0,0,-0.0561340038960531,0,0,0.0979112930439523,0,0,0,0,0.0457856633755046,0,0,0,0,0.00862162102696216,0,0,0.263188035335074,0,0.0504331907785661,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.158091113685692,0,0,-0.177272388568891,0,0,0,0,0,0,0,0,-0.00091030286193654
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.223831050286642,0,0.225148713317473,0,0,0,0,0,0,0.162195922517268,0,0,0.0461110668164376,0,0,-1.38777878078145e-17,0,0,0,-0.031309825225492,-0.154648571981464,0,0,0,0,0.164053181784631,0.354098937594314,0,0,0,0,0,0,0,0,0,0,0,0.101282783216775,0,0,0
X600036.CH.EQUITY,0.0734815723307661,0,0.0325518537879683,0.309078639144365,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,6.93889390390723e-18,0.164406037194165,3.08487255565385e-05,0,0,0,0,0,0,0.200438994598531,0,0,0,0,0,0,0,0,0,0,0,0.0710833571342228,0,0,0,0,0,0,0.0618680966800325,0,0,0,0,0.00489799672620555,0
X601988.CH.EQUITY,0,0,0,0,0,0.0744303105516144,0,0,0,-0.112455939729258,0,0,0.034278792927258,0,0,0,0,0,0,0,0,0,0,0,0,0.0180953663837816,0,0,0,0,0,0,0,-0.0331693015155875,0,0,0,0,0,0,0,-0.040370531773096,0,0,0,0,-0.0536966242632837,0,0.970240674253855,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.183704047512736,0,0,0,0.170117522949784,0,0,0,0,0,0,0,0,0.309523024116194,0,0,0,0,0,0,-0.049813194987547,0.0451902433052163,0,0,0,0,0,0.0913857782650194,0.0863462574756077,0,0,0,0,0.160549754503531,0,0,0,0,0.00554327412540414,0,0,-0.0105792393903635
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.132410352824238,0,0,0,0,0,-0.157095760530348,0,0,0,0,0,0,0,0.328074586894409,0,0.0614640229554149,0.0703706260372308,0,0,0,0,-0.0559802774256181,0,0,0.18904934156703,0,0,0.0570007833509844,0,0,0.129007178847392,0.187891534273049,0.0860271160976655,0,0,0,0.31929491366,0
X388.HK.EQUITY,0,0,0,0,0.396400353204809,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.00786737549981835,0,1.73472347597681e-18,0,0.156913505492057,0,0,0,0,0,0,0,0,0,0,0,0,0.341058173590115,0,-0.231682127725438,0,-0.114482093370645,0,0,0,0.284055319443408,0,0,0,-0.0243271082133492,0
