,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.564077739011778,0,0.032796731993871,0,0.0774147255453038,0,0,0,0,0.0887157613865683,0,0,0,0,0,0.119086431557578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.00484095392972946,0,0,0,0,0.0744079441619505,0,-0.0108211728972679,0.0752677397126439,-0.0483541169681135,-0.0164690265109406,0,0,-0.0233742633630085,0,0
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0
X601939.CH.EQUITY,0.112185470079916,0,0,0.444176728174275,0,0.0770064269626261,0,0,0,0,0.110129640358762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119974282851277,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0597404477358672,0
X601288.CH.EQUITY,0.224146096051529,0,0.162733211638481,0,0,0.0626915721610663,0,0,0,0,0,0,0,0,0,0,0,0.140662867386703,0,0,0,0,0,0,0.00494540540193634,0.0910718752798941,0,0.106596896340435,0,0.0218070880291609,0,0,0,0,0,0,0,0,0,0.0980309691442731,0,0.050894034983717,0,0,0,0,0,0,0,-0.0927971083455065
X5.HK.EQUITY,0,0,0,0,0,0.0101924374768817,0,0.572837042228383,0,0,0,0,0,0,-0.231233502039642,0.0307895823484276,0.216874388718192,0,0.252103194778183,0,0,0,0,0,0,0,-0.157415031334243,0,0,0.127365514623865,0,0,0.194441013036613,0,0,0,0,0,0,0,0,0,0,0,-0.744250036978834,0,0,-0.0912487807098764,0,0
X601988.CH.EQUITY,0.20652464944607,0,0.128637345157071,0,0.0119122545498595,0,0,0,0.0428691870015398,0,0,0,0,0.130557030245909,0,0,0,0.0809102394107668,0,0,0,0,0.371225792511169,0,0,0,0,0,0,0.0233202419727774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705944926893212,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0290127129044619,0,0,0,-0.0210985918044723,0,0,0,0,0.0742088696761767,0,0,0,0,0,0,0,0.682397001556879,0,0,0.0266472991285669,0.0941925292278585,0,0,0,0,0,0,1.73472347597681e-18,0,-1.0842021724855e-19,0,0,0,0.0705551316235573,0,0,0.0510903551468526,0,0,0,-0.00665418125070187
X1299.HK.EQUITY,0,0.203495905751151,0,0,0,0,0,0,0,0,0,0.0605453366320952,0,0,0,0.0381544179100109,0.168569948191247,0,0,0.0173984611266353,0,0,0,0,0,0,0,0.159725828695031,0,0,0.0823269283870895,0,0,0,0.0340686232140177,0,0,0,0,0,0,0,0,0,0.0460704854173919,0,0,0,0,0
X601628.CH.EQUITY,0,0.199003926491951,0,0,0.016318746709913,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370059868364437,0,-0.00738027331558855,0,0,0,0,0.0864103007299628,0,0,0,0,0,0,0,0,0,0,0.382693846175902,0,0,0,0.216854766160678,0,0.0827588863653716,0,0,0.0144598506906472,0,0,0,-0.00729704666461709
X601328.CH.EQUITY,0,0.00821205935616645,0.129761252610702,0,0,0,0.126717480039852,0,0,0,-8.67361737988404e-19,0.0217949289979514,0,0.241921959412497,0,0,0,0,0,0,0,0.232943441556158,0,0,0,0,0,0,0.0543394832948323,0,0,0.0136558126911161,0,-0.00896913251669171,0,0,0.00716521531082724,0,0,0.217077354534559,0,0,0,0,0,0.0186697036759489,0,0,0,0
