,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.599228497131104,0,0.0207568727675928,0,0,0,0,0,0.0846193511515689,0.0884406383090116,0,0,0,0,0,0,0.0691230202127312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101279592694882,0,0,0,0.103065269671961,0,0.00998920814673945,-0.000240343630083019,0,0,-0.0135594610786791,0,0.0290614423927825,-0.0390212968952803,0
X601318.CH.EQUITY,0,0,0,0.118779230631565,0,0,0,0,0.0589417516306569,0,0,0,0,0,0,0,0,0,0.231198674186568,0,0,0,0,0,0,0.0383219200029773,0,0,0.0410755488968616,0,0,0,0.114086045599073,0,0,0,0,0,0,0.194654411885665,0.0755979968753783,0,0,0,0,0,0.0784581305715875,0,0,0
X601939.CH.EQUITY,0.151579498386121,0,0,0.293344429151791,0,0.269427794277342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749853123299119,0,0,0,0.0863346325472122,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0584162310598549,0,0,0
X601288.CH.EQUITY,0.192013386849038,0,0.222434228315672,0,0,0.0393746438622948,0,0,0,0,0,0,0,0,0,0,0,0,0.108674650254677,0,0,0,0,0,0,0.114841925981508,0,0.0928392996044205,0,0,0,0,0,0,0,0,0,0,0,0.118397846159284,0,0,0.0466242217084918,0,0,0,0,0,0,-0.0901150236392162
X5.HK.EQUITY,0,0,0,0,0,0.0440360878843904,0,0.565082025023629,0,0,0,0,0,0,0.111496578611779,-0.279773459736051,0.233709469354694,0.229275268528671,0,0,0,0,0,0,0,0,-0.129039899258898,0,0,0.117289545849105,0,0,0.111841323591131,0,0,0,0,0,0,0,0,0,0,0,0,-0.715608050499932,0,0,-0.0735621051805044,0
X601988.CH.EQUITY,0.072665626909008,0,0.197679468825241,0,0.0375959149660782,0,0,0,0.0502930540916264,0,0,0.0730984126679936,0,0.129008841956051,0,0,0,0,0.12246679440921,0,0,0,0.42239812547098,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0409867202585264,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0294888573709801,0,0,0,-0.0212593610489372,0,0,0,0,0,0.0749157981202318,0,0,0,0,0,0,0.686669676756215,0,0,0.0273162672142377,0.0977364091471292,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0714865836839589,0,0,0.0493995291747974,0,0,0,0,-0.00672313367429342
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0431087437859653,0,0,0,0,0.26130800076921,0,0,0.170865633646767,0,0,0,0,0.0715750728625329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.215910699554058,0,0,0,0,0.030677133519426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492914679613089,0,0,0,0,0,0,0,0,0,0,0.399722872374537,0,0,0,0.233254419815465,0.0293862181023692,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0676009963167927,0,0,0,0.140842595698244,0,0,0,0,0,0,0.206909759569415,0,0,0,0,0,0,0,0.240686259989104,0,0,0,0,0,0,0.0772778910357925,0,0,0.00353324243210501,0.0355586986374245,-0.00736983559073844,0,0,0.0116172315878336,0,0,0.237374311968155,0,0,0,0,0.0335499079290013,0,0,0.0140388723843243,0,0
