,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.367138259148119,0,0,0,0,0,0.175065207225625,0,0,0,0.265464641525278,0,0,0,0.102104564293303,0,0,0,0,0,-0.0316369220892636,0,0,0,0,0,0,0.0219021077129798,0,0.293576667002466,0,0,0,0,0,0,-0.0568888730754094,0,0,-0.0487221125297035
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0465421566361759,0,0,0,0.0620806195955616,0,0,0,0,0.160549207843071,0.0727324803607102,0.104991703724765,0,0.00889762025359371,0,0,0,0,0.101473067854883,0,0.0743670279202261,0,0,0,0,0,0,0,0.266105720494518,0,0,0,0.129708284111875,0,0.0345350532294686,0,0.109328743492691,0,-0.017236889737149,0,0,0,0
X601939.CH.EQUITY,0.644197576684891,0,0,0,0,0,0,0,0,0.0112517278686192,0,0,0,0,0,0,-0.201270918544215,0,0,0,0,0,0.202284226629873,0,0,0,-0.259794116125223,0,0,0,0,0,0,-2.77555756156289e-17,-0.145977718679253,0,0,0,0,0,0.608547481680531,0,0,-0.0700818121839168,0,0,0,0,0,-0.091153897450772
X601288.CH.EQUITY,0,0,0,0,-0.00368199959763265,0,-0.0364510805449017,0,0.129083550724486,0,0.346692586708885,0,0,0,0.232174230011913,-0.0690863049359034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598369250983099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532402290352778
X5.HK.EQUITY,0,0,0,0,0,0.145541289579461,0.395611032862795,0,0,0,0,0,0,0,0.170940036524154,0,0,0,2.16840434497101e-19,0,0,0,0.0897796362823927,0,0,0.0351279040616789,0.0436640926475812,-0.138092100996896,0,0,0,0,0,0,0,0,0.0535342282364897,0,0,0.131038302411219,0,0,0,0,0,-0.186031117826379,0,0,0.123727162458138,0
X601988.CH.EQUITY,0,0,0,0,0.251787481431291,0,0,0,0,0,0.246281303234265,0,0,0,0.216530417964982,0,0,0.0410959738781399,0,-0.0550731555027953,0,0,0,0,0.0993395211834129,0,0,0,0,0,-0.207186457251769,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357797844759471,0
X1299.HK.EQUITY,0,0,0,0,0.132212868588415,0,0,0,0,0,0,0,0,0,0,0.0743482712015591,0,0.0943868107695434,0,0,0,0,0,0,0,0.168144932101312,0,0.0753706571320689,0,0.042805114012356,0,0,0.117845144741837,0,0,0,0.222524522306665,0,0,0,0,0,0,0,0,0,0,0,0,0.130173286920917
X600036.CH.EQUITY,0,0.0290914707421818,0,0,0,0,-0.0373525084533891,0,0,0.518956701996925,0,0,0,0,0,0,0.114237078541966,0,0,0,0.279566481175803,0,0,0,0,0,0,0,0.153740844905798,0,0,0,-0.147524124259934,0,0,0,0,-0.152813218118806,-0.015080738195396,-0.0417923391039813,0,0,0,0,0.176511494519755,-0.0726326013733499,0,0,0,0
X601628.CH.EQUITY,0,0.21415675589292,0.00433507819123808,0.0810255158098297,0,0,0,0,0,0,0,0,0,-0.034531396563583,0,-0.051307648517689,0.202412304771055,0,0,0,0,0,0,0,0,0,0,0.0385700518335831,0,0,0,0,0,0,0.159127126744412,0.0757435936348193,0,0,0,0,0,0.218631691233445,0,0.082717140017093,0.097578989323057,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0454957197210553,0,0,0,0,0.71255495215076,0,0,0,0,0,0,0,0,0,0,0,0,0.089046880280923,0,0,0.0131886800160777,0,0,0,0,0,0,0,0,0.024664239372049,0,0,0,0,0,-0.00912790148908977,0,0,0,0,0,0,-0.167105028979385,0,0,0,-0.019159079088042
X601166.CH.EQUITY,0.168783378023829,0,0,0.215738358113407,0,0,0,0.0492313236445466,0.0429732238384263,0,0,0,0,0.260804051830345,0.00663920069489821,0,0,0,0.0293575618141703,0,0,0,0,0,0,0,0,-0.0196076137370077,0,0,0,0,0,0.1760856537843,0,0,0,0,-0.133945995438253,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571189256618435,0,0,0,-0.108946597782756,0,0,0,0,0,0,0,-0.0530853617685995,0,0,-0.00620961802221379,0,0,0,0,0,0.419310736773853,0,0,0,0,0,0,0.331681125952151,0,0,0.206198594636631,0,0,-0.0810845421289947,-0.0238254193251816
