,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.00993451158254805,0.564809795148323,0,0,3.46944695195361e-18,0,0,0,0,0.142158570798419,-0.0172834147293209,0.0917848730673314,0,0,0,0,0,0.021911648398362,0,0,0,0,0,0.0594369737270107,0,0,0,0,0,0,0,-0.00878713692099996,0,0,0,0,0,0.104476015723819,0,0,0,0,0,0.00632467468808239,0,-0.0644346665924392,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00947150878144856,0,0,0,0,0,0,0,0,0.0761737812778134,0,0.307904175620234,0,0,0,0,0,0.11533490926727,0.00162476258695867,0,0,0,0,-0.0234907553644271,0,0,0,0.0590593426233687,0,0,0,0.195349770908606,0.0982402608267258,0,0,0,0,0,0.0239342858491161,0,0.061127721202209,0,0
X601939.CH.EQUITY,0.236681223485891,0,0,0.531646296085432,0,0,0,0,0,0,0,0,0,0,0,0.0389747921201685,0,0,0,0,0,0,0,0,0,0,0,0.0433676118185812,0,0,-0.0196383272856335,0,0,0,0.09598723231767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.209761149829772,0,0.224164759904859,0,0,0.0593308506669325,0,0,0,0,0,0,0,0,0,0,0,0,0.13905653374161,0,0,0,0,0,0.0471075082293264,0,0,0.12391534568431,0.0649092358746074,0,0,0,0,0,0,0,0.0103955921021133,0,0,0.057861500624907,0,0,0,0,0,0,0,0,0,-0.108676408362101
X5.HK.EQUITY,0,0.0596215499310058,0,0,0,0,0,0.31211139868116,0,0,0,0,0,0.099331234170682,0,0.406781810109241,0,0,0,0,0,0,0,0,0,0,0,0,0.36580675162609,0,0,0,0,0.155517359876511,0,0,0,0,0,0,0,0,0,0,0,-0.27685912851316,-0.0939525508794562,-0.184017522317157,0.0202757151515444,0
X601988.CH.EQUITY,0.256891689036052,0,0,0,0,0,0,0,0.0820301174986443,0,0,0,0,0.184381335528474,0,0.00446973191769339,0,0,0.0148953019338102,0,0,0.391732996595985,0,0,0,0,0,0,0.0536872456944452,0.0521370034034115,0,0,0,0,0,0,0,0.0543416302086571,0,0,0,0,0,0,0,0,0,0,-0.0301977145779819,0
X600036.CH.EQUITY,0,0,0,0,-0.0242275214398802,0,0,0,0.0430145400622448,0,0,0,0,0,0,0,-0.0167403798355086,0,0.0285062809639651,0,0,0,0,0,0.72511385794293,0,0,0.0407759534920123,0.106835429748463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702226704071545,0,0.0668415002886477,0,0,0,0,-0.00552265023572884
X1299.HK.EQUITY,0,0,0,0,0.22717666340461,0,0,0,0,0,0,0,0.155733367455635,0,0,0,0,0.125161746249368,0,0,0.115476067332052,0,0,0,0,0,0.0346847528576614,0,0,0.089273946539373,0,0.049833836333871,0,0.184337621015859,0,0,0,0,0,0,0,0,0,0,-0.113641839848655,0,0,0,0,0.0580288353499008
X601628.CH.EQUITY,0,0.21087591488803,0,0,0,0,0.0339274780571153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693785958286837,0,0,0,0,0,0,0,0,0,0,0,0,0.399232727881791,0,0.240415756940044,0,0,0.0269291041562184,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.17122878083197,0,0,0,0.115788167360674,0,0,0,0,0,0,0.26040232596467,0,0,0,0,0,0,0,0,0.228196474452708,0,0,0,0,0.0670027265788344,0,0,0,0.00600739427259516,0,-0.00595726405092109,0,0,0,0,0.202637095292596,0,0,0,0,0,0.00228338215148637,0,0,0,0.0288015448312819,0
X601166.CH.EQUITY,0.166869923337458,0,0.182873398627084,0,0,0,0.130546994890661,0,0.00645690453906298,0,0,0,0,0.176254623196987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104056121199892,0,0,0,0,0,0,0.0832146739274711,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.22755347851584,0,0,0,0,0,0,-0.0264282062366532,0,0,-0.00292287525875786,0,0,0,-0.0100460701031007,0,0,0,-0.0750532234279564,0,0,0.1359361928063,0.343065545367451,0.27335949661031,0.175018738225697,-0.164749655137971,0.0478303164328604,0.136059946403897,0,0,0,0,0,0.0722765670493484,0,0,0,0,0.102556454115235,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124148562045429,0.40253533130215,0,0,0,0,0,0,0,0,0,0.259466935021774,0.360218817306064,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.182881829120058,0.080212027059168,0.0830954713400112,0.0447600123113673,0,0,0.0109985790672203
X600000.CH.EQUITY,0,0,0,0,0.0258260662295485,0,0.277623871543143,0,0,0,0.21715793422932,0,0.0776455281714924,0,0,0,0.112527239376125,-1.38777878078145e-17,0,0.0553854906923161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116450369275238,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.255123336842898,0,0,0,0.139197322925742,0,0.122030357661211,0,0,0,0,0,0,0,0,0,0.306918789905817,0,0,0,0,0.210672374222967,-0.262628525247883,0,0,0.557804435628154,0.160466124598565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
