,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.347802677120362,0.0821941067231576,0,0,0,0.128456701024946,0,0,0,0,0,0,0.263225444572194,0,0,0,-0.0310743527203273,0,0,0,0,0.0367100356531265,0,0,0,0.0763791789700252,0,0,0,0,0,0,0,0.0132173602892011,0,0,0,0,0,0,0,0,0,0,0.0199869534652796,0.0358384649214721,0,0
X601939.CH.EQUITY,0.0414955165454344,0,0,0.0546129424087674,0,0,0,0,0,0,0,0.047393038165666,0,0.19302393689668,0,0.40597255439708,0,0,0,0,0,0,0,0,0,0,0,0,0.000817149833670885,0,0,0,0,0.106890310916904,0,0,0,0,0,0,0,0,0,0,0,0,0.136896845233639,0,0,0,0
X601318.CH.EQUITY,0.0486136538135002,0,0,0,0,0,0.164205039749672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120749396216597,0,0,0,0,0,0,0,0,0.131921166047403,0,0.076147991578191,0.0272632991382138,0,0,0,0,0.119788971942488,0.033948696188245,0.259302155934028,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.359677750886187,1.38777878078145e-17,0,0,0.394349819223063,0,0,0,0,0,0.0573841686687173,0,0,0,0,0.041066345598213,0.0752657056473234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021297057074717,0,0,0,0,0,0,0,0,0,0,0,0.0148547326988321,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.226762670447405,0,0,0,0,0,0,0.0919396633262444,0,0,0.187739745203537,0,0,0,0,0,0,0.104200983193325,0,0,0,0,0.0232077855137142,0,0,0,0.0954769503477944,0,0,0,0,0.108250811313863,0,0,0.0936991765888105,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.124841757341982,0,0,0,0.0566374105094747,0,0,0.316519616763753,0,0,0,0,0,0.497176906383712,-0.366280101979047,0,0,0,0,0,0,0,0,0.251716154962935,0,0,0,0,0,0,0.412586352487777,0,0,0,0,0,0,-0.154462868985832,0
X600036.CH.EQUITY,0.133663682355313,0,0.0815823072193101,0,0,0,0,0.0289210684031454,0,0,0,0.0815634749375826,0,-1.38777878078145e-17,0,0.0724723454321033,0,0,0,0,0,0.18892251702439,0,0,0.0159428664848916,0,0,0,0,0,0.0612343599782343,0,0,0,0,0.170239568763099,0,0,0,0,0,0,0,0,0,0,0.00581178441039481,0,0,0.0214533672775042,0
X1299.HK.EQUITY,0,0,0,0,0,0.14565598292065,0.174116391428869,0,0.00301011645725749,0,0,0,0,0,0,0,0.27947182133778,0,0,0.26661882441834,0,0,0.21717324807585,0,0,0,0,0,0,0.143501902221502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0811135163652267,0,0,0,0,0,0,0.0187969989113246,0,0,0,0.260316029522922,0,0,0,0,0,0,0,0,0.24809211654812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520554082819873,0,0,0.0383836684600007,0,0,0.0940128589824149,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.161721446362252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394656216791611,0,-0.309847628222242,0,0,-0.201970688921053,0,0.206068772166427,-0.0524408848603427,-0.279279025195644,0,0,0,1.42683482840731,0,0,0,-0.0967744328062066
X601328.CH.EQUITY,0,0,0,0.300912892826613,0,-0.0147823224990234,0,0,0,0,0,0,0,0.24239105022098,0,0,0.0605452917915978,0,0,0,0,0,0,0,0,0,0,0.0245086356737562,0,0.0760963035181574,0,0,0,0,0.0406443402608754,0,0.0785910432343639,0,0,0,0,0,0.0434206198013291,0,0,0.157753664717359,0,0.0655633377194921,0,0,0
X601166.CH.EQUITY,0,0.163199779140512,0,0.088273140897798,0,0,0.0211330444292754,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365826908015674,0,0.102572044106344,0,0,0,0,0,0.0461522059294773,0,0,0,0,0,0,0.175690379770718,0,0,0,0.0206296379839164,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406000431860451,0,0.537824845896472,0.115934628515226,0.0212861217622933,0,0,0,0,0,0.0723660392416124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0864457898406239,0,0,0,0,0,0,0,0,0,0.432302624346346,0,0,0,0,0.0810044547971747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302966024703574,0,0.299878508789533,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721374071396835,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.115652996668578,0,0,0.290743861409064,0,0,-3.46944695195361e-18,0,0.00813745439143645,0.0264112865560628,0.0913733287159978,0,0,0.268818837900826,0,0,0.0892646074536285,0,0,0
X000001.CH.EQUITY,0,0.416157834656281,0,0,0,0,0.0871582931775215,0,0.0449587131950267,0,0,0.0138302825965761,0,0.0501350552367514,0,0,0.000285390510550452,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0672910132453037,0,0,0,0,0,0,0.191280193112052,0.0693140488281995,0,0,0,0,0,0,0.00631614316483338,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0954746593471202,0.251106294503515,0,0,0,0,0,0,0.190562293768269,0,0,0,0,0,0.0846803270434451,0,0,0,0.00775932618868578,0,0,0.0126798755732586,0,0,0,0,0.0555597099022407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264990135749439,0
X16.HK.EQUITY,0,0,0,0.063793081674033,0,0,0,0,0.0757746012473257,-0.016272020459754,0,0,0,0,0,0,0,0,0,0,0,0.0167388520705125,0,0,0,0,0,0,0,0,0,0,0.00390257879270932,0,-1.73472347597681e-18,0.512092507184718,0,0,0.263432170877606,0,0,0.0149778852764838,0,0.0260258168256823,0,0,0,0,0,0,0.0658848475041176
