,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.341384780697036,0,0.297500376433845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234674358945448,0,0,0,0,0,0,0.110537201365658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317480806145289,0,0.0997307314478839,0,-0.123928372042068,0,0
X601939.CH.EQUITY,0.396945884841197,0,0,0.238915307149405,0,0,-0.12596915741996,0,0,0,0.013866173209336,0,0.130027800365781,0,-0.090730504138215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00217695130430976,0,0,0,0,0,0,0,0,0,0.203130249797106,0,0,0.0374895521474166,0,0
X601318.CH.EQUITY,0,0,0,0,0.22957680672354,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.167092315923731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251254044182743,0,0,0,0,0.185564214470555,0,0.00281261594985458,0,0,0.0295937023285807,0,0.119901762236313,0,0,0
X601288.CH.EQUITY,0.380283562065309,0.115388144021028,0,0,0.180833906852355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141904240369663,0,0,0,0,0,0,0,0,0,0,0,0,0.0511122916957176,0,0,0,0.0690057627988088,0,0,0,0.0737939549724954,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,-3.46944695195361e-18,0,0.375504094203129,0,0,0,0,0,0.24965434325135,0,0,0,0,0,0.335630199967868,0.0849043057974928,0,0,0,0,0,0,0,0,0,0,0.00258709224304219,0,0,0,0,0,0,0,0,-0.349961518564069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.443076071624001,0,-6.93889390390723e-18,0,0.0781796365912732,0,0,0,0,0,0,0,0.0520381891143153,0,0,0,0,0,0.0319039045077295,0,0,0.077963408351129,0,0,0,0,0.0159831835593604,0,-6.93889390390723e-18,0.0107805737237563,0,0,0,0,0,0,0,0.239050825669785,0,0.00748289610368493,0,0
X1299.HK.EQUITY,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0704495430272518,0,0,0.063273336913683,0.126604130816594,0,0,0,0,0,0,0,0,0,0.0220063862801296,0,0,0,0.154949369257718,0,0,0,0,0,0,0,0,0.217842944035882,0,0,0,0,0,0,0.085896641613083,-1.73472347597681e-18,0,0,0.129369511014452,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.128324904044198,0,0,0,0,0,0,0,0,0,0,-0.0122006836211433,0,0,0,0,0,0,0,-0.376635846220798,0.745302789034465,0,0,1.38777878078145e-17,0,0.50050049165635,0,0,0,0,0,0,0,0,0,0.381343595531294,0,0,0,0,-0.0932552394851812,0,0,0,0,0,0,-0.0599154841465104,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157318527573747,0,0,0,0,0.0186027893706086,0,0,0,0,0.12986814535521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153712924594506,0.175362429387598,0,0,0.0585195144213725,0,0.0626379436456844,0.0494296993719079,0,-0.110953911877437,0,-0.0265888762342483
X601658.CH.Equity,0,0,0,0.0933284603688334,0.0693828675746707,0,0,0,0,0,0,0,0.13827626686734,0,0,0,0,0,0,0,0,0.0726485616276649,0,0,0,0,0.18476567950399,0.181020712285472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315816297788164,0,0,0,0,0
X601328.CH.EQUITY,0.208025580145611,0,0,0.296556241857774,0,0,0,-0.0354977551263373,0,0,0,0,0,0.0939021105410666,0,0.0840911313009908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251764613640672,0,0,0,0.0682838794789394,0,0,0,0,0.0107794809323616,0,0,0,0,0,0,0,0,0.0504661853085101,0,0,0,0
