,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.308348974865616,0,0,0,0,0.368203010568136,0,0,0,0,0,0,0,0.0349685338159931,0,0,0,0,0,0,0,0.131250082925041,0,0,0.0292617431014258,0,0,0,0,0,0,0,0,0,0,0.105984134607818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.21006204061539,0,0,0,0,0,0.204866869896024,0,0,0,0.0176512403348422,0,0.154260711005073,0,0.0267464469189498,0.00583034932278165,0,0,0.104544605175575,0,0,0,0,0,0,0,0,0,0.0906502824286674,0,0,0,0,0.0881941326708345,0,0.0668139879219042,0,0,0,0,0,0,0,0,0.00177532050170186,0,0,0,0,0,-0.0498480596356765
X601939.CH.EQUITY,0.470284482639362,0.0814130571532451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919155478705972,0,0,0,0,-0.134886221754564,0,0.0797134026358808,0,0,0,-0.0650674599097764,0,0,0.210354727532714,0,0.245205521904894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147579234852617,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.548708982721814,0,-0.0822612021183381,0,0.0570577888374627,0,0,0,0,0,0,0,0,0,0.0413068472993296,0.0767456773891091,0.11647353690526,0,0,0,0,0,0,0.118203393418933,0,0.0442765404588025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525008441400967,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.186487757931849,0,0.172193032376146,0,0,0,-0.0546570266521029,0.129454273792076,0,0,0,0,0,0,0,0,0,0.0265277517573356,0.0790349310639253,0,0,0,0,0,0,0.133856592816827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363852554728062,0,0.0199648218170891,0
X1299.HK.EQUITY,0,0,-0.271310265929547,0,0,0,0,0,0,0.173174211900738,0,-1.38777878078145e-17,0,0,0.104695200054323,0,0,0,0,0,0,0,0.071096162206644,0.0128187618888909,0,0,0,0,0,0,0,0,0.228599942302793,0,0,0,0,0,0.188235097108699,0,0.0347347878989738,0.0931688694252658,0.308333260459363,0,0,0,0,0.218400461836938,0,0,0,0,0
X601628.CH.EQUITY,0.182401533187586,0,0,0,-0.0154636287665967,0,0,0,0,0,0,0,-0.0316394374063149,0,0,-0.223329247372219,0,0,0,0,0,0.0880925156967293,0,0,0,0,-0.0671039377315483,0,0,0,0,0,0,0.121730022265761,0.563771139442363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180695032926284,0.153681620906046,0
X601988.CH.EQUITY,0.0800540851978533,0,0.0906879459644804,0.342133972181381,0,0,0,0,0,0,0,0,0.231771232207581,0,0,0,0.112712747410321,0,0,0,0,0,0.0170383339029022,0.038380818227692,0,0,0,0,0,0.130699792312097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.392980787543858,0,0,0,0,0,0,0,0,-0.0451444686673854,0,0,-0.279084612640517,-0.114776482009908,0,0,0,0,0,0,0,0.209736989972654,0,0,0.164310512491365,0,0,0,0,0,0,0.0170842077182807,0,0,0,0,0,0,0,0.308112192952023,0,0.0726702572355437,0,0,0,0.0658272974221741,0,0,-0.0098845345824135,0,-0.0759044017923446,0
X388.HK.EQUITY,0,0,0,0,-0.28281534681943,0.200032464654969,-0.0481018171821098,0,0,0,0,0,0.0549620850246802,0,0,0,0,0,0,-0.0499528570755333,0,0.495697677759787,0,0,0,0,0,0,0.0526686147653391,0,0,0,-0.123829266591865,0,0,0,0,0,0.119214020484745,0.137127589406518,0,0,0,0,0,-0.157534498861636,0,0.086528838943623,0,0,3.46944695195361e-18,0,0
