,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.145833245825745,0,0,0,0,0,-0.10728717946069,0,0,0,0,0,0,0,0,0,0,-0.0825863977601658,0,0,0.423330552460991,-0.1250136217965,0,0,0,0,0.467094444581001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294705868836662,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-6.7762635780344e-21,0,0,0,0.0229444852576518,-0.0209976908217699,0,0,1.73472347597681e-18,0,0,0.0294724346852239,0,0,0,0.467269981946438,0,0,0,0,0,0,0.0216311368586535,0,0,0,0.0177266459267142,0,0,0,0.235360971970272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156040382189836,0
X601939.CH.EQUITY,0,0,0,0.770594818066676,0,0,0,0,0,0,0.101313323286394,0,0,0,0,0.110354649211574,0,0,0,0,0,0,0,0,0.0101425489232862,0,0,0.066432948233779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574399842193339
X601288.CH.EQUITY,0,0,0.879438040745555,0,-0.0231253890943537,0,0,-0.0384360512489742,0,0,0,0,0,0,0,0,0.0160410617020231,0,0,0.0216612506289331,0.00269400850407398,0,0,0.208381966171506,0,0.0641777486049356,0,0,0,0,0,0,0,0,0,0,0,0,-0.105775827665582,0,0,-0.141796628639664,0,0,0,0.0485961574614596,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0893181900185256,0.275428302663904,0,0.271625687740994,0,0,0,0,0,0,0.334930670255716,0,0,0,0,0,0,0,0,-0.0773129837162755,0,0,0.0175293986065358,0,0,0,0.213339957230922,0,0,0,0,0,0,0,0,0,0,0.11185468437963,0,0,0,0,0,0.0359327463713721,0
X600036.CH.EQUITY,0,0,0,0.348743090231223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18093605638473,0,0,0,0,0,0,0,0.197940091985505,0,0.0330409337766741,0,0,0,0,0,0,0,0,0.0691804818132301,0,0,0,0,0,0,0,0.0760077386662863,0,0,0,0,0.00435022198568938,0,-0.00821813568636929,0
X601988.CH.EQUITY,0,0,0,0.00789603517233227,0,0.0451942515226249,0,0,0,0,0,0,0,0.0371282064332468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405268853187996,0,0,0,0.0482019968097513,-0.0898821587897773,0,0.979990572338829,0,0,0,0
X1299.HK.EQUITY,0,0.00638237885021541,0,0,0.0335768050810801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308509628094267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862619675006102,0.174658349523489,0,0,0,0,0.168727341219437,0,0,0,0,0.0671308402272878,0,0,-0.0389505995129294,0,-0.0839051258281314
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524787387642131,0,0,0,0,0,0,0,0,0.0687609440257974,0.557254650359148,0,-0.0342809755162258,0,0,0,0,0,0,0,0,0.0364030909422879,0,0,0,0.197028223999913,0.263692093483515,0.329234588065747,0,0,0,0.239502283338214,0.00871502646464604,0,0
X388.HK.EQUITY,0,0,0,0,0.192903978605267,0,0,0,0,0,0,0,0,0,0,0,0.0159970697011647,0,0,0,0.256990414212489,0,0.267759811491966,0,0.129428825656456,0,0,-0.0575902365316231,0,0,0,-0.0111075303505391,0,0,0,0,0.0907212531837231,0,0,0,0,-0.0240787944059527,0,-0.161830959291041,0,0,0,0,0,0,0,0.315793992148376,-1.0842021724855e-19
