,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.469534474995138,0,0,0,0,-0.00404791376918138,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,1.0842021724855e-19,0,0,0,0,0,-0.0146435052252891,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.247998829827412,0,0,0,0,0,0,0,0,0,0.0101349156852817,0.227304958186835,0,0.0219429663006709,0,0
X601318.CH.EQUITY,0,0,0,0.0337848400584415,0,0,0,0.0506125575407279,0.12563389210941,0.0389880581717055,0,0,0,0.0334516631291022,0,0,0,0,0.221282065292229,0,0.263049652769795,0,0,0.0193779735575506,0,0.0319388544204188,0,0.0926395194861084,0,0,0,0,0,0.0556616258181374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443588832360837,-0.0959747215911411
X601939.CH.EQUITY,0,0,0,0,0.351192096352367,0,0,0.0680644922271567,0,0,-0.059981214736528,0,0,0,0,0,0,0,0,0.0919101002601165,0,0,0,-0.1774845516789,0.477187967466356,-0.0404029265348019,0.136663196537147,0.0522485272958687,0,0,0,0,0,0,0,-0.0697710098092653,0,0,0,0,-0.040856706104675,0,0,0,0,0,0,0,0,0,0,0.00547998579653389,0.0147557888286951
X600036.CH.EQUITY,0,0.188933156308418,0,0,0,0.0716297793367004,0,0.0934130084455884,0,0,0,0,0,0.216942620619161,0,0,0,0,0,0,0,0.0322817249754588,0,0,0,0,0,0,0.333292271017937,0.108351009213054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191005029803262,0
X601288.CH.EQUITY,0.264899334792585,0,0.0618707794896158,0,0,0,-0.118439484865227,0.196393322124461,0.136445161636914,0,0,-0.050839887113155,0,0,-0.0199211382854507,0.182496314603818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190231296524797,0,0,0,0,-0.113543424458835,0,0
X601628.CH.EQUITY,0.0957585385982711,0,0,0,0,0,0,0,0,0,0.0308319604200587,0,0,0,0,0,0.186693577526354,0,0,0,0,0,0,-0.0597345984819379,0,0.130722770802383,0,0,-0.0849050472200748,0,0,0.0101685916109579,0.101898212192174,0,0,0,0,0.640221876817282,0,-0.0561691188723933,0,0.13123062884547,0,0,0,0,0,0,0,0,0,0.00808066206600447,-0.0454799380052434
X1299.HK.EQUITY,0,0,-0.1538774226678,0,0,0,0,0,0,0,0.177082059984989,0,0,-0.0235119439416228,-0.0465772880142916,0,0,0,0,0,0,0,0.036929202718606,0.0657423563162268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259312561482681,0.184065120516642,0,0.0322107479859969,0.0630350472008386,0.237239420564843,0,-2.71050543121376e-20,0,0.0573173609902756,0,0,-0.053364625890143,0,0
X601988.CH.EQUITY,0.0313262505896195,0.0191332229326458,0.0471467410501778,0.351804976333098,0.171806711130381,0,0,0,0,0,0,0,0,0,0,0.189619700724474,0,0,0,0,0,-0.00843532287105798,0,0,0,0,0,0.07537628569464,0,0.0175973761608812,0,0,-0.119769642945051,0.281563198588294,0,0,0,0,-0.0865344051813285,0,0,0,0,0,0,0,0,0,0,0,0.045147386351917,0,0
X5.HK.EQUITY,0,0.112703452716896,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00436198457846045,0,0,0,0,0.111283347678501,0,1.73472347597681e-18,0.152685227477071,0.0379125187858868,0,0,0.0281732879588417,0,0,0,0,0,0,0,0,0,0,0,0.28314957200232,0,-0.0501677290205132,0.261550812567741,0.184806279056545,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.108265078310493,0,0,0,0,0.0920828890153647,0,0,0,0.0573206907813417,0,0.0665611966366116,0,0.0157676645685455,0,0,0.309871745900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988514466107656,0,0,0,0,-0.0966509548867912,0,0,0,0,0,-0.0575963107774541,-0.0731070743148416,0,0.113967113220617,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.196174282964822,0,0,0,0.132948897248197,0,0,4.33680868994202e-19,0,0,0,0.0187012249441904,0,0,0,0.0294237962725045,0,0,0,0,0,0.165463615046212,0,0.434036615031544,0,0,0,0,0,0,0.0230747512148448,0,0,0,0,0,0,0,0.269429397831138,0.0135811366081936,0,0,0.129410098590087,-0.0717600326438692,0,0,0,0,-0.0335481258983084,0,0
