,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0871237994149991,0,0.394162213860615,0,0,0.102001410154872,0,0.109064538953061,0,0,0,0,0,0,0.189523817318705,0,0,0,-0.0718715044502106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872249578870492,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0661825054848472,0,0,0,0
X601939.CH.EQUITY,0.223597580741592,0,0,0.0349849229650698,0.0743378775016483,0,0,0,0,0,0,0.069533253520198,0,0.334365330164706,0,0.206706493762868,0,0,0,0,0,0,0,-0.0514846446845686,0,-0.0868113872851772,0,0,0,0,0,0.0636839454777043,0,0.0262534058790139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0849702756140689,0,0,0,0,0,0.151772540397751,0,0,0,0,0,0,0,0,0.0136597233838794,0,0,0,0,0,0,0.13107999228909,0,0,0,0,0,0,0,0,0,0.158775790327014,0.00134039533898777,0,0,0,0.0289345739207083,0,0.326713643974751,0,0,0.0543514561879101,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.35645167984566,0.030395188721392,0,0,0.354616137461544,0,0,0,0,0,0.114641269112135,0,0,0,0,0.0484997927667003,0,0.0511601266978159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121929950340709,0,0,-0.0345194136223126
X601988.CH.EQUITY,0,0,0,0.271843627880809,0,0,0,0,0,0,0,0,0,0.0883096119226419,0,0.100892507989543,0,0,0,0,0.268040601719308,0,0,0,0.00322023631886262,0,0,0,0,0,0.0383840804179734,0.050962789892763,0,0,0.122836623133848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.292505853648465,0,0,0,0,0.0812287396673942,0,0.345745860533243,0,0,0,0,0.657172572272722,0.112087856785564,0,-0.506399481623289,0.0224163323566267,0,0,0.0664399979533202,0,0,0,0,0,0,0,0,0,0.109208627946612,0,0,0,0,0,0,0,0,-0.181841220365654,-0.0280279424465092,0
X600036.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.0491845843954216,0,0,0,0,0,0.438411796314129,0,0,0,0,0,0,0,0,0,0,0,0.0294789592308597,0,0.0912239158714053,0,0,0,0,0,0,0,0.121533568626268,0,0,0,0,0,0,0.0375606599541747,0,8.67361737988404e-19,0,0,0,0,0,0,0.224540453267655,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.184957769242764,0,0,0,0,0,0,0,0,0,0,0,0.207061841750085,0,0.130955039899259,0,0,0,0.0961362759602681,0,0,0,0.0762425119549481,0,0,0,0,0.147013737949344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.31172823352626,0,0,0,0,0,0,0,0,0,0,0,0.00916015724767739,0,0,3.46944695195361e-18,0.13656705579421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461992647331485,0,0,0.117962055830624,0,0,0,0.164595163431385,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195046118772842,0,0,0,0,0,0,0.00461206156076382,0,0,0,0,0.0550938543016594,0,0,0,0,0,0,-0.492817990830764,0,0,0,0.286792054793659,0,-0.187599369008327,0,1.339858829602,0,0,0,0,0,0,0,-0.0523372913839756,-0.0610398280845823
