,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601818.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.214416918795368,0,0.131859893685509,0.0557556989683652,0,0,-0.0404269936807645,0,0,0,0,0,0.0218585654988865,0,0.0632436530890416,0,0,0,0,0,0,-0.0271780182803661,0.0477642303398166,0,0,0,0,0,0,0,0,0,0,0.0739235450520306,0,0,0,0,0,0,0,0.240153463612825,0,0,0,0,0,0.0369924214407327,-0.0843611442641171,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.174407379335247,0,0,0.349119026294804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201113105587429,0,0,0.011963002637066,0,0,0,0,0,0,0,0,0,0,0.00311640265150194,0,0,0.151819515745846,0
X601939.CH.EQUITY,0,0,0,0.767329921771172,0,0,0,0,0,0,0.119067859094333,0,0,0,0,0,0.101058209944123,0,0,0,0,0,0,0.00928899181388773,0,0.00600435502465016,0,0,0.069045927504825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757684306868465
X601288.CH.EQUITY,0,0,0.804946862393979,0,0,0,0,-0.0537516462944001,0,0,0.0935722953469279,0,0,0,0,0.0460730335375765,0,0,0,0,0.01354879198256,0,0.253111725629722,0,0,0.0453687899197684,0,0,0,0,0,0,0,0,0,0,0,0,-0.155503753266616,0,0,-0.180540056496225,0,0,0,0,0,0,0,0,0,-5.64064519063601e-05,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.244079043235013,0,-2.77555756156289e-17,0,0,0,0,0,0,0.384110711929709,0,0,0.0140444809722193,0,0,0,0,0,0,-0.079223324386667,0,0,0,0,0,0,0.124936612577987,0,0,0,0,0,0,0,0,0,0.10464516181245,0.262992814298584,0,0,0,0,0,0
X600036.CH.EQUITY,0.232588774760065,0,0,0.256204715038624,0,0,0,0,0,-0.023497548718268,0,0,0,0,0,0,0.343119190532449,0,0.0258604482891972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850096407548531,0,0,0,0,0,0.0564839531605792,0.0153659844152457,0,0,0,0,0,0,-0.0407673272649473,0
X601988.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.00826495322096068,0,0,0.0232551836317183,0,0,0.159041403924137,0,0,0,0,0,0,0,0,0,0,0.000831571798858441,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022850972061199,0,0,0,0.0340183588849605,-0.0384919442795419,-0.0748081288611753,0,0.930057878148577,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.292462670685184,0,0,0.0903619350884557,0,0,0,0,0,0,0,0,0,0,0,0.267510030809044,0,0,0,0,0,0.0896428461870063,0,0,0,0,0,0.0236372096343194,0.0602513522665345,0,0,0,0,0.112966222290741,0.0312380880203581,0,0,0.0878490625123032,0,0,0,0,0,-0.0115013085206322
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127367647718095,0,0,0,0,-0.153813981928476,0,0,0,0,0,0,0,0,0.336650940000809,0.060873614103785,0.0703878446896416,-0.00066196735273708,0,0,0,0,-0.0535880881296224,0,0.187650948593577,0,0,0.0567698046400847,0,0.127809447244197,0,0.182927501906724,0.0855654184668185,-1.73472347597681e-18,0,0.31829000591019,0,0,0,0
X388.HK.EQUITY,0,0.218310003956845,0,0,0.154508334487007,0,0,0.0845952094737726,0,0,0,0,0,0,0,0,0,0,0,0,0.0270211162358615,0,0,0.14502090579808,0.131112454850343,0,0,0,-0.109906257900965,0,0,0,0,0,0,0,0,0.265681083450195,0,0,0,-0.0197207668952924,0,0,-0.207122046656854,0.159841878085302,0,0,-0.0423953834531201,0,0,0.195096792121232,0
X601658.CH.Equity,0,0.0492132220284553,0.106712104386064,0.179888398094914,0,0,0,0,0,0,0,0,0,0,0,0,0.0747010996826314,0.0248487076428043,0,0.018030606982622,0,0,0,0,0,0,0.0828051827196547,0,0,0,0,0,0,0.15181509181736,0,0,0,0,0,0.0931123843601511,-0.0364295694592722,0,0,0,0,0,0,0.0305954576042395,0.0260665767257856,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.021680853835957,0,0,0,0,0.0428497985462209,0,0,0.429743857899468,0,0,0.00536124460203123,0,0,0,0.0687828452803113,0,0,0,0,0,0,0,0,0,0,0,0.0638650303454317,0,0,0,0,0,0,0.234444729330531,0,0,0,0,-0.0177548642136454,0,0,0.223933101569415,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.752755261723532,0,0,0.0772852367735435,0,0,0,-0.000466967315156427,-0.0558962146017826,0,0,0,0,0.0282528003205113,0,-0.0146490357019292,0,0,0,0,0.0330524438599508,0,0,0,8.67361737988404e-19,0,0,0.0755587515379742,0,0,0,0.00542070735126349,0,0,0,0,0,0,0,-0.0488075504416166,0,0
X601166.CH.EQUITY,0,0,0,0.0399859771714132,0,0,0.135028843655013,0,0,0,0,0,0,0,0.0143005009866944,0,0.0594593737162642,0,0,0,0,0.0550282479420353,0.388897203027364,0,0.0688056452986101,0,0,0,0,0,0,0,0,0.0567353147463091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234116187667051,0,0,0
X000002.CH.EQUITY,0,0,0,0.162449742771037,-0.225977426144902,0,0,0,0.36517348222859,0,0,0,0.354227681244584,0.173970596768577,0,0,0,0,0,0,0,0,0,0,0.0894566260464453,-0.0169689056826027,0,0,0,-0.206235655008737,0.114237096538209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365702261772659,0,0,0,0.0406395131509766,0.0134318558369722
X601328.CH.EQUITY,0.315267028090395,0,0,0.016008118030552,0,0.0158195686212541,0,0,0,0.00202757845458926,0,0.00680416989504412,0,0,0,0,0,0.111936665236722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16183810678481,0,0,0,0,0.0543547617958519,0,0,0,0,0,0.143341590052009,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.105622647215686,0,0,0,0.687186659159814,0,0,0,0,0,0,0,0.021782546239089,0,0,0,0,0,0,0,0,0,0,0,0.0676461965693179,0,0.106072926764631,0,0,-0.112219946291077,0,0,0,0,0,0.059030643694238,0,0.00808037844668033,0,0,0,0,0,0,0,0,0,-0.0270642077997207,0,-0.204360947554486,0,0
X600000.CH.EQUITY,0,0,0.0167060003539544,0,0,0.330467668859017,0,0,0,0,0,0,0,0,0,0,0.0997800148707385,0,0,0,0,0,0,0,0,0,0,0,0.0576115401682548,0,0,0,0,0.161580045417782,0,0,0,0,0,0,0,0.473092202984894,0,0,0,0,0,0,0.185013219677537,0,0,0,0
X601601.CH.EQUITY,0,0.305083030257613,0,-3.46944695195361e-18,0.292036455269721,0,0,0,0,0,0,0,0,0.0445737018097873,0,0,0,0,0,0.169300865219796,0,0,0,0,-0.000300785750644742,0.100573971464699,0,0,0,0,-0.0972677762509219,0,0,0,0.144941744467687,0.0537584894995369,0,0.0249762227304111,0,0,0,0,0,0,0.0696822404070756,0,0,0,0,0,-0.100101893754636,0,0
X601319.CH.EQUITY,0,0,0,0.161567522979928,0,0,0,0,0,0,0,0,0,0,0.0932228797413162,0,0.268273351387699,0,0.0751701981261721,0,0,0,0,0,0,-0.0275956451028035,0.0243123671930722,0,0,0,-0.0337061786546763,0,3.46944695195361e-18,0,0.0116264035425302,0,0,0,0,0,0,-0.0420850950404314,0,-0.0289621903635486,0.170367669167605,0,0,0.166112348674803,0,0,-0.0959871200284048,0,0
