,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0.0362785796204879,-1.73472347597681e-18,0.148643525102824,0,0,0.14851730985362,0,0,0,0.197333640812874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514492998895995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143712554934014,0,0,0,0.0334316082227375,0
X002142.CH.EQUITY,0.047014064761504,0,0,0,0,0.170757390532577,0,0.474105712365935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954768069988777,0,0,0,0,0,0.126585052349945,0.0435971831304897,0,0,0.00336459742402984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.12136598550951,0,0,0,0.167381529756763,0.166829930875708,0,0.20945763919549,0,0.0634637453718271,0,0,0.0208179194519919,0,0,0,0,0,0,0,0,0,0,0,0.178502827684934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319791036732434,0,0,0.0145036096120373,0,0.00522829647354422,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.587659545748373,0,0,0.143854974192061,0,0.0275327394014173,0,0,0,0.0396102686362234,0,0,0.0415662654918231,0,0,0,0,0.0819265445830059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434893002000342,0,0,0,0,0,0,0,0,0.0532483922861777,0,0
X600016.CH.EQUITY,0,0,0,0.116366783411762,0,0,0,0,0.141183276995266,3.46944695195361e-18,0.0069544762326228,0,0.25604264038658,0,0,0,0.220420010508352,0,0,0,0,0,0.0280704170759005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151287683497447,0,0
X600036.CH.EQUITY,0.406983714773445,0,0.192007864872666,0,0,0,0,0,0.110648070870529,0,0,0,0,0.0517920232598464,0,0,0,0,-0.039246784409013,-0.0343962139690318,-0.0649424087476891,0,0,0,0,-0.0752886455611422,0,0,0,0.0395175401409444,0,0,0,0,0.0822324104863872,0,0,0.0542888342522247,0.0934041875356746,0,0,0,0,0.0540871758811466,0,0.0884184008587977,0,0,0
X600919.CH.EQUITY,0,-8.67361737988404e-19,0,0.299070042460272,0,0,0,0,0,0.0718977447116164,0,0,0,0,0.0230194442964333,0,0.26571273632651,0,-0.0468575762946753,0,-0.0183562987918514,0,0,0,0,0,0,0,0,0,0,0,0,0.24184475006437,0,0,0,0.0114724105406973,0,0.0867833416426741,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0250556024856571,0,0,0.0567766036687352,0,0.181894788456722,0.192655696753255,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215974610742579,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00982634534352253,0,0,0,0,0,0.07744926606131,0,0,0,0,0,0,0,0,0.348284583385973,-0.127851678674277
X601166.CH.EQUITY,0,0.0744666180799795,0,0,0.267430794182869,0.146688785449773,0,0,0,0,0,0,0,0,0,0.158035559765043,0,0,0,0,0,-0.00124604561009857,0,0,0,-0.00866754006890125,0,0,0,0,0,0,0,0,0,0,0,0,0.0731086585767456,0,0,0,0.117545885851989,0.0074867535087074,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.103285565447011,0,0.166432306267165,0,0,0,0,0,0,0,0,0,0.0220129799343533,0.164786570231121,0,0,0,0,0,0,0,0.244197581576876,0,0.0384413204388002,0.0697232561180861,0,0,0,0,0,0,0,0,0,0.0272698233127725,0,0,0.0318308589428877,0,-1.73472347597681e-18,0.0308380659390388,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0.141692020259306,0,0,0,0,0,0,0.226032840016771,0,0,0,0,0,0,0,-0.0266199693415043,0,0,0,0,0,0,0,0.0626945529584425,0,-0.0619901802534094,0.192789677678306,0,0,0.349289967468332,0,0,0,0,0.106439104604016,0,-0.00290011413021756,0,0,0.0275162887261165,0,0
X601288.CH.EQUITY,0.0570916794330344,6.93889390390723e-18,0,0,0,0,0.0158249878876385,0.00415326457425073,0,0,0,0,0.129298081682402,0.253797159569122,0,0.0536700729931426,0.10973088481082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418578150143058,0,0.101419816458893,0.0445125073010227,0,0,0.170330392037447,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.030201511949439,0,0,0.0138005400679147,0,0,0.0464717655379983,0.175390512189662,0.140615489596289,0,0,0,0.0387656112655838,0,0,0.262705948574395,0,0,0.0374109444776343,0,0.0408365642837864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242694398456462,0,0,0,0,0,0,0,0,0.00154012988867872,0
X601398.CH.EQUITY,0.0140165191694892,0,0,0,0,0.0689050929528022,0,0,0,0,0,0.0783436187285993,0,0,0,0.514846921972498,0.084142984135829,0,0.0249509241800339,0,0.0413366883201456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803538933430415,0,0,0,0.00957840298863011,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.165068986838457,0,0,0,0,3.46944695195361e-18,0,0.386765585672389,0.0897149895369814,0,0,0,0,0,0,-0.0221561887874448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100698670834172,0,0,0,0,0,1.38777878078145e-17,0.187745452602816,0,0,-0.0558832737740489,0,0,0.0640243346790067
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0311767423442874,0,0.246382479196126,0.0301100956956348,0.437465334642645,0.163357056088368,0,0,0,0,0,0.0273802649168386,0,0.037826981339583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00815313515436891,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.104111322133016,0.175317006870612,0,0.150287342444755,0,0,0.026011427715798,0.131018099283987,0.1152797911794,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0302992414288101,0,0,0,0,0,0,0,0,0,0.00544810287544715,0,0,0,0,0,0.117127416681626,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.114083021217699,0.304511337184526,0,0,0,0,0,0,0.0663238473547179,0.229170381920768,0,0,0.0449689234695255,0.0154185154576439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295811265427591,0,0,0,0,0,0,0,0.0973567145049436,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.107181227887085,0,0,-0.197750604040929,0,-0.0714483783739332,0,0,0,0,0.147896762904121,0.0403406118059921,0.245661422640877,0.15693747248737,0,0,0,0,0,0.163296220644577,0,0,0,0.0831996653607269,0,0,0,0,0.231116909538752,0,-1.73472347597681e-18,0,0.226362047408923,0,0.0120915410500414,0,0.121242247848466,0,0.151468991363443,0
X2388.HK.EQUITY,0,0,-0.061411968742729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189451317398993,0,0.0966187994782047,0,0,-0.00014126913651444,0.134804942781796,0.0203234046518894,0,0,0,0,0,0,0.0173554121979214,0,0,0,0,0,0,0,0,0.0182666658544452,0,0,0,0.0215119927496993,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.11502049285445,0,0,0,0,0.154424277192591,0,0,0.345713932516406,0,0,0.201411128255256,0.236997056257202,0,-0.210337699859517,0,0,0,0,0,0,0,0.198797068663352,-0.959497753004736,0,-0.0680989370270868,0,0,0.566558551124145,0.0322298602479121,0,0,0,0,-0.123682704920073,-0.0378852564366869,0,0.131927429299155,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400524519611736,0,0,0,0,0,0,0.174228365759517,-0.153420963171459,0,0.0514963102282603,0,0,0.0277668022163436,-0.118662246901759,0,0,0,0.08791820764414,0,0,0,0,0,0,-0.0724098027071173,0.454878186270118,0,0,0.0221157109871548,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545050836396306,0,0.0495577668111756,0,0,-4.33680868994202e-19,0,0,0,-0.0366884349960952,-0.0389158136991934,0,0,0,0,0,0,0,0.376486323979411,-0.106098130449074,0,0,0,0,0,0.207919405708683,0.270606735812328,0,0.0372536803052216,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00138409222208648,0,0,0.0574361368661265,0.0109033799061108,0,0.462168370544039,0,0,0.154320734615999,0,0,0.0770105746866046,0,0,0.156581572448866,0.116607311112436,0,0.0240654449870173,-0.0594996905818934,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0.147014418679425,0.03156698253812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139816654855681,0,0,0,0.307737804176395,0,0,0,0.108313935327926,0,-4.33680868994202e-19,8.67361737988404e-19,0.254382342502477,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106969478437215,0.116447486319335,0.0303138292818945,0.391335726466201,0.238436656162617,0,0,0.148772651465287,0,0,0,0,-0.0393833225872654,0.154759734377915,0,0,0,-0.123625175404157,-0.051972920861452,0,-0.00236518988608421,3.46944695195361e-18,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,-0.0132120284165618,0,0,0,0,0,0,0.0190623696992199,0,0,0,0.0929896176131608,0,0,0,0,0,0,0,0,0.643337016308914,0,-0.120627098157,0,0,0,0,0,0.0637328932584483,0,0.101738274498018,0,0,-8.67361737988404e-19,0,0,0.00816718677415438,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.0506483597183984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161079090063067,0.143291864292095,0,0,0.248858065106845,0,0,0,0,0,0,0.0940366265462647,0.383754217260665,0.0515371785022235,0,0,0,0.0814856857517403,0,0,0,-0.00291442800954708,0,0,0,0.0227683294203077,0.070360914673424
X600061.CH.EQUITY,0,0,0,0,0,0,0,0,-0.312300743041678,0,0,0,0,0,0,0,0,0,0,0.053149196019023,0,0.00499060043269028,0,0,0,0,0,0,0,0.188219680382202,0.293793765223273,0.111589146903009,0.0870748144532505,0,0.152796299123203,0.204845263105652,0,0,0,0,-0.0807175232646624,0,0,0,0.0314011702949346,0,0.129343567030827,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,-0.0101946668741397,-0.0246977883724685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109953741905908,0,0.121616979335216,0,0,0.362743325024548,0.189945303900668,0,0,0,0,0,0,0.0145852250402072,0,0,0.0802176776129229,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,-0.00199774598912747,0,0,0,0,0.226998592335631,0,0,0,0,0.20535767554813,0,0,0,0,0.210948030630693,0,0,0.207105095832711,0,0,0,0,0,0,0,0,0,0,0.0016386177953954,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193129937597924,0,0,0,0,0,0.26928217522936,0.0304582106217857,0,0.362897759375425,0,0.0712664075481486,0.115802702731374,0,0,0.195383138718744,0,0.0079998583409058,0,0,0,-0.03565863974298,0,0,0,0,-0.0378696556440535,0,0,0,0
X601066.CH.EQUITY,0,0,0.00747261703577776,0,0,0,0,0.0363852718684513,0,0,0,0,0,0,0,0,0,0,0.0851652081725957,0.154736159840831,-0.0556921686950986,-0.164697837204067,-0.0948764464009956,0,0,0,0.378577809389958,-6.93889390390723e-18,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.341554057691028,0,0,0,0,0.0500247907827593,0,-0.188504033217734,0,0.171321617649339
X601211.CH.EQUITY,0,0.0191830663293273,0,0,0,0,0.0165307948228913,0,-0.00969677373724536,0,0,0,0,0.0589826890660883,0,0,0,0,0,0,0,0,0,0.325157615275181,0,0.109787882540839,0,-6.93889390390723e-18,0,0.111149612187379,0,0.343623296583849,0,0,0,0.036123020180213,0,0,0,0.0227677691237027,0,0.102728901183005,0,0,0,0,0,0,0.012496647180102
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0519652930980776,0.0215123878317996,0,0,3.46944695195361e-18,0,0.075960390775685,0.0457672847550109,0,0,0,0.0094002416380717,0,0,0,0.458290473531125,0,0,0,0.23182159026576,0,0,0,0,0.0765703928885229,0,0,0,0,0,0.0272838836599943,0.0167726015004414,0,0,1.0842021724855e-19,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0182732484938932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166173085519031,0.0100178462040457,0.149645929600176,0,0.0916279620979441,0.102547280829162,0.069894875301551,0,0,0.0965894402055848,0,0,0,0,0,0,0,0,0,0,0,0,0.128669601308804,0,0
X601901.CH.EQUITY,-0.614764293612414,0.122542707660406,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0560265335319055,0,0,0,0,0.071271758089189,0,0,0,0,0,0,0.382752783119291,0.0257260611477876,0.182881609312985,0,0,0,0,0.0405759836857482,0,0,0,0,0.206598005540716,0,0,0,0,0,0.340799864520648,0,-0.0375318105274419,0,0,0,0,0
X388.HK.EQUITY,0,-0.0871395161092801,0,0,0,0.0837346810790004,0,0,0.00148734815632767,0.048093751525149,0,0,0,-2.77555756156289e-17,0,0,0,0,0.170361034382201,0,0,0,0,0,0,0,0.0731531089750332,0,0,0,0,0,-0.104023659805565,0,0,0,0,0,0,0,0,0.136841055326018,0.205018850865698,0.0281948337826605,0,0,0.158657137154055,0.0690148876869013,0
X601318.CH.EQUITY,0.0850637935293939,0,0,0,0,0.0249327905793866,0,0,0,0,0.21635780793029,0,0.192738812932899,0,0.101146439461369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250342582734955,0,0,0,0,0,0,0,0,0,0.227458517612544,0,0,0,0.0231096092448761,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0.0561723919907951,0.295635001609326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252353352790706,0,0,0,0.702178578144067,0,0,0.0544131316701999,0,0,-0.0908701820472414,0,0,0,0,-0.275438396867002,0,0,0,0,0
