,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.231566928059836,0,0.0883161305003001,0,0,0,0.0674675838620828,0,0,0,0,0,0,0,0,0.116494014359816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661000977004688,0,0,0,0,0,0.00691209255918461,0.10911528789603,0,0.0300322474957181,0,0.148402197028912,0,0,0,0,0
X002142.CH.EQUITY,0.0103997596046027,0,0,0.0928178653001907,0,0,0,0.429236380704266,0,0,0,0,0,0,0,0.0711780995291988,0,0,0,0,0,0.0096255034902869,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.244255052192882,0,0,0,0,0,0,0.00337442504017339,0,0.120864658821761,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.188582334481122,-3.46944695195361e-18,0,0.210413573775014,0,0.135982927070406,0,0,0,0,0,0,0,0,0.0496405790415196,0.0346082902233887,0,0,0,0.12256726089402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010971008144179,0,0,0,0,0,0.0559747733949936,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.213754092926194,0,0,0,0,0,0,0.0363710033331483,0.016889525393267,0,0,0.120771684873475,0.33787597424695,0,0,0,0,-0.0551885972645364,-0.0141448470229344,-0.0886632726257376,0,0,0,0,0.0608328017743459,0,0,0,0.338223115353036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.039655202250318,0.0234708684654546,0.126930743386664,0,0,0,0,0.157593942263033,0.132593510518069,0.168570255194596,0,0.113042437775447,0,0.108335890093053,0,0,0,0,0,0,0,0,0.00927951802815449,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104144817072696,-3.46944695195361e-18,0,0,0,0,-0.0227866355268152
X600036.CH.EQUITY,0.793975658035651,0,0,0.148592781352557,0,0,0,0,0,0,0,0,0,0,0.0757778926532195,0,0,0,-0.037697553998377,-0.0159930784541761,-0.0775100788625879,0,0,0,0.0796983902020876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878297205604871,0.0412244622610984,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.340582831226632,0,0,0,0,0.244210195147629,0,0,0,0,0,0,0.0081295589956084,0,0,0,0,0,0,0,0,0,0,0,0,0.142242886666198,0,0.259674443327383,0,0,0,0.023288721423409,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.402578830319233,0,0,0,0,0,0.217981305821782,0,0.161549283615908,0,0,0,0,0,0,0,-0.074473053458247,0,-0.034736334336424,0.181850038227867,0,-0.124320932506009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525958181416759,0,0,0.0258354073966593,0,0,0,0,0,0,0,0.223773532857715,0.0904970869911414
X601166.CH.EQUITY,0.0183631051198272,0,0.228151169035103,0,0.0869081671535619,0.13287320246736,0,0.115769394112895,0,0,0,0.0363963408581947,0.132895916990531,0,0,0.0990125960866491,0,0,0,0,0,0,0,0.0188412286017821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737060168798358,0,-0.0160367779308321,0,0,0,0,0,0.0571798919534282
X601169.CH.EQUITY,0,0,0,0.178284212728814,0,0.175234546313806,0,0,0,0,0.269943086101754,0.187664833717318,0.0810394516756014,0,0,0,0.00567177462148045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573875790572265,0,0,0.00448106005423356,0,0
X601229.CH.EQUITY,0,0,0.332159584533084,0.163202944275979,0,0,0,0,0,0,0,0,0.0917577837622526,0.154112470436115,0,0,0.0691616093309896,0,0,0,0,0,0,0.0135340908938346,0,0,0,0,0,0,0,0,0.123833282818339,0,0.0376138648613361,0,0,8.67361737988404e-19,0,0.00598673872773348,0,0,0.0203123058841649,0,0,0,0,0,0
X601288.CH.EQUITY,0.215713685719269,0,0,0,0,0,0,0,0,0,0,0,0.0068755141940248,0.120012997719258,0.258706428907191,0.282106047252248,0,0,0,0,-0.0219128758302378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594152303295053,0.100890978812518,0,0.0149751547183019,0,0,0,0,0,0,0,-0.0273264836717803,0
X601328.CH.EQUITY,0,0,0.192874452548783,0,0,0.0864829940193473,0,0,0,0,0.194949433490423,0,0,0,0.0621219314451227,0.219092790161374,0,0.267554816416561,0,0,0,0.0197016883750935,0,0.01841071419853,0.013611206073497,0,0,0,0,0,0,0,0,-0.0254843663171932,0,0,0,0,0,0.0230160305137443,0,0.00394328699422077,0,0,0,0.0712140505268423,0,-0.0364678715638621,0
