,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,-5.42101086242752e-20,0.0562379766998002,0,0.0109662994165121,0.186669786320604,0.207390162523209,0.019998840479279,0,0,0,0,0,0,0,0,0,0,0.0978243494519472,0,0,0,0.00328813791919479,0,0,0,0.196402264118492,0,0.0363670449419593,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.093296798929901,0,0
X002142.CH.EQUITY,0.0331109345550595,0,0,0,0.0309881528869919,0.536658577188442,0.0338345076246535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263115067920787,0.154544252654309,0.147143030179559,-0.303071805653907,0,0,0.114160620749346,0,0,0,0,0,0,0,0,0.0581369127183822,0,0,0,0.0860270170184679,0,0,0.412125740445251,0,0,-0.250679325051459,0,0,0,0
X600000.CH.EQUITY,1.38777878078145e-17,0,0,0.288569626056218,0,0.087930166666663,0,0,0,0,0,0.0679390604382969,0,0,0,0,0.378675445971008,0,0,0.20706997804067,0,0,0,0,0,0,-1.73472347597681e-18,0.0792766766506536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118073850339883,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.504196861422788,0,0,0,-1.38777878078145e-17,0.0742473471968543,0,0,0,0,0.213076930085595,0,-0.015132541731325,-0.0500983580793616,0,0,0.226510410199463,0,0,0.063522602083607,0,0,0,0,0,0,-0.133913268908196,0,0,0,-0.0365519443541595,0,0,0,0,0,0,0,0,0,0,0,0.0719551168104075,0,-0.0353960951246203
X600016.CH.EQUITY,0,0.2340500266583,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0991184931199159,0,-0.051657590019076,-0.0480902112148383,0.700651152917365,0,0,0,0,0,0,0,0.0593200716763275,0,0,0,0,0,0,0,0.0501773490094462,0,0,0,0,0,0,0,-0.242865324473481,0,0,0
X600036.CH.EQUITY,0.0291148687882135,0.104321317509965,0.134598563538655,0,0,0,0,0,0,0.0103335490173409,0.360640737801265,0,0,0,0,0,0,0,0,0.0782689833628912,0.0600853564181951,0,0.00103008773032873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336952624754245,0,0,0,0,0,0.0337803172286803,0,0.0437429095665311,0
X601009.CH.EQUITY,0,0,0,0.810988956788597,0,0.0773629579751218,0,-0.105130236699662,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642602069944049,0,0,0,0,0.0773198608146291,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168868690080301,0,0,0.11366841419442,0,0,0.0582009766067912,-0.00633723887078784,-0.015778480586207,0,0
X601166.CH.EQUITY,0,0,0.0506487486525728,0,0.0753165571300615,0.15263485998586,0,0,0.340852536565763,0,0.01176217395029,0,0,0,0,0.259894654036147,0.00137180130198836,0.0572280709418401,0,0,0,0.00989066754207997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531766343398669,0,0.0281778437843936,0,0,0,0,0,0,0.0340043630790398,0,0,0,0
X601169.CH.EQUITY,0,-0.0200222512061688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74872186703003,0.112698245156069,0,0,0,0,0,-0.0290165915233523,0,0,0,0.0267276023350047,0.0127964866063085,0,0,0,-0.044188095139731,0,0,0.058250123091148,0,0,0,0,0,0.000263711822216555,0,0,0,0,0,0.070594201738113,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.0805034624339703,0,0,0,0,0,0,0.764893173053841,0,-8.67361737988404e-19,0,0,0,0,0,0.262334994944215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347249302085312,0,-0.0930892511840329,-0.0752889178651363,-0.09741649160179,0,0,0,0,0,-0.0659963266773754,0,0,-0.146734459178763,-0.0617754941808209,0.137012001958836
