,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0.272620829274326,0,0,0,0.0681379333634028,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.212887267968657,0,0,0,0,0,0,0,0.0232541935245633,0,0,0,0,-0.0333666356800146,0,0,0,0,0,0,0,0.319413334189854,0,0,0.0603567484397633,0,0.0413418654172695,0,0
X002142.CH.EQUITY,0.146240256273772,0,0,0,6.93889390390723e-18,0,0.0838947727208305,0,0,0.127269253812601,0,0,0,0,0,0.0960188903906982,0,0.0627527515980243,0,0.0673465519440594,0,0,0,0,0,0,-0.0368656307770027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891766158267517,0,0.0197710150500227,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.193142415775206,0,0.0863298263986457,0,0,0,0,0,0.131814088819917,0,0.221773893311246,0,0,0.10379066633502,0,0.0588056626404615,0,0,0,0,0,0,0,0.0317826579093024,0.122371103933472,0,0,0,0,0,0,0,0,0,0,0.0769487892133893,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.207875812666242,0,0,0,0,0,0,0,0.260446729395111,-8.67361737988404e-19,0,0.0846459618284019,0,0,0,0,0.104836226753199,0,0.00911739826334942,0,0,0,0.396142848828521,0,0,0,0.0467112181428658,0,0,0,-0.128467428309409,0,0,0,-0.0353751395055212,0,0,0,0,0,0,0,0,0,-0.000248915511559065,0,0,-0.0541319112882789,-0.0594148356946025
X600016.CH.EQUITY,0,0,0.0359259574082252,0.224376322228406,0,0,0,0,0,0,0,0,0,0,0.126919507022931,0.0391763342258265,0,0.238740287511007,0,0,0.112058451548077,0,0,0.130765278436553,0,0,0,0,0,0,0.0415614007879438,0,0.0281891866554363,0,0,0,0,0,0,0.125128316068472,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.157639321909513,0.403677934830832,0,0,0,0,0,0,0,0.0324306257377538,0,0,0,0,0,0,0.0570788178818195,0.0918935925594245,0,0,0,8.67361737988404e-19,0,0,0,0,0.168234257026928,0,0,0,0.150637043035188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497187037285947,0,0,0.0201862672426973,0.0132983622738688
X600919.CH.EQUITY,0,0.017173257191626,0,0,0,0,0,0,0.144068882928175,0,0,0,0,0.179908602399085,0,0,0,0,0,0,0.205858274528019,0.0780644296140491,0,0,0,0,0,0,0,0,-0.00244519394385382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024617007579647,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.331750107511997,0,0,0,0,0.189799331901637,0,0,0,0,0,0,0,0,0,0,0,0.0403448594219114,0,0,-0.0210140549127883,0,0,0,0,0,0.0563961196913233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239637914208709
X601009.CH.EQUITY,0,0,0,0,0,0,0.341685527341909,0.175815510942482,0,0.174343399303043,0,0,0,0,0,0,0,0,0,0.0371053493718488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398477607865252,0.0149392278666122,0.159637445198121,0,-1.73472347597681e-18,0,0,0,0.105385445688537,-0.192269944924534
X601166.CH.EQUITY,0,0.0711988695049408,0,0,0,0.105326087954201,0,0,0.160416133248861,0,0,0,0.217328440361411,1.73472347597681e-18,0,0,0,0,0,0.146536436632446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391438843946808,-1.73472347597681e-18,0,0,0,0,0,0.0137754302117546
