,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.152192335573246,0.0324117995900807,0,0,0.120308292477353,0,0,0.0650933115370729,0,0,0,0,0,0.24872310309207,0,0,0.105645782972449,0,0,0,0,0,0,0,0,0,0,0,0,0.13494545789011,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.102907317347407,0,0.11601731998661,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.538466563703415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-2.16840434497101e-19,0,0,-0.0442958830181409,-0.204130664670251,0,0,0,0,0,0,0,-0.0297008983585979,0,0,0,-0.240363454631608,0.0716152752283338,0.364191720864474,0,0.438987196307399,0,0.0532819196999934,-0.0412038050132824,-0.0381059052306207,-0.163809329098351,0,-0.0879333914573667
X600000.CH.EQUITY,0.0226056307950574,0,0,0.359233225092189,0,0,0,0,0,0.229268693076327,0.0299728326003164,0,0.158721817267862,0,0,0,0,0.0411730072879935,0,0,0,0,0,0.0905715684241919,0,0,0.0587420153651037,0,0.0617695857862582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.376183451900994,0,0,0,0.0226509642409335,0.12769338615982,0,0,0,0,0,0,0,0.0514025026571698,0,0.112052411239594,0,0.0592517752006394,0,0.0448843861840318,0,0,0,0,0,0,0,0,0.135351358344599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120037867555684,0.0121140123068117,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0681838632230968,0.0596688307615586,0,0,0.230381764923143,0,0,0,0,6.93889390390723e-18,0.483858377391711,0,0,0.0728635539452719,0,0,0,0.0764258773583369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.169753276917944,0.0489950115138887,0,0,0,0,0,0,0.310655923796971,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0162795730066054,0,0,0,0,0,0.105269658213649,0,0,0,0,0,0,0,0,0,0,0.0436918757434984,0,0.0937414619041575,0,0,0,0,0,0,0,0,0.163303838536181,0,0,0,0
X600919.CH.EQUITY,0,0,0.0435237603896096,0,0,0,0,0,0.0869266226240386,0,0,0,0.505875884759406,0,0,0.129299699803085,0,0,0,0,0,0,0,0,0,0,0,0.150520461802876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.14916610867329,0,0,0,0,0.00479565477438229,0.326397578384507,0.0809341672543748,0.0216493059039161,0,0,0.226142480500037,0,0,0,0,0,0,0,0,0.00974400120737944,0,0.0208872395156312,0,0,0,0.0518869694175736,0,0,0,0,0,0,0,0,0,0,0.103763061075422,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.334762553475365,0,0.343209631286431,0,-6.93889390390723e-18,0.00273431995057619,0,0,0,0.155371839917011,0.0657175668121041,0,0,0,0,0,0,0,0,0,0,0,0.0507336039076932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650558246397153,0
X601169.CH.EQUITY,0.00980014493972083,0,0.15263000461549,0.099452549110329,0,0,0,0,0,0,0,0,0.340088064324994,0.151239275435562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136079447252889,0,0,0,0.0999041416955387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0823104006674382,0,0,0,0.019508695665457,0.408965461600847,0,0,0,0,0,0,0.157531169408888,0,0,0.0167446917417998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253299931763381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0192630397139939,0,0,0.37233738700702,0,0.0518492088542456,0.437116503223114,0,0,0,0,0,0,0,0.00784426987950386,0,0.0248391523224487,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244391347656488,0.0142335146846871,0,0,0,0,0,0,0.0911238982761091,0,0,0
X601328.CH.EQUITY,0,0,0.665533374521813,0,0.046246891576546,0,0,0,0,0,0.228687696438275,0,0,0,0,0,0,0,0,0,0,0.0274872422771086,0,0,0,0,0,0,0,0,0,0.000488622204399576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.177594104372866,-6.93889390390723e-18,0,0,0,0.342545768109723,0,0,0,0,0,0,0,0,0,0,0.015703078863619,0,3.46539052413293e-05,-3.46944695195361e-18,0.0770340830701146,0.0692232877158432,0,0,0,0,0,0,0,0,0,0,0,0,0.0664574875640286,0,0,0,0,0.155185775882382,0,0,0,0,0
X601818.CH.EQUITY,0.206834765466519,0,0.253017902953613,0,1.38777878078145e-17,0,0,0.325701585725415,0,0,0,0,0,0,0,0,0,0.0756747367183697,0,0,0,0,0,0,0,0,0,0.0944802225545352,0,0,0,0.0250192915424922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193998258843267,0,0.014289712005314
X601939.CH.EQUITY,0,0.0701237736103926,0.43653101411085,0,0,0,0,0,0,0,0,0.161063246580089,0,0.259487369407428,0,0,0.00454913088614009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,1.73472347597681e-18,0.13616007713426,0,0,0,0,0.0816260915675799,0,0,0,0,0.187490078662068,0,0.282274413612961,0,0.0203980607015036,0,0,0,0,0.1646266938051,0,0,0,0,0,0,0,0,0,0,0,0,0.141628792515596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.211915664404896,0,0,0,0,0,0,0,0,0.183634033468873,0,0.152803510433541,0.06357332492594,0.135380899444701,0,0,0.189922631186316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104784160547954,0,0.0383146602626193,0,0,0,-0.0985477603269173,0,0,0,0.0877641452275559,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.310096622338139,6.93889390390723e-18,0,0.0673362290824025,0.799260640138407,0,0,0.143673576557226,0,0,0,0,0,0,0,0,0.273131539889029,0,0,0,0,0,0,-0.207809979609631,-0.159736061021579,0,-0.629405351499066,0,0,0,0,0,0,0,0,0,0.168441874758523,-0.212884498294608,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0.0361542205790404,0,0.148363727734139,0,-0.259375029045015,0,0,0,0,0,0,0,-0.0871849637351132,0,0,0,0.803590738403473,0.0564588598813609,0,0,0.0903878252964825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646460045315505,0,0,0,0,0,0,0,0,0,0,0,0.0889395339728385,0,0,0
