,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.234752478452151,0,0,0,1.73472347597681e-18,0,0,0.108644017333507,0,0.237407224121998,0,0,0,0,0,0,0,0,0.127062846147355,0,-0.0893549770425897,0,0,0,0.275633722503893,0,0.0201541834405565,0,0,-4.83875723793752e-05,0,0,0.183593505274009,0.210774184405126,0,0,-0.280093858067869,0.0014949236518116,0,0,0,0,0,0,0,-0.0318887120440805,0,0,0
X002142.CH.EQUITY,0.1904778415632,0,0,0,0,0.097916474948149,0,0.181650181841145,0.0798469722379245,0,0,0,0,0,0,0,0,-0.11864138695264,-0.105678203035857,0,0,0,0,0,0,0,-0.127060093789056,0,0,0,0,0.179078177342131,0,0,-0.107642819653408,0,0,0.0287535435448736,0,0,0.185259123582724,0,0.0404278685165525,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0622861346281136,0,0,0,0.054447703812785,0.129227250138722,0,0,0,0,0,0,0.398101343516402,0,0.195846499429077,0,0,0,0,0.0652365856039389,0,0,0,0,0,0.251644878861026,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196397433556162,0,0,0,-0.0493727923860906,0,-0.0188752555252746,0.0202114693540615,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.191094815385662,0.0143543044268398,0,0,0,0.362865413515655,0,0,0.0566153725155198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12574119486033,0.0484882759746956,0,0,0,0,0,0,0,0.0937532348986026,0,0,0,0.0235584059877445,0,0,0
X600016.CH.EQUITY,0,0.0175438151896543,0,0.0355121532451773,0,0,0,0,0,0,0.172932922301782,0,0.320890235520239,0,0,0,0,0,0,0,0,0,0,0,0,0.0664134580483632,0,0,0.142563879468258,0,0,0,0,0,0.296912196830252,0,0,0,0.0752618425787458,-0.0411226679422316,0,0,6.93889390390723e-18,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0328613449082497,0.12973592216662,0.401171860056339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580176648650973,0,0,-0.0563325799021771,0,0,0,0,0,0,0,0.037107946883874,0,0.00176093035163737,0.0387876435738626,0,0,0.157527460954006,0,0.0805540927998808,0.212151229390918,0,0.0526591949416348,0,0.0270556095443701,0,0
X600919.CH.EQUITY,0,0,0,0,0.226221634763592,0,0,0.0340432596072882,0,0.196836341028849,0,0,0.0596357977787161,0,0,0,0,0,0,-0.0398328093117644,0,0.0278911452064634,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225419224227613,0,0,0,0,0
X601009.CH.EQUITY,0.247280398670633,0,0,0.158014832955975,0,0,0,0,0,0,0.0201380466307752,0.233193934841602,0,0.00310658751052477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770290360226678,0,0,-6.93889390390723e-18,3.46944695195361e-18,0.105487347854739,0,0,0,0,0,0,0,0,0,0,0,0,0.147390356393315,0,0,0
X601166.CH.EQUITY,0.186617820645603,0,0,0,0,0.146311383674094,0,0,0,0,0,0,0,0,0,0,0.15244704011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170389131518996,0,0,0,0,0,0,0,0.0081764437950475,0,0,0,0.0944552791405508,0.477114985977745,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0231766079397205,0.0704304030401797,0.206674996438543,0.452218713880997,0,0,0,0,0,0,0,0,0.263807970978166,-0.0288573822741418,0.0623221994771317,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0879350649866319,0,0,0,0,0,0,0,0,0,0,0.00612569765679309,0,0,0.0917259173981763,0,0,0,0,0,0,0,0.0758570767409937,0
