,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.304027920968584,0,0,0,0,0,0,0,0,0.216633933674038,0,0,0,0,0,0,0,0,0.0214591847876826,0,0,0,0,0,0.24457239304982,0.0247383283416211,0,0,0,0,0,0,0.0867290696043973,0.278237768184868,0,0,-0.21086978532577,0.0700931237842488,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.189572067448223,0,0,0,0,0.0974954065203867,0,0.180042807692458,0.0796922218184631,0,0,0,0,0,0,0,0,-0.117659976168673,-0.105384800211848,0,0,0,0,0,0,0,-0.126213504733928,0,0,0,0,0.176602573167266,0,0,-0.106862631496531,0,0,0.0283631647371382,0,0,0.184485611205785,0,0.0401461776330615,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0622393803181249,0,0,0,0.0543772590076246,0.129191016373087,0,0,0,0,0,0,0.396414139983693,0,0.195528476170787,0,0,0,0,0.0652756862391446,0,0,0,0,0,0.257567928093621,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196985235135092,0,0,0,-0.0493294137678514,0,-0.0188142875568505,0.0201707046446455,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.26217333259408,0.00928702122129042,0,0,0,0.382941972486616,0,0,0.0140413764524634,0.0104553941852753,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0694091780871995,0,0.10372763526788,0,0,0,0,0,0,0,0.0528571205634909,0,0,0,0.0704405454857099,0,0,0
X600016.CH.EQUITY,0,0.0174611336973414,0,0,0,0,0,0,0,0,0.178227487179395,0,0.338747361565547,0,0,0,0,0,0,0,0,0,0,0,0,0.0677584388385249,0,0,0.128201199894809,8.67361737988404e-19,0,0,0,0,0.313830303088768,0,0,0,0.0828948254169483,-0.0304010282584749,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.101471747100611,0.197646514458765,0.157360528296148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106287663488223,0,0,0,0,0,0.111108278426365,0,0.035815588238266,0.248142204626826,0,0,0,0.0393343044610356,0,0.0457510991352987
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.305530455638546,0.0183669241568238,0,0,4.33680868994202e-19,0,0.187614501802653,0,0.055592932353907,0,0,0,0,0,0,0,0,0,0,0.0112696949354705,0,0,0,0,0,0,0,0,0,0,0,0,0.104171477380851,0,0,0.130546031165875,0,0,0,0,0
X601009.CH.EQUITY,0.305723115336717,0,0,0.0440329142674513,0,0,0.0705793664881394,0,0,0,0.0962883090962074,0.0541262523065872,0,0.133371539497141,0,0,0,0,0,0,0.0938684702452977,0,0,0,0,0,0,0,0,0,0,0.0290182601800523,0,0.230835276857155,0,0,0,0,0,0,0,0,0,0,0,0,0.119451870678438,0,0,0
X601166.CH.EQUITY,0.0427552214387528,0.20060973784979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293150981524646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245377234044404,0,0,0,0,0,0,0,0.0581041319749411,0,0,0,0.187559186503259,0.472720889570502,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0232026108699615,0.07084781399198,0.207059250286265,0.452783404187549,0,0,0,0,0,0,0,0,0.263189098462733,-0.0287442102367133,0.0623510314540305,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0878649856534322,0,0,0,0,0,0,0,0,0,0,0.00607868256922293,0,0,0.0918919476655096,0,0,0,0,0,0,0,0.0759836752405512,0
