,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2890.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.182819279149556,0,0,0,0,0,0,0.025319878672879,0,0,0.0824956707064567,0,0,0,0,0,0.123160676950324,0,0,0,0,0,0,0,0.105616530161212,0,0,0,0,0,0,0,0,0,0.0330095692615506,0,0.221485767980365,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.116350119214925,0,0,0,0,0.100403701798721,-0.0476912950706057,0.0322840899495972,0.442792008908979,0,0.349729478654972,0,-0.0125660131910039,0,0,0,-0.0207722255663898,0,0,0,0,0,0,0,-0.169185876846504,0,0,0,0,0,-0.0153644787606461,0,0,0,0,0.0546899235902139,0,0,0,0,0,0,0,0,-0.094876827992866,0,0,0,0,0,0
X600000.CH.EQUITY,0,-0.0139050914982384,0,0,0,0,0,0.00381229274217918,0.11418516416013,0.0617598135283339,-0.0989735362726149,0,0,-0.0729820702292483,0,0,0.422221368309781,0,0,0,0.414196007503044,-0.121415808383193,0.0998075544628226,0,0,0,0,0,-0.119028345429771,0,0,0.0929104216731639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105580777769948
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0770397895494701,0.158454690531049,0,0.455044651588109,0.0646251573642199,0,0.222390373442917,0,0,0,0,0,0,0,0,-0.0114337240534728,0.0704959059945221,0.0668802644464067,-0.0699718364025659,-0.134824642090094,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0830107528177273,0.139001450316701,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.19699470832729,0,0,0,-0.640324721610902,0.15771818405623,0,0,0,0,0,-0.760676103586491,0.633693578482112,0,0,-3.46944695195361e-18,-0.160302898657461,0,0,0,0.419155823502313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127800411811254,-0.30657790906274,0,0,0,0,-0.0990874221020059,0,0,0,0,-0.156709458186125
X600036.CH.EQUITY,0.137451098846086,0,0,0,0,0,0,0,0,0.122126255230782,0,0,0,-0.0387106940446178,0,0,0,0.0967101792799162,0.104014236431417,0,0,0,0,0.0541563399545415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319331814079147,0.185436959451644,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,-0.169376489264513,0,0,0,0.204279093793155,0,0,0.120888554917382,0.156819853019406,0,0,0,0,0.260001033229772,0,0,0,0,0.0704391558260833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910004945001835,0,0.1758405369021,0,0,0,0,0,0,0,0,-0.0969887877660738
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,-0.026379518529357,0,0,0,0,0,0,0,0,0.530772374342434,0,-0.10782979296267,0,0,0,0,0,0,0,-0.00819248823592561,-0.197050285171031,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0116245981509043,0,0,0,0,0,0,0,0,0,0,0,-0.14672829884314
X601009.CH.EQUITY,0.0764860102905694,0.0777891771419768,0,0,0,0,0,0.0103307994485115,0,0,0,0.207828495426754,0,0,0,0,0,0,0,0,0.436643057146032,0,0,0,0.00111992484560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316833104740774,-0.00503245576789494,0.165509378929808
X601166.CH.EQUITY,0.294055520753391,0,0.110275822963786,0,0,0.164949246498096,0,0,0,0,0.122875476028999,0.306743219898349,0,0,0,0.0944878568461562,0.0482678927363637,0,0,0,0,0.117041893727849,0,0,0,0,0,0,0,0,-0.121552234516112,0,0,0,0,0,0,0,0,0,0,0,0,0.0699956178529061,0,0,-0.00535064680973293,0,0,0,0
X601169.CH.EQUITY,0,0.13128090502404,0,0,0,0,0.28157853660205,0,0,0,0,0,0,0.20303556690661,0.136688743829595,0,0,0,0,0,0.0509422606448821,0.145098110947359,-0.0351612678560751,0,0,0,0,0,0,0,0.181512780708418,0,0,0.0482468178312035,0,0,0,0,0,0,0,0.126822237629289,0,0,0.373036645204894,0,0,0,0,0,0
X601229.CH.EQUITY,0.0114699241344631,0,0,0,0,0,0,0,0.30093170230423,0.158975567898607,0,0,0,0,0.0817352170827204,0,0,0,0,0,0,0,0.23365346897688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302668903751339,0,0,0,0,0,0,0,0,0,0,0,0.0123843825591044
X601288.CH.EQUITY,0,0,0,0,0,0,0.0749002953398271,0,0,0.00692905847649937,0.153746855893615,0,0,0,0.203110106343894,0,0,0,0,0,0,0.0191576195074111,0,0.249703461053609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,-0.0826362246017923,0,0.104858791571488,0,0.0855202618523419,0,0.0491806841002471,-1.38777878078145e-17,0,0,0.252355192213232,0,0,0,0,0,0,0,0,0,0.283118937822443,0.0258805125250656,0,0,0,0,0,0,0,0.0492317702126988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205060956652875,0,0,0,0,0
X601398.CH.EQUITY,0,0.0562578404498444,-4.33680868994202e-19,-0.0287551988234388,0,0,0,0,0,0,0.066438008445693,0,0.0179137668615899,0,0,0.0537939294033953,0,0.047535252643278,0.517474122894781,0,0,0,0,0.0942876543728262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.295442458835011,0,-0.182315932327866,0,0.101254556663656,0,0,0,0,0,0,0,0.166336715261404,0.142147930861189,-0.0589525734923216,0,0,0,0.105297433596495,0,0,0,0.0348308591851168,0,0,0,0,0,0,-0.396862295038207,1.07428908977245,0,0,0,-0.181335924253339,0,0,0,0,0,0,0
