,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.263992236995215,0.27740974087322,0,-1.38777878078145e-17,0,0,0.191030454791543,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103241022134011,0,0,0,0,0,0,0,0,0.108967914080216,0,0,0,0,0,0,0.071221213227667,0,0,0,0,0.0892155584746075,0,0,0,0,0
X002142.CH.EQUITY,0.298800904192361,0,0,0.0141829221450017,0,0,0,0,0,0,0,0,0,0,0,0,0.0471446540165062,0,0.124414235885109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218406648968156,0,0,0,0,0.134857077395283,0,0,3.46944695195361e-18,-0.100732485143382
X600000.CH.EQUITY,0,0,0,0.0811068596804032,0.242324664018005,0,0.166226754774602,0,0,0.0741714062533932,0.114839018345376,0,0.034186579317175,0,0,0,1.38777878078145e-17,0.116914372739656,0,0.0470868483204137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0622629284619529,0.110165071478871,0,0,0.12712397564442,0.0524668363473667,0,0,0.202994695366752,0,0,0.0564873487453221,0,0.0508511014639545,4.33680868994202e-19,0,0,0,0.0868987328788765,0,0,0,0,0.260796243902127,0,0,0,0,0,0,0.0356434848356106,0.0814880861765684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106065242562941,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.243097108939294,0,0.0794487275717493,0.404328787271111,0,0,0,0.1799840714745,0,0,0.090045850977469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0790145826354684,0,0,0,0,0,0,0.285162196966564,0,0,0,0,0,0,0,0,0,0.0412180314797269,0,0.00509024269691411,0,0.0368117507022105,0.183927806478951,0,0,0,0,0,0,0,0,0,0.11400040070357,0,0,0,0.0819870771210228,0,0.00334446696309207,0,0.0697412385599075,0,0,0,0,0.0510428012360005,0.108324186496313,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.326674016493772,0,0,0.41803562655042,0,0,0,0,0,0,0,0,0,0,0.0216732934943499,0.0436678224882831,0,0,0,0,0,0,0.0720473578813949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412559761738875,0,0,0,0,0.0191327265592403,0,0
X601009.CH.EQUITY,0.208875377596334,0,0.106432047156208,0,0.146157128218577,0,3.46944695195361e-18,0,0.0259967896630047,0,0.0612405833449788,0.0860366196578511,0,0,0.0166947613991022,0,-3.46944695195361e-18,0,0,0.20120108888123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106334154314692,0,0,0,0,0,0,0,0,0,0,0.0733269165610018,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0373019677497699,0,0,0.191344314632361,0,0.28998794977355,0,0,0,0,0,0,0.254689684913013,0.169232509747578,0,0,0,0,0,0,0,0.0680055193911518,0.0235463581215389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640472736485563
X601169.CH.EQUITY,0,0,0,0.048716721141677,0,0,0,0.0549272309341611,0,0,0.362887769912342,0,0.070604419338696,0,0,0,0,0.254615712474876,0,0,0,0,0,0,0,0,0.0783093369215936,0,0,0,0,0,0,0,0.0273630985786806,0,0,0,0,0.00448337275411752,0,0,0.0858848434943783,0.0155778977081897,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.081677967509318,0.0831173722685692,0,0,0,0,0.261426041512646,0,0,0,0,0.11362876328745,0,0,0.27185108663324,0.059398998162278,0,0.0484378059167916,0,0,0,0,-0.0146817945616523,0,0,0,0,0,0,0,0,0.105525956330437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0107623426351171,0,0,0,0.107122513326768,0.42151483217469,0,0.0477867342553837,0.332344891871341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353085560155062,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.292368137083458,0,0.160451148584693,0,0,0,0,0.1342944019624,0,0.347773060898892,0,0,0,0,0,0,-0.0228441148008569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025737045603086,0.0227325983435704,0,0,0,0.036949130582852,-0.0313280095696947,0,0,0,0,0,0,0,0,0.0557163975891994,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0.15363953760177,0.118179435598466,0,0.377983157032924,0,0,0,0.21348047568491,0,0,0,0.161444295253061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783486266630588,0,0,0,0,0
X601818.CH.EQUITY,0,0.0102744188458046,0,0,0,0,0,0,0.414140898490793,0,0,0.0099037172642864,0,0,0,0,0,0.555919696742921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516318195703175,-0.00973641776954001,0,0,0,0,-0.0237866011577632,0.0498469126399049,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0492126489200104,0.47842828368343,0.0332698011737645,0,0,0,0,0,0,0,0,0,0.391761739559854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050596454101106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
