,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.341397982857347,0,0.297498497662143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234603105606229,0,0,0,0,0,0,0.110524656326215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031758809178913,0,0.0997212873675893,0,-0.123927961450411,0
X601939.CH.EQUITY,0.39694410146483,0,0,0.238917960898277,0,0,-0.125967437931435,0,0,0,0.0138659848662088,0,0.130034115326651,0,-0.0907312565774655,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218217468703112,0,0,0,0,0,0,0,0,0,0.203130249267973,0,0,0.0374848609818027,0
X601318.CH.EQUITY,0,0,0,0,0.22957680672354,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.167092315923731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251254044182743,0,0,0,0,0.185564214470555,0,0.00281261594985458,0,0,0.0295937023285807,0,0.119901762236313,0,0
X601288.CH.EQUITY,0.380326914179752,0.11536132995293,0,0,0.180859705759827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141888220158489,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.051111583718584,0,0,0,0.0689654532681201,0,0,0,0.0737928493421135,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,-3.46944695195361e-18,0,0.375516669216877,0,0,0,0,0,0.24966571081293,0,0,0,0,0,0.335624463184742,0.0848888881311289,0,0,0,0,0,0,0,0,0,0,0.00259911647406234,0,0,0,0,0,0,0,0,-0.349963727133699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.443076071624001,0,-6.93889390390723e-18,0,0.0781796365912732,0,0,0,0,0,0,0,0.0520381891143153,0,0,0,0,0,0.0319039045077295,0,0,0.077963408351129,0,0,0,0,0.0159831835593604,0,-6.93889390390723e-18,0.0107805737237563,0,0,0,0,0,0,0,0.239050825669785,0,0.00748289610368493,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0704508997956257,0,0,0.063273858576303,0.126603638339617,0,0,0,0,0,0,0,0,0,0.0220059847205662,0,0,0,0.154951517532472,0,0,0,0,0,0,0,0,0.217842347079893,0,0,0,0,0,0,0.0858944020348897,1.73472347597681e-18,0,0,0.129369559575703,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.128324904044198,0,0,0,0,0,0,0,0,0,0,-0.0122006836211433,0,0,0,0,0,0,0,-0.376635846220798,0.745302789034465,0,0,1.38777878078145e-17,0,0.50050049165635,0,0,0,0,0,0,0,0,0,0.381343595531294,0,0,0,0,-0.0932552394851812,0,0,0,0,0,0,-0.0599154841465104,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157318527573747,0,0,0,0,0.0186027893706086,0,0,0,0,0.12986814535521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153712924594506,0.175362429387598,0,0,0.0585195144213725,0,0.0626379436456844,0.0494296993719079,0,-0.110953911877437,-0.0265888762342483
X601658.CH.Equity,0,0,0,0.0933339187035498,0.0693776686447599,0,0,0,0,0,0,0,0.138275136939342,0,0,0,0,0,0,0,0,0.0726524152183139,0,0,0,0,0.184757614609536,0.181025084435656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315821213277993,0,0,0,0
