,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.375940927065367,0,0,0.0552236583294388,0,0,0,0,0,0,0,0,0.035634576369487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0420563439935317,0,0,0.182110162105713,0,0,0,0.0638103084426371,0,0,0,0,0,0,0,0,0.194999646433308,0.0305071964267276,0.0192322417021562,0.0126488519607602,0
X601318.CH.EQUITY,0,0,0,0,0,0.028733175777982,0.0497581779566296,0,0.1236717528037,0,0.0757523904287815,0,0.0373117867969156,0,0,0,0,0,0.208703875810529,0,0.273092849273052,0,0,0,0,0,0,0,0,0.0980530392282483,0,0,0,0,0,0,0,0.0533238902876118,0,0,0,0,0,0.0306379464807787,0,0,0,0,0,0,0,-0.124640392476124
X601939.CH.EQUITY,0,0.0235992191452831,0,0.196236016056195,0,0,0,0,0,-0.0236705921200615,0,0,0,-0.0068940386241545,0,0,0,0,0,0,0,0.818738956963766,0.048668223601498,-0.256630116046423,-0.139675113818554,0,0,0,0,0.0517133241312612,0,0,0,0,0,-0.0376661632047626,0,0,0,0,-0.103044164553453,0,0,0,0,0,0,0,0,0,-0.0544677782757138,0.064499403475741
X601288.CH.EQUITY,0.179953384060795,0,0,0,0.0558175524075366,0,0.363565403662505,-0.0613948355989748,0,0,0,0,0,0,0,0.0416411445088894,0,-1.38777878078145e-17,0,0,0,0.0805358619678458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197229707055395,0,0,0,0,0,0,-0.0964850059029184,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114391796306733,0,0,0,0,0.17152680469077,0.420362413521372,-0.030620682451764,0,0,0,0,0,0.0104327192551739,0,0.378769837461621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768434008249354,0,0,0,0,-0.0683223389204559
X600036.CH.EQUITY,0,0.173306352872948,0,0,0.100824656002552,0,0.0680499423000864,0.0816229181522708,0,0,0,0,0.267422729692106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258284403942414,0,0,0,0.0362570892397858,0.0885643677869095,0,0,0,0,0,0,0.105387028726176,0,0,0,0,0,0,0,0.0273826763654562,0,-0.0484653959654544,0,0,0
X601988.CH.EQUITY,0.323771380872494,0,0.00564037405099843,0,0,0.414580964622981,0,0,0,0,0,0,0.0200379399302092,0,0,0,0,0,0,0.0161395234131569,0,0,0,0,0,0,0,-0.0311320509267075,0,0.100231478076652,0,0,-0.0317364109339375,0,0,0,0,0,0,0,0,-0.0920347887323126,0,0,0,-0.14685719055786,0,0,0,0.398098850084024,0.060750549378903,3.46944695195361e-18
X1299.HK.EQUITY,0,0,0,-0.0149070460127424,0,0.0240521539458895,0,0,0,0.301469033880022,0,0,0,0,0,0,0.0955429382443006,0,0,-0.0296814063803938,0,0,0,0,0,0.114598108489514,0,0.057013653734837,0,0,0.0106387602471307,0,0,0,0,0,0,0,0,0,0.136119139989044,0,0.11944934827383,0,-0.07207159844693,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837736297295353,0,0,0,0,0.153237286031395,0,0,0,0,0.641848530468423,0.0638439026594824,0,0,0,0,0.0133705417767444,0.0704289568569109,0,0,0,0,0,0,0,0,0.141787303421645,0.0646118755138177,-0.156498414921357,0,0.119938389014822,0,0.0895069697629954,0,0.211210823936684,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0494763212779462,0,0,0,0,0,0,0,0,-0.0272328887483901,0,0,-0.128691995305168,0,0,0,0.452306288093622,0.291493616966026,0,3.46944695195361e-18,0,0,0,0,0.177017644634363,0.306532782493937,0,0,0,0,0.20785000779152,0,0,0.011029621853142,0,0,-5.90820415091765e-05,-0.43127503698804,0,0.0246870861125262,0,0,0,0,0
