,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.407167264393288,0,0,0.0136494744106475,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0211189774742559,0,0,0,0,-0.0292910515061898,0,0,0,0,0.00161363022489586,0,0,0,0,-0.0460109592474457,0,0,0,0.168737881352354,0,0,0,0.0727949081821106,0,0,0,0,0,0,0,0,0.0464359461332272,0.23153839658141,0,0.0463931632042117,0
X601318.CH.EQUITY,0,0,0,0,0,0.176819928663928,0.0104786797379493,0.0166072421622645,0.0996133352605997,0,0.0879532117171679,0,0.0443090576177643,0,0,0,0,0,0.0702071265873388,0.401599847857253,0,0,0,0,0,0,0,0,0,0,0,0.120676500479631,0,0,0,0,0,0.0155704992228151,0,0,0,0,0,0,0.0717757234868377,0,0,0.0640162327479667,0,0,0,-0.128819237576405
X601939.CH.EQUITY,0,0.00991432089933399,0,0.204720274284681,0,0,0,0,0,-0.0219167899663843,0,0,0,-0.0104973586057827,0,0,0,0,0,0,0,0.812742797070712,0.0604867087175303,-0.257679640557026,-0.134318433207662,0,0,0,0,0,0,0.0482149869950957,0,0,0,-0.0456599935025827,0,0,0,0,-0.10338386007922,0,0,0,0,0,0,0,0,0,-0.043176898859284,0.0584650137549527
X601288.CH.EQUITY,0.221925346861282,0,0.0325741449439603,0,0.0550781006416755,0,0.322450371088818,-0.100417827365529,0,0,0.0585030627608133,0,0,0,0,0.0688560675944373,0,0.00259900845759754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156276685096432,0,0,0,0,0,-0.112677337615372,0
X601628.CH.EQUITY,0.141243063222581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130445011914945,0,0,0,0,0.0312204398425529,0.307019346697458,-0.0615121223867556,0,0,0,0.0912131335764921,0,0,0,0.343582078946805,0,0.154526798364159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00618497256674583,-0.138158804037988
X600036.CH.EQUITY,0,0.173334136434369,0,0,0.113173474711765,0,0.0838700095327481,0.0362088766410127,0,0,0,0,0.250234319045095,0,0,0,0,0,0,0,0,0,0,0,0,0.304696142521617,0,0,0,0,0.101178210509787,0,0,0,0,0,0,0,0.0847039682457446,0,0,0,0,0,0,0,0.0482514811046467,-0.0499878894590765,0,0,-0.0159218493427649,0
X601988.CH.EQUITY,0.0673262788787989,0.103542733012996,0.0769195924955332,0.0286595232768847,0,0.447801550308769,0,0,0,0,0,0,0,0,0,0.15278008383,0,0,0,0,0.0352696650590364,0,0,0,0,0,0,-0.0325051278450204,0,0,0,0,-0.182657025506084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881384993880586
X1299.HK.EQUITY,0,0,0,0,0,0.0258242903443069,0,0,0,0.317084170928456,0,0,0,0,0,0,0.0801859229673611,0,0,0,-0.014164459042033,0,0,0,0,0,0.128384096525364,0.0403109996942318,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.042138968827292,0,0,0.128223768662807,0,0.117872893485791,-0.0794809658745722,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358949520492408,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.574872359075169,0,0.0761128308137456,0,0.0853112820183759,0,0.0855286137941992,0,0,0,0,0,0,0,0,0,0.230097973412507,0.0692992122094523,-0.081109518667436,0,0,0,0.178097240801248,0.180292367273224,0,0,0,0
X388.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0.1516519055993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480344977971405,0,-0.0115994098751524,0.14777542539045,0,0,0,0.158942164474122,0,0.217740133183226,0,0,0,0,0.181610321638224,0,0,0.0226100007718747,0,0,-0.340649228684352,-0.114645962163217,0,0.0709516857918827,0,0,0.23219519592588,-0.00985106344665309,0
