,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.292283568630423,0.0283757102280387,0,0,0,0.461518181000271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100390006317876,0.0411502162435584,0,0,0,0,0,0,0,0,0,0,0.0789969797238723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.221169846493955,0,0,0,0,0,0.189169766283666,0,0,0,0,0,0.107575079843785,0,0,0.0851183227793438,0,0,0.123997159948346,0,0,0,0,0,0,0,0,0,0.0135435436664518,0,0,0,0,0,0,0.0621115371233813,0,0,0,0,0,0,0,0.00309978239088827,0,0,0,0,0,-0.15558908179434
X601939.CH.EQUITY,0.507623477382133,0.168849249209586,0,0,0,0,0.016868115532123,0,0,0,0,0.0229061056680498,0,0,0,0,0.0837237366585196,0,0,0,0,-0.132365122397825,0,0,0,0,0,0,0.203031170706056,0,0,0,0.155071815438462,0,0,0,0,0,0,-0.120994593164517,0,0,0,0,0,0,0,0,0,0.148488779084254,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.209014508749863,0,0.09918520139273,0,0,0,-0.0827485501717275,0.207979100862585,0,0,0.121359069367214,0,0,0,0,0,0,0,0,0,0.107722187657659,0.0349243362309502,0,0,0.024961386665162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376785157300809,0.0288593363870817,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.00456624644839577,0.555747634957423,0,0,-0.0844234954127501,0.0452260896217859,0,0,0,0,0,0,0,0,0,0.073172119065472,0.0792336085222627,0,0,0.0890675178555165,0,0,0.110040608876963,0,0,0,0.0535352796419449,0,0,0,0,0,0,0,0,0,0,0,0,0.0592743582702694,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.227216812566463,0.0218950838297775,0,0,0,0,0,0,0.12280624206166,0,0,0,0,0,0,0,0,0,0,0,0.107099845538198,0,0,0,0,0,0,0,0,0,0.197473268818392,0,0,0,0,0,0.057517883212059,0.17385113170278,0.0964179652108007,0,0.305767274191216,0,0,0,0.280601779636473,0,0,0,0,0
X601628.CH.EQUITY,0.079362314620212,0,0,0,0,0,0,0,0,0,0.0249518924192226,0,-0.0896175404230651,0,0,-0.234315508182472,0,0,0,0,-0.0129051872785517,0.174289500239494,0,0,0.115741616901883,0,-0.0804820695273937,0,0,0,0,0,0,0.577914070484674,0.0618610753358132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428296241487905,0
X601988.CH.EQUITY,0.0756087065550653,0,0.094518994325543,0,0.355687500292636,0,0,0,0,0,0,0,0.211394032928074,0,0,0,0.144077810143514,0,0.00636262677471599,0,0,0,0.0063832979987121,0,0,0.0196431171023729,0,0,0,1.73472347597681e-18,0.126983217456118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123630637047893,0,0,0,0,0,0,0,0,0,0,0.00283608798511837,-0.0947375344777326,0,0,0,0,0,0,0.234297891306907,0,0.18970276828245,0.140598035426754,0,0,0,0,0,0,0,0,0.0603675874986989,0,0,0,0,0,0.198135281055988,0.0625206427350787,0,-0.0628652788631288,0.259330250455943,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0670378750555446,0,0,0,0,0,0,0,0,0.0881846385570695,0.138237453626654,0,0,0.0236168285613914,0,0,0,0,0,0,0,0,0,0,0.143339277891568,0,0.435911257077791,0,0,0,0,0.0429395422465413,0,0,0.0140615053582564,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0411957197902327
