,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.236260365764821,0,0,0.087115665904063,0,0.238979871942813,0,0,0,0,0,0.128010841912706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381513049754826,0,0,0,0.0939235184551343,0,0,0,0,0,0.0225503966330446,0,0,0,0,0,0,0,0.106413911877854,0,0,0,0,0
X601318.CH.EQUITY,0.166446872780453,0,0,0,0,0,0,0,0.282458611188976,0,0,0,0,0,0,0,0.233092443382422,0,0.0535051027117191,0,0,0,0.105190514924708,0,0,0,0,0,0.0320200629806614,0,-0.0925552913645381,0,0,0,0.102041510629589,0,0,0,0,0,0,0.0651822641449946,0.0194995786880649,0,0.0537047524139653,0,0,0,0.0430163898112266,0,0,0
X601939.CH.EQUITY,0,0,0,0.282514724292004,0,0.0747245082423144,0,0,0,0,0,0,0,0.416036292571509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558662030955062,0,0,0.0735801650943512,0,0,0.00942307003387205,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.354613926955642,0,0.0265196141853986,0,0,0.487133398341841,0,0,0,0,0,0,0,0,0.0301597258788113,0,0,0,0,0,0,0.0175760748881993,-0.0286130394835135,0,0,0,0,0,-0.000285009196184193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10489708283136,0,0,0,0.00349878949949139,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.066805974081391,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.612863019116976,0,0,0,0,0,0.403617780868996,0.0847830491544207,0,0,0.155500676170689,0,0,-0.0734624701101423,0,0,0,0,0.00386191104498398,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.375574305650049,0,0.000228256052065255,0,0,0,0,0,0,0,0,0.0951069222225875,0,0,0,0,0,0,0.0252035438990472,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.159780344235374,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.297309246214025,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.27959783351541,0,0,0,0.31989436221558,0.0711616698120614,0,0,0,0.150851541851925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114470507163362,0,0,0,-0.0524120525579019,0,0,0,0,0,0,0,0,0.00108817676774351,0,0,0,0,0.0373217946860532,-0.00655689167363156,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378505009119312,0,0,0.0701660688845133,0.171053558792473,0.0133333693731587,0,0,0,0,0,0,0,0.273547171810611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.169291602457699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183493239810113,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.194887223083239,0,0,0,0,0.067678364312694,0,0,0.16395907764548,0,0,0,0,0,0,0,0,0,0,0.10821030685468,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.255767296200094,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.0969123940882688,0,0,0,0,0,0,0,0,-0.0901434677916329,0,0,0,0,0.525308430432319,-0.723214907492452,0,0,-0.232734866212,0,0.869314298886713,0,-0.106064642432685,0,0,-0.339800315901276
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65260217879183,0,0,0,0,0,0,0,0,0,0.0649448015223426,0,0,0,0,0,0,0,0.0268958327855529,0,0,0,0,0,0,0,0,0.221555093422022,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.419053963509922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341204246529048,0,0,0,0,0.348745884389137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527990010119695,0,0.239279601968035,0,0.00990455259342357,0,0,0.0224155150042995
X000002.CH.EQUITY,0.20133252782911,2.16840434497101e-19,0,0.00564790657688484,0,0,0,0,0,0.0129125423869002,0.00695029338263812,0,0,0,0,0,0.0388383837212692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524970186812457,0.00950429251957386,0,0,0,0,0,0.192490143092131,0,0,0,0,0,0,0,-0.175644207988202,0,0,0,0,0,0
