,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.258835283080938,0,0,0,0.262721290473495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170050404726431,0,0,0,0.0915985361182922,0.0353407061199339,0,0.00978665798401994,0.0601975301324584,0,0.0800732539824332,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325322403597837,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.157734386447097,0,0,0,0,0.0854886532489698,0,0,0,0.206972847286861,0,0,0,0,0,0,0.23370904196489,0,0.045503577107106,0,0,0,0,0,0,0.172982446447046,0,0,0.0155177147128619,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0824365784329407,0,0,0.0458344093462715,0,0,0.141755641216363,-0.00233612183246067,-0.0563312678340432
X600036.CH.EQUITY,0,0,0,0,0,0.163391369518213,0,0,0,0,0,0,0.159816795237178,0,0.0678429526753461,0,0,0,0,0,0,0,0,0,0.103866938908588,0,0,0.0447413449953813,0.0371800763718969,0,0,0,0.0744213935891015,0,0,0,0,0,-0.107591687677814,0,0.0257528571160652,0,-0.073354846351365,0,0,0,0,0,-0.0452455451012868,0.397636104708226,-0.0444854411971126,0
X601939.CH.EQUITY,0.615297519281075,0.148220453430414,0,0,0,0,0,0,0,0,0.135693647215876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747030707551592,0,0.0764885661691572,0,0,0,0,0.024390433870863,0,0,0,0,0,0.191772872541342,0,0,0,0,0,0,0,0,0,0,0.0938740775206868,0,0
X601288.CH.EQUITY,0,0.0370211066238456,0,0.124889333775902,0,0,0,0.527609324483474,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0456616231683209,0,0,0,0.0400205790010379,0,0.117894803729368,0,0,0.0565788622908646,0,0,0,0,0,0,0,-0.0320158922864282,0,0,0,0,0,0,0,0,0,0,0,0.0427672267290994,0,0,-0.0181656038511507,0.069873558331064
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0748645519141583,0,0,-0.0787062693252096,0,0,0,0,0,0,0,0,0,0.0750375054266557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105529420311864,0.102016053633255,0.152055158402676,0,0.18417450912338,0,0,0.0422576469569928,0,0.196375756761493,0,0,0,0
X601628.CH.EQUITY,0,0,-0.0549872587312437,0,0,0,0,0,0,0.161289937777199,0,0,0,0,-0.0679494032628362,0.13511505082063,0,0,0,0,-0.0325318378762132,0,0.133876706234568,-0.0667640340170925,0,0,0,0,0,-0.0258309577944774,0,0,0,0,0,3.46944695195361e-18,0,0.399279688970136,0,0,0,0,0,0.0101803666161633,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.246754426837565,0,0,0,0.346257519485969,0,0,0,-0.00583276374693711,0,0,0.0835262937238064,-0.0262683497432314,0,0,0,0,0.0913795064689988,0,0,0,0,0,0,0.0636739437209448,0,0,0,0,0,0,0,-0.199141486700434,0,0,0,5.42101086242752e-20,0,0,0,0.0902912482122129,0,0,0,0,0.123316053695773,0,0,0,0,0,0.0140923077125265
X5.HK.EQUITY,0,0.201273756244434,0,0.0199556668808372,0,0,0,0,0,-0.124787608547774,0.0535156084052649,0.0960638982115151,0,0,0,0,0,0,0,0,0,0,0.289276093417808,0,0,0,0.136905889140086,0,0,0,0,0,0.0833790048447988,0,0.0370740944248396,0,0,0,0.227632457533814,0,0,0,0.0894536158566603,0,0,0,0.0842913373296976,0,0,0,-0.0347986444921576,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0604221822144844,0,0,0,0,0,-0.149557060225552,-0.0508342064968833,0.314779846424153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27360331705702,0,0,0,-0.133949556680729,0.321862729327143,0,0,0.161513247892969,0,0.0575121943940582,0,0.0803523935783976,0,0,0,0,0,-0.413312582233452,0
X601166.CH.EQUITY,0,0,0,0.104881250509845,0,0,0,0,0,-0.153610882173434,0,0,0.495115404837623,0,0,0,0,0,0,0,-0.0438014291258247,0,0,0,0,0,0,0.142971286916651,-0.0457137343033698,0,0.0995303003113081,0.0783465029388191,0,0,0,0,0,0.0237439031018587,-0.0653293677907437,0,0,0,0,0,0,0,0.0909495216759547,0,0,0,0,0
X601658.CH.Equity,0,0,-0.0321967616410524,0,0,-0.0347205688094548,0.0967578716580223,0.445648960109798,0.0701664374069763,0,0,0,-0.0406889018828618,0,0,0.174987488264576,0,0,0,0,0,0,0,0,0,0,0,0.0794676173536088,-0.393182483907065,0,0,0,-0.067413859525783,0,0,0,0,0,0,0,0.101558947371109,0,0,0.172392159398262,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.176286103783181,0.0842816318390994,0,0,0.111248933995813,0,0,0,0,0.347693814038989,0,0,0,0,0,0.121707074886104,0,0,0.00224058372711732,0,0,0,0.323410121540665,0,0,0,0,0,0,-0.0605249876834751,0,0,0,-0.137025555386578,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140028909258763,0,0,-0.164185019307278
X600030.CH.EQUITY,0,0.0591800243236838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14026958851866,0.114061182557354,0,0,0.194946110566348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214685013272861,0,0.0313481184117076,0,0,0,0,0,0.135579426237854,0,0,0,0.19587580173037,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.140890277181087,0,0,0,-0.0551315332455566,0,0,0,0,0,0,0,0,0,0,-0.0236372840009004,0,0,0,0,0,0.00524069580987172,0.24620209896563,-0.175455000454013,0,0,0,0,0.022039515489361,0.712241171566093,0,0,0.0105077109254972,0,0,0,0.00520858263225792,0,0,0,0,0,0,0,0,0,0,0,0,0
