,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,1.38777878078145e-17,0.294932809897055,0,0.0288333750117365,0,0,0.431673495408644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107785038747483,0,0.023745569817846,0,0,0,0,0,0,0,0,0,0,0.0889317062464876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.221376600719215,0,0,0,0,0,0.0288642786692647,0,0,0,0.0642036236716818,0,0,0.241543370692939,0.0011072295679079,0,0,0,0.102566063052442,0,0,0,0,0,0,0,0,0,0.0865053176451827,0,0.0649959405395474,0,0,0,0,0,0,0.0257688183826613,0,0.0220440594967032,0,0,0,0,0,0,0,0,-0.0368451104484991,-0.0736866954861096
X601939.CH.EQUITY,0.417551332690443,0.0803394013286057,0,0,0,0,0.0647225033020653,0,0,0,0,0,0,0,0,0,0.158796990097243,0,0,0,0,-0.149000353159791,0,0,0.0299510515543513,0,0,0,0,0,0.16421633541545,0,0.26061718778153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174712131548971,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0233808693756717,0.49300939521772,0,-0.10983984175537,0,0.115078121563938,0,0,0,0,0,0,0,0,0,0,0.0513282909096605,0,0.0357161535573568,0,0,0,0,0,0.0594044957417375,0,0.0646665485464618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498424091210642,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.178405011582078,0,0.141183193534797,0,0,0,-0.0881640303212366,0.143611228014586,0,0.0691948832272116,0,0,0,0,0,0,0,0,0,0.0654292719686933,0,0.0255699410981078,0,0.0271329344251241,0,0.0934265061858738,0,0,0,0,0,0,0,0,0,0.046084068118348,0,0,0,0,0,0,0,0,0.365001262830947,0.0528815520096754,0
X1299.HK.EQUITY,0,0,-0.164204346108789,0,0,0,0,0,0,0.195018001191621,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0340551998016357,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.21483259115953,0,0,0,0,0.0429640926111045,0,0.224012658378906,0,0.0313108093868896,0,0.361656478890836,0,0,0,0.201121265447364,0,0,0,0
X601628.CH.EQUITY,0.150931307397923,0,0,0,0,0,0,0,0,0,0,0,-0.00293040209484696,0,-0.264824733188015,0,0,0,0,0,-0.0870206450645298,0.214308672949498,0,0.0301005911128645,0,0,-0.143132244600762,0,0,0,0,-1.73472347597681e-18,0,0,0.627426263699711,0,0,0,-1.73472347597681e-18,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0312173267984601,0,-0.00624999568216303,0
X601988.CH.EQUITY,0.0913898195968544,0,0.0941251559330687,0.336992317937736,0,0,0,0,0,0.0264653783803553,0,0,0.208337811929237,0,0,0,0.134632191423233,0,0,0,0,0,0.0133563440347363,0,0.0416286545862476,0,0,0,0,0.119864342017891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.210695609789121,0.101018912098359,0,0,0,0,0,0,-0.115827184642675,0,0,-0.0434015922956658,0,0,0,0,0,0,0,0,-0.144275364100534,0,0,0,0.148376956748741,0.0901958820959351,0,0,0,0,0,0.153834119168112,0,0,0,0,0,0,0,0.166785262732018,0.0776162163571854,0,0,0,0,0,0,0,-0.156857816779982,0,0
X388.HK.EQUITY,0,0,0,0,-0.267326760767275,0.272856070952263,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924192806111377,0,0.383936296483845,0,0,0,0,0,0.02040765423846,-0.0115164886696788,0,0,0,-0.18365420287716,0,0,0,0,0,0.109244558568016,0.126330836101514,0,0,0,0,0,0,0,0.0777253939816825,0,0,-0.00985849527570522,0
X601166.CH.EQUITY,0,0,0,0,0.00793819870937918,0,0,0,0,0,0,0.0571526024248007,0.151025602222306,0,0.122542309473281,0,0,0,0,0,0,0,0,0,0,0.0259403029049159,0.182849847358202,0,0,0,0.391329425448359,0,0,0,0.00981960288696113,0,0.000554297877826265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.346212921495034,0,0,0,0.0843792759036544,0,0,0.255496096262235,0,0.0547599069772579,0,0.0284059745775197,0,0.453281635141388,0,0,0,0,0.321464789119398,0,0,0,0,0,0.0604110612582626,0,0,0,-0.325489674375288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615264964048547,0,0,-0.0631377744590707,-0.409418376880037,0,-0.0506549165529394
X000001.CH.EQUITY,0,0.160975209474639,0,0,0.114810524239558,0,0,0.221139248323066,0,0.0415122719617624,0.280631637575212,0,0,0,-0.0598537895959723,0,0,0,0,0,0,0,0.173839039575315,0,0,0,0.223105196106234,0,-0.0487571902367258,-0.0467990896188136,0,0,-0.273765947624853,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012338091312245,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0413283732275271,0,0,0,-0.00850180645282161,0,0,0,0.17740042050753,0,0,0.187102489242073,0,0,0,0,0,0,0,0,0,0.0860381562390501,0,0.286119180935972,0.0720149841364528,0,0,0.0641523322484823,0,-0.0305500284240571,0,0,0,0,0.292084355405773,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,-0.0365366681366222,0,0,-0.0388430289916549,0,0.140571928396022,0,0,0,0,0,0,0,0,0,0,0.0485722075083438,-0.00926860876595298,0.321721101371082,0,0,0.282912219834343,0,0.0130818139259766,0,-0.105276160048293,0.0805956822657804,0,0,0,0,0,0,0,0,0,0,0,0.19448338661285,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.52171485886354,0.0307022518421073,0,0,0,0,0.156660026935958,0,0,0,0,0.20472750217263,0,0,0,0,0,0,0,0.110885681783538,0,0,0,0,0,0,0,0,0,0,0.0198959963995551,0,0,0.0729282299511384,0,-0.14188999488823,0,-0.0511959107752755,0,0,0.0699046849935957,0,0,0,0,0,0,0,0,0,0
