,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.243784933028412,0,0.392885146723881,0,0,0,0,0.094337352657709,0,0,0.124966484332746,0,0,0,0,0,0,0,0,0,0,-0.0803328305934674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541950434311065,0.019986376828766,0,-0.114286351995413,0
X601939.CH.EQUITY,0.375351338573951,0,0,0.270368412945995,0,0,-0.0806867768042213,0,0,4.33680868994202e-19,0.0294250793185537,0,0.154698935767746,-0.0747535812956403,0,0,0,0,0,0,0,0,0,0,0,0.00879320936489927,0,0,0,0,0,0,0,0,0,0,0,-0.0120540060569149,0,0,0,0,0,0,0,0,0,0.197084449769516,0,0,0.0155490619531922,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0167519824420949,0,0,0,0,0,0,0,0.0129363331689485,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386399595933052,0,0,0,0,0,0,0,0.10041342991591,0,0,0,0,0.248020962683729,0,0,0,0
X601288.CH.EQUITY,0.450014586383797,-8.67361737988404e-19,0,0,0.209340413174784,0,0,0,0,0,0,0,0.0159848419650093,0,0,0,0,0,0,0,0,0.170187964153514,0,0,0,0,0,0,0.0199283350374828,0,0,0,0.026415740574231,0,0,0,0,0,0,0,0,0,0.0643386895378906,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.105395012683874,0,0.356141304575224,0,0,0,0,0,0.283059323485559,0,0,0,0,0,0,0.254477439282448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100990024262138,0,0,0,0,0,0,0,0,0,0,-0.108231741443544
X600036.CH.EQUITY,0,0,0.0404005679184535,0,0,0,-8.67361737988404e-19,0,0,0,0,0.38203403837677,0,0,0.00562181537761222,0,0,0,0,0,0,0,0.0518341576556834,0.124085897490815,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0825536646844928,0,0,0,0,0,0,0.0544309857725077,-1.73472347597681e-18,0,0,0,0,0,0,0.27338898669259,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0882470521733539,0,0,0,0,0,0,0,0,0,0.142079961281103,0,0,0,0,0,0,0,0,0,0,0,0.0135813572481485,0.176945026821075,0,0,0.0313442827724116,0,0,0,0.188424834335517,0,0,0,0,0,0,0,0.0234704009444095,0,0.225271115801591,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.187281376237342,0,-0.088635965919542,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.1970424767337,0,-0.776200924884219,0,0.492399454443411,0,0,0,0,0,0,0,0,0,0,0,0,0.4334779233776,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0833581008442382,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0835230847365687,-6.93889390390723e-18,0,0,0,0,0,0.199361068418913,0.159472366956138,0,0.157510532277734,0,0,0,0.111890866248094,0,0,0.0477805859720189,0,0,0,0,0,0,0,0.0573667293753651,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0466134652601271,0
X601658.CH.Equity,0,0,0,0.165439710513334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138375718208949,0,0,0,0.141130986991658,0,0,0,0.294860021138643,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0
