,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.357092131323756,0,0,0.0844110245923035,0,0,0,0,0,0,0,0,0.0392762826336683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333939001402839,0,0,0.20100201209065,0,0,0,0.0287133302773808,0,0,0,0,0,0,0,0,0.207358107589578,0,0,-0.00158668189420671
X601318.CH.EQUITY,0,0,0,0,0.113214297482309,0,0,0.0525876631696387,0.116687655215585,0,0.0120000496674356,0,0.105139691697867,0,0,0,0,0.0291127256867701,0.233469276657188,0,0.244693374962982,0,0,0,0,0,0,-0.0443281479104492,0,0.153621011722621,0,0,0,0,0,0,0,0.0597964365309165,0,0,0,0,0,0.00299243349483433,0,0,0,0,0.0523559964597988,0,0
X601939.CH.EQUITY,0,0,0,0.259506954554723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562370782148297,0,0.746740151709606,0.0334290326532618,-0.251020670048661,-0.20990685807855,0,0,0.0068610094303556,0,0.162975707717161,0,0,0,0,0,0,0,0,0,0,-0.068163372616532,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.114798995142054,0,0.07403697846861,0,0.0855768771383402,0,0.412087480816913,0,0,0,0,0,0,0,0,0.0486186250486692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206814738488949,0,0,0,0,0,0,0.111125278708011
X601628.CH.EQUITY,0.0244682613777883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250159944416394,0,0,0,0,0.00987054199670853,0.19503217323961,-0.128305663923507,0,0,0,0,0.00638303161062073,0.0852658323586228,0,0.48868926842099,0,0.110939667279229,0,-0.0456414771432436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.173306352872948,0,0,0.100824656002552,0,0.0680499423000864,0.0816229181522708,0,0,0,0,0.267422729692106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258284403942414,0,0,0,0.0362570892397858,0.0885643677869095,0,0,0,0,0,0,0.105387028726176,0,0,0,0,0,0,0,0.0273826763654562,0,-0.0484653959654544,0,0
X601988.CH.EQUITY,0.252225456227083,0,0.00202223784013812,0,0,0.354080335843236,0,0,0,0,0,0,0.0516455118758673,0,0,0,0,0,0,0.0268071988502771,0,0,0,0,0,0,0,-0.00086835381471284,0,0.158099562300412,0,0,-0.0684000458529111,0,0,0,0,0,0,0,0,-0.0916085635346758,0,0,0,-0.0265641738454309,0,0,0,0.328111988544942,0
X1299.HK.EQUITY,0,0,0,-0.0149095644008187,0,0.024077234901537,0,0,0,0.301468938329769,0,0,0,0,0,0,0.095523517463176,0,0,-0.0296831885993704,0,0,0,0,0,0.114628180977241,0,0.0570038281233631,0,0,0.0106330298391185,0,0,0,0,0,0,0,0,0,0.136114017287101,0,0.119455692230005,0,-0.0720831242105318,0,0,0,0,-3.3881317890172e-21,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837787116687151,0,0,0,0,0.153238104020184,0,0,0,0,0.641851053854217,0.0638467560325227,0,0,0,0,0.0133730834616989,0.0704324839588166,0,0,0,0,0,-4.33680868994202e-19,0,0,0.141786455228166,0.064616065409462,-0.156507633880997,0,0.11993750710447,0,0.0895016943640889,0,0.211215984341348,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.075537825127981,0,0,0,0,0,0,0,0,0,0,0,-0.0927618606397198,0,0,0,0.477807718780696,0.270174516996153,0,0,0,0,0,0,0.15992720807852,0.250970391164785,0,0,0,0,0.208247567881036,0,0,0,0,1.73472347597681e-18,-0.0351096863618312,-0.33285442148531,0,0.00580932975672251,0,0,0,0
