,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.29286286965778,0,0.330197357697692,0,0.0166438586661648,0,0,0.0910821116638241,0,0.0598874208901212,0,0,0,0,0,0,0,0,0,0,0,0,-0.105990252508269,0,0,0.0464112470012755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977214392373095,0,0.117734425560959
X601939.CH.EQUITY,0.460276735142905,0,0,0.152931237305045,0,0,-0.160601883501194,0,0,0,0,0,0.188948036303476,0,-0.060781665748708,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256019618557376,0,0,-0.0800005837707968
X601318.CH.EQUITY,0,0,0,0,0.22293029084622,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.047251481686904,0,0,0,0,0,0,0.196567441164418,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.239102325383929,0,0,0,0,0.212081920345115,0,0,0,0,0,0,0.0760830145673651,0
X601288.CH.EQUITY,0.500934317325048,0,0,0,0.198580121968702,0,0,0,0,0,0,0,0.0745687619452546,0,0,0,0,0,0,0.0127688955585551,0.116959355774966,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0502376729532146,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.505450286414056,0,0,0,0,0,0.216120121629952,0,0,0,0,0,0.327540741895023,0,0.0760576934069445,0,0,0.0173891073063588,0,0,0,0,0,0.0215472909385323,0,0,0,0,0,0,0,0,0,-0.567363113783182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.300686705191929,0,0,0,0,0,0.0724604689350727,0,0,0,0,0,0.00853626591015676,0,0,0,0,0,0.0441994807917676,0.186446478193822,0,0.0788253616536151,0,0,0,0,0.00294248937629493,0,0,0,0.180418140618874,0,0,0,0,0.111096686992425,0,0.0165711700927363,0,0
X1299.HK.EQUITY,0.076487606948243,0,0,0,0,0,0,0,0.135198415073798,0,0,0,0.101687333779208,0,0,0,0,0,0,0,0,0,0.0102390296182197,0,0,0,0,0.22686241703245,0,0,0,0,0,0,0,0.176028583825958,0,0,0,0,0,0,0.0714890707962061,0,0,0,0.107194588609346,0,0,0,0
X5.HK.EQUITY,0,-0.0365084972711505,0,-0.17682677927415,0,0,0,0,0,0,0,0,0,0,-0.00546395660084463,0,0,0,0,0,0.0546509794892372,0,-0.583357726068112,1.0678467474923,0,0,-0.0324166491786008,0,0.460527892676176,0,0,0,0,0,0,0,0,0,0.435625382451661,0,0,0,0,-0.130460333960045,0,0,0,0,0,0,0.0983969883247101
X601628.CH.EQUITY,0.0163364967306693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943467590773402,0,0,0.0771430949513833,0.107882874784586,0,0,0.0667221294725649,0,0,0.235915721845744,0,0,0,0,0,0,0,0,0,0.00792745120368178,0,0,0,0,0.128828937519211,0,0,0,0,0.149504257208386,-3.46944695195361e-18,0,0.0529372942421733
X601658.CH.Equity,0,0,0,0.0690415932136528,0.0713123995461573,0,0,0,0,0,0,0,0.254135945447748,-0.0390140578728998,0,0,0,0,0,0,0.0156576229611848,0,0,0,-1.73472347597681e-18,0,0.210732541283572,0.121753327530663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361959674330989,0,0,0
X601328.CH.EQUITY,0.122762584578927,0,0,0.299480951846163,0,0,0,-0.0956630834490512,0,0,0,0,0,0.160255716669121,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292430514684188,8.67361737988404e-19,0,0,0.169067583420861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688669149466988,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.431293257799302,0,0,0,0,0.0355260732159851,0,0.00709456374273862,0,0,0,0,0.029719713052984,0,0,0,0,0,0,0,0,0,0,0,0,0.220575009928006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402869520209046,0.0372489461020043,0.105445667666744,0.047170084661082,0,0
X600000.CH.EQUITY,0.193644622068855,0.10399485188007,0,0,0.0941910088605514,0,0.0128472722690557,0,0.0277856741621239,0,0,0,0,0,0,0,0.0448289592267272,0.0858839475127531,0,0.0211151567609152,-3.46944695195361e-18,0.1049977854873,0,0,0,0,0,0.0735702638312501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680081956439138,0,0,0,0,6.93889390390723e-18,0,0,0
