,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.570585192713846,0,0.0295174206172749,0,0.0791690400996213,0,0,0,0,0.0864080606782686,0,0,0,0,0,0.105800302008683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0674545536499197,0,-0.0123841597942388,0.0767888854325482,-0.039510935295663,-0.0108990178029004,0,0,-0.0275699050500334,0,0
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0
X601939.CH.EQUITY,0.124154742647055,0,0,0.475778003991778,0,0.036243640588884,0,0,0,4.33680868994202e-19,0.12220698350684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832594221081848,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0830025980074813,0.014577543232693
X601288.CH.EQUITY,0.251019308088387,0,0,0,0,0.0376736664123736,0,0,0,0.124842277960323,0,0,0,0,0,0,0,0.0483074310077233,0,0,0,0,0,0,0.0556938954488964,0.171997980870365,0,0.00841179048125222,0,0.133132009926613,0,0,0,0,0,0,0,0,0,0,0,0.108896663632032,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.407763870024508,0,0,0,0,0,0,0,0,0.18294154210917,0,0.0660035703157371,0,0,0,0,0,0,0,-0.0481391548977108,0,0,0.214735940707889,0,0,0,0,0,0,0,0,0,0,0,0.210409863312779,0,0,-0.582137415466386,0,0,-0.0853945873729316,0,0.201817712770212
X601988.CH.EQUITY,0.102050408156862,0,-6.93889390390723e-18,0,0.042570387159024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59621823929085,0,0,0,0,0,0,0.105450838120864,0,0,0,0,0,0,0,0,0,0.0509205081109414,0,0,0,0,0,0,0,0,0.0757972681150512,0.0964335871398543
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0527929905092282,0,0,0,0,0,0,0,0,0,0,0,0.0313981522434201,0,0,0,0,0.592101745677903,0,0,0.0685523931165055,0.13317609970027,0,0,0,0,0,0,0,0,-0.00293363195177215,0,0,0,0.0567692634652536,0,0,0.0229668076186521,0,0,0,0
X1299.HK.EQUITY,0,0.257287416037441,0,0,0,0,0,0,0,0,0,0.0853899256945862,0,0,0,0.00166132024912523,0.225499041135278,0,0,0,-0.106998752277695,0,0,0,0,0,0,0.219520818717373,0,0,0.0686860456378088,0,0,0,0.0471900170227364,0,0,0,0,0,0,0,0,0,0.0091874805554436,0,0,0,0,0
X601628.CH.EQUITY,0,0.181017196606703,0,0,0.0164350294187129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454697984279787,0,-0.00823733785726737,0,0,0,0,0.116580872498121,0,0,0,0,0,0,0,0,0,0,0.38235435055451,0,0,0,0.225769922408677,0,0.068829856792012,0,0,0.00757563733235635,0,0,0,0
X601328.CH.EQUITY,0,0.00821402092693473,0.129760178675786,0,0,0,0.126716797574876,0,0,0,0,0.0217943529270101,0,0.241924267531683,0,0,0,0,0,0,0,0.232941568915939,0,0,0,0,0,0,0.0543416986966403,0,0,0.0136539717978296,0,-0.00896940803649086,0,0,0.00716471294938507,0,0,0.217076372831143,0,0,0,0,0,0.0186688628136286,0,0,0,0
