,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.102419749231109,0,0.392246759931255,0.100267192968702,0.105797586541237,0,0,0,0,0,0,0,0,0,0,0.260916808871441,0,0,0,0,-0.00873114620253126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423025275416861,0,0.0521638654585536,0,3.46944695195361e-18,0.0602124112623998,0,0,0.0588809472499542,-0.0990061098570498
X601318.CH.EQUITY,0,0,0,0.0860765271048442,0,0,0,0,0.142100520794513,0,5.42101086242752e-20,0,0.110818788538624,0,0,0,0,0.0406988652274765,0,0,0.139884354968044,0,0,0,0,0,0,0,0.0123734434940797,0,0.12313171904392,0,0,0,0,0,0.13133196477126,0,0,0,0,0,0,0,0,0,0,0,0.0232380187538806,0,0
X601939.CH.EQUITY,0,0,0,0,0.283271004710858,0,0,0,0,-0.0716470214694986,0,0.109565262565782,0,0,0.0848460842477738,0,0,0,0.0120355913296121,0.0323441508937579,-0.0525512321370591,0,0,0,0.404985201543617,-0.0526416306463605,0.222031515818658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0101378166542515,0,0.241701679464801,0,0,0.0845843672268649,0,0.388479811515987,0,3.46944695195361e-18,0,0.0316206251906928,0,0,-0.0518304262702961,0,0,0,0,0,0,0,0,0,0,0.0989622762321359,0,0,0.0864517918413578,0,0,0,0,0,-0.0112681067144755,0,-0.0810538699635882,0,0,0,0,0,0,0,0,0.222316324305938,0,0,0.0490709538540764,0,0.0221946922001221
X601628.CH.EQUITY,0.240543742466807,0,0,0,0,0,0,0,0,0.149350021554334,0,0,0,0,-0.115512777228596,-0.089467576533909,0.0833958279131777,0,0.0286177207521442,-0.0703455217857715,0,0.116616241285385,0,-0.0658794973619765,0,0,0,0,0,0,-0.0217305562491299,0,0,0,0,0,0,0.664178010167426,0,0,0,0,0,0,0,0.0460992835019651,0,0,0.116137867338564,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.154998264693319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114222496420048,0,0,-0.176900514683603,0,0,0,0.035500749399576,0,0,0,0,0,0.08964870997406,0,0.210512034861061,0.110459129460007,0.0334624013589748,0.139021113805276,0.0557686662308226,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00996877069702477,0.0885985999841002,0.0926971213977739,0.153570700864968,0,0,0,0,0,0,0,0,0,0,0,0,0.277935843727802,0,0,0,0,0,0.194755852799001,0.0360692512518829,0.322227184966353,0,-0.0204201459902876,0,0,0.174649537129646,-0.113376978139271,0,0,0,0,0,0,0,0.0936702274082995,0,0,0,0,0,0.0342615256818765,0,0,0,-3.46944695195361e-18,0
X5.HK.EQUITY,0,0,0,0,0,0.035334776784918,0,0.222298132753435,0,0.0946033525203876,-0.0613123293292003,0,0,0,0,0,0,0,0,0,0.143257921578684,0,0.120824977907592,0,0,0.267042723575435,0,0,0,0.0597451678738171,-0.0650335119403992,0,0,0,0,0,0,0,0.32311547852248,-0.107667830701822,0,-6.93889390390723e-18,0,0.111501888173746,0,0,0,0,0.0742673897589727,0,0
X388.HK.EQUITY,0,0,-0.0172535639030379,-0.148108358247384,0,-0.158056211712891,0.161349405045835,0,0,0,0,0,0,0.46256030026633,0,0,0,0,0,-0.0872765745729442,0,0.21984172968231,0,0,0,0.150430136918662,0,0,0,0,0,0.118701415973998,-0.0148675318511853,0,0,0,0,0,0,0.00760900879981183,0,0,0,0,0.00145713982795641,0,-0.0593201314734052,0,-0.0377762501091824,0,0.158153887701956
