,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00571956956392083,0.170693005977357,0,0,0,0,0,0,0,0,0,-0.269693050745281,0,0,0,0,0,0,0,-0.0622216335893511,0,0,0,-0.288950851734933,0,0,0,0,0.770009285821961,-0.122698206759821,0,0.351250151386753,0,-0.0823676622534792,-0.0117991655031189,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152457639607503,0,-3.46944695195361e-18,0.0289108460395307,0,0,0,0,0,0.027385538679924,0,0,-0.0264036962483877,0,0,0,0,0.0226071137158759,0.143402572150849,0,0,0,0,0.0843570904696958,0,0,0,0,0,0,0,0.476732498486365,0.0386410026818321,0,-0.0606601855389508,0.0299184342986126,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.409539776023438,0,0,0,0.00783206873836028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114138060110482,0,0,0,0,0,0.151121194200142,0,0.0724836639737255,0,0,-0.160485702142766,-0.106886522120326,0,0,0,0.461190946242012,0,0,8.67361737988404e-19,0,0.0871153332584501,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.183125406150348,-0.0043585960859967,-0.139947855664296,0.280492329384145,0,0.275361259391955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01171936951431,0.0896796333887818,0,0,0,0,0,-0.52138093472772,0,0,0,0,0,0,0,0,0,0,0.0233726256972864,0,0,0.0549982374009448,0,0
X5.HK.EQUITY,-0.180216354764528,0,0,0,0,0,0,0,0,0,0.0128657452579468,0,0,0,0.0404342960338188,0.246330909514994,0,0,0.0942730265099433,0,0.208841018588672,0,0.485279728349262,0,0,0,0,0,0,-0.242499226982572,0,0,0,0,-0.00719469072934328,0,0,0,0,0,-0.0966114186419812,0.192410470049346,0,0,0,-0.138200102246896,0,-0.0886081896645808,0,0.0219396727827085
X601988.CH.EQUITY,0.173659794071158,0,0.033088931853666,0.623898056953424,0,0,0,0,0,0,0.103968821258077,0,0,0,0.113982568779726,0,0,0,0,0,0,0.0206851560731121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179322856333294,0,0,0,0,0,0,0.0793969972294958,0,0,0,0
X600036.CH.EQUITY,0,0.413503149899049,-0.0631507665654142,0,0,0,0,0,-0.124449966723076,0.545578418814134,0,0,0,0,0,0,0,0.00387674254526578,0.109681601127852,0,0,0,0,0,0,0.110648762793537,0,0.044826578515076,0,0.339768052194122,0,0,0,0,-0.333817442161483,0,0,0,0,0,0,0.114114451937989,0,0,0,0,-1.38777878078145e-17,0,0,0
X1299.HK.EQUITY,0,0,0.00647239765000922,0,0.0888823690683373,0,0,0,0,0,0,-0.0399134956922772,0,0.0539235441430371,0,0,0.149251451972841,0,0,0,0,0,0,0.043994201329153,0,0.204504222776659,0,0,0,0,0.125105080758926,0.162270207365218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0583794577519418,8.67361737988404e-19,0.0539385162052216,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.32884849001531,0,0,0,-8.67361737988404e-19,-0.0237766962419152,0,0,0,0,0.118545928642939,0,0,0,0,0,-0.0584465129791457,0,0,0,0,0,0,0.044787817009134,0.214994929085417,0.0118092303154184,0,0,0,0,0,0,0,0,0,0.13851466778417,0
X601328.CH.EQUITY,0,0.136655157059434,0.327680494863097,0.0354219968058048,0,0,0.344418885728372,0,0,0,0,0,0,0,0,0,0,0.284856984554802,0,0,0,0.00494517249651881,0,0.023515089202873,0,0,0,0,0,0,0,0,-0.131053969751448,0,0,0,0,0,0,0,0,0,0,0,0.037745663173665,0,0,0,0,0
