,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.368190930489998,0.0707809343962754,0.0731272926484078,0.0518911038151802,0,0,0,0,0,0.223750182103666,0,0,0,0,0,0,0,0,0,0,0,0.0282685622697712,0,0,-0.0316413830182593,0,0,0,0.00638478916735046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305226116028025,0,0,0.013413308055473,0.176590285525729
X601939.CH.EQUITY,0.236462674758974,0,0,0.330484939846217,0,0,-8.67361737988404e-19,0,-0.026947208681391,0,0.0708915776354846,0,0,0.117504542042122,-0.122993923420228,0,0,0,0,0,0,0,0.203007760625373,0,-0.0657856011435769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122332265832073,0,0
X601318.CH.EQUITY,0,0,0,0,0.307799660007922,0.0831788138534418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181974384980985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108603928831423,0,0.0754081136866788,0,0.0119828068845435,0.144306861728851,0,0,0,0,0,0
X601288.CH.EQUITY,0.376573090475284,0,0,0,0.215493973418182,0,0,0,0,0,0,0,0,0.147147789828132,0,0,0,0.0913328596251511,0,0,0.0341517005581976,0,0,0,0,0,0,0,0,0,0,0,0.0843145292939258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.539618618806425,0,0,0,0,0,0.225893198491732,0,0,0,0,0,0.0560036570552865,0.116590299341683,0,0,0,0,0,0,0,0,0,0.0452117805047216,0,0,0,0,0,0,0,0,-0.571106857028959,0,0,0,0,0,0,0,0.227443521829992,0,0,-0.0360195816422382,0,0,0,0
X600036.CH.EQUITY,0,0.0234318652698129,0,0,0,0,0,0,0,0,0,0.215434875736808,-0.0285482912788243,0,0,0,0.135395448543559,0,0,0,0,0.134693481021828,0,0,0,0,0,0,0,0,0,0.251511061537808,0,0,0,0,0,0,0,0,0,0.135405623831617,0.122467072505014,0,0,0,0.0955981165638315,0,0,0,-0.0215040249397853
X1299.HK.EQUITY,0,0,0,0,0.0359856705473839,0,0,0,0,0,0.0354293766287152,0,0,0.189742757227834,0,0,0.0349135633295126,0,0,0.495255571435318,0,0,0,0,0,0.114166551865945,0,0,0,0,0.0178488635330612,0,0,0,0,0,0,0,0,0,0,0.0849509832291787,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0167810974939828,0,0,0,0,0,0,0,0,0,0,0,0,-0.164034136407182,0,-0.182270560703301,0,0,0,0,0,0,-0.26929889119634,0,0.522356658321284,0,0.761459841074482,0,0,0,0,0,0,0,0,0.407579184673899,0,0,0,0,0,0,0,-0.274978483284809,0,0,0,0,0,0.0179264745904359
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.16719214055036,0,0,0,0,0,0,0.0723455474137739,0,0.299149500678258,0,0,0,0,0,0,0,0,0,0.0140504241268907,0,0,0.0549778343970463,0,0,0,0,0,0.0562085357437382,0,0.256371073728352,0,0,0,0,0.165363194851108,0,0,0.0743484188294777
X601658.CH.Equity,0,0,0,0.0937825228679468,0.266161353754042,0,0,0,0,0,0,0,0,0.183826878415971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161311624455755,0,0,0,0,0,0,0,0.165562378906644,0,0,0,0,0,0,0,0,0,0,0,0.336962311178304,0,0
