,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.219123342383443,0,0.406416256018532,0,0,0,-0.0117971531221028,0.16246298347764,0,0,0.0731509307519903,0,0,0,0,0,0,0,0,0,0,-0.0780902018711966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567725007704526,0,0.00658553896857952,0,0.122288829004791
X601939.CH.EQUITY,0.35267465240486,0,0,0.285825294024117,0,0,-0.0959225331550647,0,0,0,0.00277929582903774,0,0.139755906701517,-0.0642847456569187,0,0,0,0,0,0,0,0,0,0,0,0.0315901636929127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201211897389732,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141663750611138,0,0,0,0,0,0,0,0,0,0,0.0219239708283778,0,0,0,0.382654876916686,0,0,0,0,0,0,0,0.100822211304804,0,0,0,0.244498186915112,0,0,0,0
X601288.CH.EQUITY,0.463503538708245,0,0,0,0.251243032448742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993921183820468,0,0,0,0,0,0,0,0,0,0,0.0244285193355453,0,0.0318213986587364,0,0,0,0,0,0.0135654798011597,0,0.0720850530341076,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0870831001694061,0,0.414276798252978,0,0,0,0,0,0.26648588979953,0,0,0,0,0,0.111637570832079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15294192475328,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.023278194448777,0,0,0,0,0,0,0,0,0.342908293149415,0,0,0.0423723147259597,0,0,0,0,0,0,0,0,0,0.115426013189465,0,0,0,0,0.0295373116315477,0,0,0,0.0315184992737457,0,0,0,0,0,0.039626937284895,0,0.0816169506047742,0,0,0,0,0,0,0.279657940137051,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.118026151747844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471612599570936,0.203737259016739,0,0,0.0586802879631978,0,0,0,0.195132874723422,0,0,0,0,0,0,0,0,0,0,0,0.197601996018312,0,0,0
X5.HK.EQUITY,0,-0.144811364779881,0,-0.156246277894311,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,1.21154774006902,-0.768668996753247,0,0,0.480455849152671,-0.034844182073748,0,0,0,0,0,0,0,0,0,0,0,0,0.453061825244316,0,0,0,0,0,0,0,0,0,0.107174691961611
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.221211631485417,0,0,0,0,0,0.0714615906287882,0,0,0,0.266294682450934,0,0,0,0.0865897236338608,0,0,0.0405148948480143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871597164688397,0,0,0,0,0,0,0,0.0344557175944147
X601658.CH.Equity,0,0,0,0.0984743909782963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324945946066841,0,0,0,0,0,0,0.36428108294035,0,0,0,0.132487404122785,0.0594006065312667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
