,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00614426541106944,0,0,0,0,0,0,0,0,0.254594269523299,0,0,0,0,0.353452547260476,0,0,0,0,0,0,0,0,0,0,0,0.125477744531141,0,-0.240388073873224,0.49902516505061,0,0,0,0,0,0,0,0,-0.0256844819393719,0.112945242625919
X601318.CH.EQUITY,0,0,0,0,0,0,0.0219343663091964,0,0.171753468431318,0,0,0,0,0,0,0,0.0312584790998883,0,0.0695775308877363,0,0.0521739640992627,0,0,0,0,0.144564192337823,0,0.0612534604227967,0,0,0,0,0,0,0,0.207520427980809,0,0,0,0.147719949777408,0.0764494874417553,0,0,0,0.112082024133191,-0.0469693128730554,0,0,0,0
X601939.CH.EQUITY,0.278074424938927,0,0,0,0,0,0,0,0,0.0169627634297701,0,0,0,0,-0.0213535715382677,0,0,0.0761773892987775,0,0,0,0,0.0665186478314212,0,0,-0.0823624374226301,-0.246905309385697,0,0,0,0,0,-0.0111121498596793,0,0,0,0,0,0,5.84168397330413e-05,0.554829924031409,0,0,0.105053741466958,-0.0526418669767923,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.243675766008939,0,-0.238338458309002,0,0,0,0.81782113992829,0,0,0,0.0470085392290889,0,0,0,0,-0.148659412446901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101234261365696,0,0,0.103407689478792,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135543516018727,0.403618465778452,0,0,0,0,0,0,0,0.182246633714535,0,0,0,0,0,0,0,0.0608180571209047,0,0,-1.73472347597681e-18,0.0351142292295677,-0.133454065815616,0,0,0,0,0,0,0,0,0,0.0692538308347703,0,0.158513594535334,0,0,0,0,0,-0.171519203212809,0,0,0.118245032589364,0
X601988.CH.EQUITY,0,0,0,0,0.273235711149777,0,0.0429871080294815,0,0.0430477830098728,0,0.109117399289661,0,0,0,0.130668153978992,0,0,0.0968160846876789,0,-0.030738580894081,0,0,0,0,0.0495543401258318,0,0,0,0,0,-0.270042740451429,0,0.107243485576059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880668357388616
X1299.HK.EQUITY,0,0,0,0,0.28476864136724,0,0,0,0,0,0,0,0,0,0,0,0,0.129051793957815,0,0,0.0601865213228011,0,0,0,0,0.068281422673893,0,0.120651680405447,0,0.0946029468406261,0,0,0,0,0,0,0,0.31132053186449,0,0,0,0,0,-0.202469173227577,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.266598025173054,0,0,0,0,-0.00681468237524328,0,0,0.395462272814257,0,0,0,0,0,0.0701883741675696,0,0,0,0.295319049883078,0,0,0,0,0,0,0,0,0.154491044539825,0,0,0,0,-0.124290700917946,0,0,-0.181984249130212,-0.0577054854678178,0,-0.0441187758774523,0,0,0,0.21835281475899,0,-0.0281554731499139,0,0,0,0
X601628.CH.EQUITY,0,0.181414858771571,0.0166011976547827,0.0831044512789919,0,0,0,0,0,0,0,0,0,0,0,0,0.212998193644576,0,0,0,0,0,0,0,0.0389195646847712,0,0,0,0,0,0,0,0,0,0.229306187400509,0.0192352925623409,0,0,0,0,0,0.0970762940012218,0,0.0930516463309144,0.112904177768903,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.755855985536503,0,0,0,0,0,0,0,0,0,0,0,0.147907198191784,0,0,0,0,0,0,0.0386969266119067,0,0,0,0,0,0,0,0,0,0,0,-0.00949434124522518,0,0,0.0207256303648809,0,0.00343509843451969,0,-0.204209755420733,0,0,0,0.0517776399727786
